
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  3.00000000000E+05     ; 2.40000000000E+06   ; Hz                  ; 801       ; RATIO_B2_B1   ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  none                  ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reRATIO_B2_B ; imRATIO_B2_B  
   7.85625000000E+05; -4.60437E-06  ; 2.81324E-05  
   7.88250000000E+05; -4.22494E-06  ; 2.78114E-05  
   7.90875000000E+05; -4.2504E-06   ; 2.83779E-05  
   7.93500000000E+05; -4.66761E-06  ; 2.82223E-05  
   7.96125000000E+05; -3.96155E-06  ; 2.82972E-05  
   7.98750000000E+05; -3.95324E-06  ; 2.88954E-05  
   8.01375000000E+05; -5.25405E-06  ; 2.90167E-05  
   8.04000000000E+05; -4.72469E-06  ; 2.95884E-05  
   8.06625000000E+05; -2.81428E-06  ; 2.95198E-05  
   8.09250000000E+05; -3.24617E-06  ; 2.89485E-05  
   8.11875000000E+05; -4.78464E-06  ; 2.89389E-05  
   8.14500000000E+05; -4.95306E-06  ; 2.92682E-05  
   8.17125000000E+05; -4.34334E-06  ; 2.95192E-05  
   8.19750000000E+05; -5.24916E-06  ; 2.98201E-05  
   8.22375000000E+05; -4.28001E-06  ; 2.95384E-05  
   8.25000000000E+05; -4.24089E-06  ; 3.01511E-05  
   8.27625000000E+05; -4.44261E-06  ; 3.02602E-05  
   8.30250000000E+05; -3.74512E-06  ; 2.99516E-05  
   8.32875000000E+05; -4.8602E-06   ; 2.89517E-05  
   8.35500000000E+05; -4.6816E-06   ; 3.06056E-05  
   8.38125000000E+05; -5.12565E-06  ; 3.10387E-05  
   8.40750000000E+05; -5.16135E-06  ; 3.0023E-05   
   8.43375000000E+05; -4.40307E-06  ; 3.03281E-05  
   8.46000000000E+05; -5.09808E-06  ; 2.98666E-05  
   8.48625000000E+05; -3.91436E-06  ; 3.17221E-05  
   8.51250000000E+05; -4.35161E-06  ; 3.01388E-05  
   8.53875000000E+05; -4.12597E-06  ; 3.09368E-05  
   8.56500000000E+05; -4.51207E-06  ; 3.16092E-05  
   8.59125000000E+05; -5.38569E-06  ; 3.13971E-05  
   8.61750000000E+05; -4.60478E-06  ; 3.10418E-05  
   8.64375000000E+05; -4.2722E-06   ; 3.10158E-05  
   8.67000000000E+05; -3.99156E-06  ; 3.11551E-05  
   8.69625000000E+05; -5.08888E-06  ; 3.20579E-05  
   8.72250000000E+05; -5.3727E-06   ; 3.15872E-05  
   8.74875000000E+05; -4.75324E-06  ; 3.13022E-05  
   8.77500000000E+05; -4.32234E-06  ; 3.13914E-05  
   8.80125000000E+05; -4.38356E-06  ; 3.16514E-05  
   8.82750000000E+05; -5.71237E-06  ; 3.22772E-05  
   8.85375000000E+05; -5.35056E-06  ; 3.29613E-05  
   8.88000000000E+05; -4.55292E-06  ; 3.3129E-05   
   8.90625000000E+05; -5.13368E-06  ; 3.13423E-05  
   8.93250000000E+05; -5.74619E-06  ; 3.25601E-05  
   8.95875000000E+05; -3.65624E-06  ; 3.21185E-05  
   8.98500000000E+05; -4.64973E-06  ; 3.23563E-05  
   9.01125000000E+05; -5.54627E-06  ; 3.26721E-05  
   9.03750000000E+05; -4.47071E-06  ; 3.19543E-05  
   9.06375000000E+05; -4.61225E-06  ; 3.27711E-05  
   9.09000000000E+05; -4.90529E-06  ; 3.37037E-05  
   9.11625000000E+05; -4.34048E-06  ; 3.30579E-05  
   9.14250000000E+05; -5.31938E-06  ; 3.28068E-05  
   9.16875000000E+05; -5.04411E-06  ; 3.3856E-05   
   9.19500000000E+05; -5.40622E-06  ; 3.49243E-05  
   9.22125000000E+05; -5.43507E-06  ; 3.47724E-05  
   9.24750000000E+05; -5.14513E-06  ; 3.35529E-05  
   9.27375000000E+05; -5.7279E-06   ; 3.3226E-05   
   9.30000000000E+05; -4.18937E-06  ; 3.34205E-05  
   9.32625000000E+05; -5.38773E-06  ; 3.44525E-05  
   9.35250000000E+05; -5.95075E-06  ; 3.36026E-05  
   9.37875000000E+05; -4.57249E-06  ; 3.44003E-05  
   9.40500000000E+05; -6.41642E-06  ; 3.40164E-05  
   9.43125000000E+05; -5.32054E-06  ; 3.34208E-05  
   9.45750000000E+05; -5.083E-06    ; 3.39203E-05  
   9.48375000000E+05; -5.0495E-06   ; 3.42937E-05  
   9.51000000000E+05; -5.29903E-06  ; 3.50647E-05  
   9.53625000000E+05; -5.65011E-06  ; 3.45476E-05  
   9.56250000000E+05; -5.09611E-06  ; 3.52248E-05  
   9.58875000000E+05; -3.98266E-06  ; 3.51671E-05  
   9.61500000000E+05; -4.84513E-06  ; 3.47934E-05  
   9.64125000000E+05; -4.82692E-06  ; 3.48375E-05  
   9.66750000000E+05; -5.23504E-06  ; 3.45227E-05  
   9.69375000000E+05; -4.56395E-06  ; 3.55665E-05  
   9.72000000000E+05; -5.6145E-06   ; 3.51188E-05  
   9.74625000000E+05; -4.98653E-06  ; 3.57339E-05  
   9.77250000000E+05; -6.51097E-06  ; 3.60532E-05  
   9.79875000000E+05; -5.38016E-06  ; 3.64951E-05  
   9.82500000000E+05; -5.41053E-06  ; 3.58255E-05  
   9.85125000000E+05; -5.75672E-06  ; 3.6576E-05   
   9.87750000000E+05; -5.65295E-06  ; 3.5582E-05   
   9.90375000000E+05; -5.44784E-06  ; 3.57991E-05  
   9.93000000000E+05; -5.01493E-06  ; 3.59537E-05  
   9.95625000000E+05; -5.50028E-06  ; 3.74583E-05  
   9.98250000000E+05; -5.11409E-06  ; 3.67817E-05  
   1.00087500000E+06; -4.72236E-06  ; 3.66822E-05  
   1.00350000000E+06; -5.18882E-06  ; 3.66099E-05  
   1.00612500000E+06; -5.18928E-06  ; 3.70748E-05  
   1.00875000000E+06; -4.65487E-06  ; 3.67267E-05  
   1.01137500000E+06; -5.8979E-06   ; 3.641E-05    
   1.01400000000E+06; -5.41826E-06  ; 3.57615E-05  
   1.01662500000E+06; -5.42503E-06  ; 3.67659E-05  
   1.01925000000E+06; -5.5369E-06   ; 3.85899E-05  
   1.02187500000E+06; -5.9636E-06   ; 3.76903E-05  
   1.02450000000E+06; -5.61463E-06  ; 3.7713E-05   
   1.02712500000E+06; -4.9664E-06   ; 3.67506E-05  
   1.02975000000E+06; -5.6907E-06   ; 3.82601E-05  
   1.03237500000E+06; -5.13303E-06  ; 3.77724E-05  
   1.03500000000E+06; -7.22398E-06  ; 3.76788E-05  
   1.03762500000E+06; -5.1969E-06   ; 3.70896E-05  
   1.04025000000E+06; -4.76911E-06  ; 3.89931E-05  
   1.04287500000E+06; -5.58997E-06  ; 3.9116E-05   
   1.04550000000E+06; -5.62643E-06  ; 3.944E-05    
   1.04812500000E+06; -4.87758E-06  ; 3.82886E-05  
   1.05075000000E+06; -5.6255E-06   ; 3.79732E-05  
   1.05337500000E+06; -5.69821E-06  ; 3.85443E-05  
   1.05600000000E+06; -5.93558E-06  ; 3.84507E-05  
   1.05862500000E+06; -5.67811E-06  ; 3.81862E-05  
   1.06125000000E+06; -5.63328E-06  ; 3.88695E-05  
   1.06387500000E+06; -7.08437E-06  ; 3.92E-05     
   1.06650000000E+06; -5.98561E-06  ; 3.9618E-05   
   1.06912500000E+06; -5.44728E-06  ; 3.94109E-05  
   1.07175000000E+06; -6.09969E-06  ; 3.89582E-05  
   1.07437500000E+06; -6.07786E-06  ; 3.96317E-05  
   1.07700000000E+06; -5.24165E-06  ; 3.9087E-05   
   1.07962500000E+06; -6.23591E-06  ; 3.90423E-05  
   1.08225000000E+06; -5.78145E-06  ; 3.90337E-05  
   1.08487500000E+06; -6.46759E-06  ; 4.07133E-05  
   1.08750000000E+06; -6.22829E-06  ; 3.99659E-05  
   1.09012500000E+06; -6.7244E-06   ; 4.03841E-05  
   1.09275000000E+06; -5.47962E-06  ; 3.95498E-05  
   1.09537500000E+06; -5.86997E-06  ; 4.03319E-05  
   1.09800000000E+06; -4.90682E-06  ; 3.9604E-05   
   1.10062500000E+06; -5.85997E-06  ; 4.0215E-05   
   1.10325000000E+06; -5.84743E-06  ; 4.0257E-05   
   1.10587500000E+06; -5.75169E-06  ; 3.98091E-05  
   1.10850000000E+06; -6.8183E-06   ; 4.05299E-05  
   1.11112500000E+06; -5.26782E-06  ; 4.10239E-05  
   1.11375000000E+06; -6.32141E-06  ; 4.07493E-05  
   1.11637500000E+06; -5.99551E-06  ; 4.06332E-05  
   1.11900000000E+06; -6.3435E-06   ; 4.04511E-05  
   1.12162500000E+06; -6.05684E-06  ; 4.13239E-05  
   1.12425000000E+06; -5.8749E-06   ; 4.17101E-05  
   1.12687500000E+06; -5.78165E-06  ; 4.11364E-05  
   1.12950000000E+06; -6.42649E-06  ; 4.07788E-05  
   1.13212500000E+06; -6.54923E-06  ; 4.11916E-05  
   1.13475000000E+06; -6.41296E-06  ; 4.18631E-05  
   1.13737500000E+06; -6.97396E-06  ; 4.05279E-05  
   1.14000000000E+06; -5.4753E-06   ; 4.19189E-05  
   1.14262500000E+06; -6.25989E-06  ; 4.29439E-05  
   1.14525000000E+06; -5.7799E-06   ; 4.27499E-05  
   1.14787500000E+06; -5.73521E-06  ; 4.20031E-05  
   1.15050000000E+06; -5.90972E-06  ; 4.20464E-05  
   1.15312500000E+06; -6.57467E-06  ; 4.23843E-05  
   1.15575000000E+06; -6.23827E-06  ; 4.23937E-05  
   1.15837500000E+06; -4.93955E-06  ; 4.36501E-05  
   1.16100000000E+06; -5.29346E-06  ; 4.29136E-05  
   1.16362500000E+06; -6.78229E-06  ; 4.29269E-05  
   1.16625000000E+06; -6.2484E-06   ; 4.43791E-05  
   1.16887500000E+06; -5.73194E-06  ; 4.33963E-05  
   1.17150000000E+06; -6.94637E-06  ; 4.36345E-05  
   1.17412500000E+06; -5.74487E-06  ; 4.30901E-05  
   1.17675000000E+06; -6.42357E-06  ; 4.36126E-05  
   1.17937500000E+06; -7.13404E-06  ; 4.31646E-05  
   1.18200000000E+06; -7.35782E-06  ; 4.30304E-05  
   1.18462500000E+06; -6.87632E-06  ; 4.34892E-05  
   1.18725000000E+06; -6.11567E-06  ; 4.42701E-05  
   1.18987500000E+06; -6.14655E-06  ; 4.4479E-05   
   1.19250000000E+06; -7.19311E-06  ; 4.37208E-05  
   1.19512500000E+06; -6.35002E-06  ; 4.47025E-05  
   1.19775000000E+06; -6.24091E-06  ; 4.40196E-05  
   1.20037500000E+06; -6.9098E-06   ; 4.4416E-05   
   1.20300000000E+06; -6.65438E-06  ; 4.51421E-05  
   1.20562500000E+06; -6.45668E-06  ; 4.42472E-05  
   1.20825000000E+06; -7.10822E-06  ; 4.51353E-05  
   1.21087500000E+06; -7.04971E-06  ; 4.45298E-05  
   1.21350000000E+06; -6.70047E-06  ; 4.52088E-05  
   1.21612500000E+06; -7.31407E-06  ; 4.46415E-05  
   1.21875000000E+06; -6.96474E-06  ; 4.53407E-05  
   1.22137500000E+06; -6.95015E-06  ; 4.64959E-05  
   1.22400000000E+06; -7.14603E-06  ; 4.61303E-05  
   1.22662500000E+06; -7.25386E-06  ; 4.51401E-05  
   1.22925000000E+06; -6.91298E-06  ; 4.64061E-05  
   1.23187500000E+06; -7.55046E-06  ; 4.58652E-05  
   1.23450000000E+06; -7.71264E-06  ; 4.51618E-05  
   1.23712500000E+06; -6.66861E-06  ; 4.6136E-05   
   1.23975000000E+06; -6.86786E-06  ; 4.58105E-05  
   1.24237500000E+06; -6.826E-06    ; 4.64809E-05  
   1.24500000000E+06; -6.76467E-06  ; 4.63906E-05  
   1.24762500000E+06; -6.45243E-06  ; 4.66211E-05  
   1.25025000000E+06; -6.38772E-06  ; 4.63284E-05  
   1.25287500000E+06; -6.36174E-06  ; 4.66063E-05  
   1.25550000000E+06; -6.35131E-06  ; 4.71693E-05  
   1.25812500000E+06; -6.3043E-06   ; 4.60559E-05  
   1.26075000000E+06; -6.62586E-06  ; 4.70692E-05  
   1.26337500000E+06; -7.28441E-06  ; 4.73745E-05  
   1.26600000000E+06; -6.87761E-06  ; 4.66973E-05  
   1.26862500000E+06; -6.58086E-06  ; 4.7415E-05   
   1.27125000000E+06; -7.79923E-06  ; 4.7275E-05   
   1.27387500000E+06; -7.34606E-06  ; 4.73312E-05  
   1.27650000000E+06; -6.76461E-06  ; 4.75107E-05  
   1.27912500000E+06; -6.18092E-06  ; 4.6602E-05   
   1.28175000000E+06; -7.91777E-06  ; 4.884E-05    
   1.28437500000E+06; -6.93779E-06  ; 4.6964E-05   
   1.28700000000E+06; -7.46285E-06  ; 4.77533E-05  
   1.28962500000E+06; -6.74824E-06  ; 4.82136E-05  
   1.29225000000E+06; -7.06988E-06  ; 4.86116E-05  
   1.29487500000E+06; -7.61966E-06  ; 4.76633E-05  
   1.29750000000E+06; -7.45653E-06  ; 4.84106E-05  
   1.30012500000E+06; -7.41765E-06  ; 4.80297E-05  
   1.30275000000E+06; -6.44218E-06  ; 4.84068E-05  
   1.30537500000E+06; -7.0946E-06   ; 4.86544E-05  
   1.30800000000E+06; -7.97678E-06  ; 4.95736E-05  
   1.31062500000E+06; -7.57211E-06  ; 4.78683E-05  
   1.31325000000E+06; -7.84074E-06  ; 4.916E-05    
   1.31587500000E+06; -8.90021E-06  ; 4.90921E-05  
   1.31850000000E+06; -7.68209E-06  ; 4.91936E-05  
   1.32112500000E+06; -7.16347E-06  ; 4.90117E-05  
   1.32375000000E+06; -7.66701E-06  ; 4.90194E-05  
   1.32637500000E+06; -8.05528E-06  ; 4.96616E-05  
   1.32900000000E+06; -7.16288E-06  ; 4.93387E-05  
   1.33162500000E+06; -8.15795E-06  ; 5.05981E-05  
   1.33425000000E+06; -7.90769E-06  ; 4.91618E-05  
   1.33687500000E+06; -6.92458E-06  ; 4.94328E-05  
   1.33950000000E+06; -7.17181E-06  ; 5.02167E-05  
   1.34212500000E+06; -6.81156E-06  ; 5.07555E-05  
   1.34475000000E+06; -7.45132E-06  ; 4.98975E-05  
   1.34737500000E+06; -7.88527E-06  ; 5.01785E-05  
   1.35000000000E+06; -7.75639E-06  ; 5.02204E-05  
   1.35262500000E+06; -7.32634E-06  ; 5.13323E-05  
   1.35525000000E+06; -8.18749E-06  ; 5.13994E-05  
   1.35787500000E+06; -7.2676E-06   ; 5.06415E-05  
   1.36050000000E+06; -8.1062E-06   ; 4.98209E-05  
   1.36312500000E+06; -7.71298E-06  ; 5.07915E-05  
   1.36575000000E+06; -7.2463E-06   ; 5.1675E-05   
   1.36837500000E+06; -8.10673E-06  ; 5.16894E-05  
   1.37100000000E+06; -8.51229E-06  ; 5.13374E-05  
   1.37362500000E+06; -7.61114E-06  ; 5.17932E-05  
   1.37625000000E+06; -8.27588E-06  ; 5.18363E-05  
   1.37887500000E+06; -7.40121E-06  ; 5.15888E-05  
   1.38150000000E+06; -8.19426E-06  ; 5.04701E-05  
   1.38412500000E+06; -8.05307E-06  ; 5.21439E-05  
