
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  3.00000000000E+05     ; 3.00000000000E+06   ; Hz                  ; 1601      ; RATIO_B2_B1   ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  none                  ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reRATIO_B2_B ; imRATIO_B2_B  
   5.34562500000E+05; -1.06847E-06  ; 5.12925E-07  
   5.36250000000E+05;  3.14278E-06  ;-4.6235E-08   
   5.37937500000E+05;  9.59661E-08  ; 2.53424E-06  
   5.39625000000E+05; -1.08895E-06  ;-8.22212E-08  
   5.41312500000E+05; -1.56101E-07  ; 1.87392E-07  
   5.43000000000E+05; -2.50522E-06  ; 1.81692E-06  
   5.44687500000E+05; -2.68355E-06  ; 2.3258E-06   
   5.46375000000E+05;  1.23222E-06  ; 2.27628E-06  
   5.48062500000E+05; -1.77753E-06  ; 1.82546E-06  
   5.49750000000E+05;  1.45743E-06  ; 2.40085E-06  
   5.51437500000E+05; -1.19602E-06  ; 1.92618E-06  
   5.53125000000E+05; -2.48801E-06  ; 2.66862E-06  
   5.54812500000E+05; -1.44442E-06  ;-8.60726E-07  
   5.56500000000E+05; -4.6253E-08   ; 2.22113E-06  
   5.58187500000E+05;  3.77004E-07  ; 2.37329E-06  
   5.59875000000E+05; -8.0145E-07   ; 1.7165E-07   
   5.61562500000E+05;  3.29723E-06  ; 3.88394E-06  
   5.63250000000E+05;  5.3318E-07   ; 1.00413E-06  
   5.64937500000E+05;  5.23254E-07  ; 1.29778E-06  
   5.66625000000E+05;  2.7817E-06   ;-1.99422E-06  
   5.68312500000E+05;  3.06712E-07  ; 5.258E-07    
   5.70000000000E+05;  6.49176E-07  ; 2.0371E-06   
   5.71687500000E+05;  6.76217E-07  ;-4.25841E-09  
   5.73375000000E+05; -6.54001E-07  ; 8.4853E-07   
   5.75062500000E+05;  4.41437E-06  ; 2.58853E-07  
   5.76750000000E+05; -4.66523E-07  ;-6.21919E-07  
   5.78437500000E+05; -1.73993E-06  ; 1.98667E-06  
   5.80125000000E+05;  8.96361E-07  ; 1.68536E-07  
   5.81812500000E+05;  4.71881E-07  ;-1.15708E-06  
   5.83500000000E+05;  1.11466E-06  ;-1.44058E-06  
   5.85187500000E+05; -8.78016E-07  ; 1.58989E-06  
   5.86875000000E+05;  2.89577E-06  ; 1.60544E-06  
   5.88562500000E+05; -3.48055E-06  ;-6.77263E-07  
   5.90250000000E+05;  1.90562E-06  ; 4.13605E-06  
   5.91937500000E+05;  1.66419E-07  ;-1.28565E-07  
   5.93625000000E+05; -1.65456E-06  ; 2.99196E-06  
   5.95312500000E+05;  1.00712E-06  ; 3.68041E-06  
   5.97000000000E+05; -1.68683E-06  ; 5.24425E-07  
   5.98687500000E+05;  1.3942E-08   ; 3.82813E-07  
   6.00375000000E+05;  3.48698E-06  ; 3.27902E-07  
   6.02062500000E+05; -3.69399E-06  ; 1.52139E-06  
   6.03750000000E+05; -3.04118E-06  ; 1.12623E-06  
   6.05437500000E+05;  2.1622E-06   ; 2.62773E-06  
   6.07125000000E+05; -8.56971E-07  ;-6.51075E-08  
   6.08812500000E+05; -2.34047E-06  ; 3.5357E-06   
   6.10500000000E+05; -2.85635E-06  ; 3.96384E-07  
   6.12187500000E+05;  1.20015E-06  ; 3.16821E-06  
   6.13875000000E+05; -2.39682E-06  ; 3.07984E-07  
   6.15562500000E+05;  1.08709E-07  ; 8.85646E-07  
   6.17250000000E+05; -1.13845E-07  ; 5.32756E-07  
   6.18937500000E+05; -6.31455E-08  ;-2.64688E-06  
   6.20625000000E+05; -1.50206E-07  ; 1.3431E-06   
   6.22312500000E+05; -5.43222E-07  ; 4.06273E-06  
   6.24000000000E+05;  1.57127E-07  ; 3.04005E-06  
   6.25687500000E+05; -2.39602E-06  ; 2.50187E-06  
   6.27375000000E+05; -6.1243E-07   ; 1.96269E-08  
   6.29062500000E+05;  1.00573E-06  ;-1.1715E-06   
   6.30750000000E+05; -1.32499E-06  ; 1.34403E-06  
   6.32437500000E+05; -3.15819E-07  ; 2.2002E-06   
   6.34125000000E+05; -3.16157E-06  ; 1.73479E-06  
   6.35812500000E+05;  1.28103E-06  ; 1.46921E-06  
   6.37500000000E+05; -4.32393E-06  ; 1.20413E-06  
   6.39187500000E+05; -2.12284E-06  ; 1.19682E-06  
   6.40875000000E+05; -8.92434E-07  ; 1.05588E-06  
   6.42562500000E+05;  2.71197E-06  ; 1.81828E-06  
   6.44250000000E+05; -3.85794E-07  ; 2.45716E-06  
   6.45937500000E+05; -2.3011E-06   ; 4.04098E-07  
   6.47625000000E+05; -1.64771E-06  ; 1.62054E-08  
   6.49312500000E+05; -2.10646E-06  ; 2.05317E-07  
   6.51000000000E+05; -1.55682E-06  ; 2.2823E-06   
   6.52687500000E+05; -4.86161E-07  ; 3.55484E-07  
   6.54375000000E+05;  3.59484E-07  ; 1.84037E-06  
   6.56062500000E+05; -1.08249E-06  ;-5.85578E-07  
   6.57750000000E+05;  1.37297E-07  ; 3.3494E-06   
   6.59437500000E+05; -2.11892E-06  ; 1.75703E-06  
   6.61125000000E+05;  4.23973E-07  ; 2.75963E-06  
   6.62812500000E+05; -1.62138E-06  ; 4.17424E-06  
   6.64500000000E+05; -1.67989E-07  ; 1.59468E-06  
   6.66187500000E+05;  2.63882E-06  ; 9.62713E-07  
   6.67875000000E+05;  7.32575E-07  ; 2.6933E-06   
   6.69562500000E+05; -2.5848E-07   ; 7.29034E-07  
   6.71250000000E+05;  1.74194E-06  ; 1.00346E-06  
   6.72937500000E+05;  2.29465E-07  ; 1.24744E-07  
   6.74625000000E+05;  5.03993E-07  ; 5.14705E-07  
   6.76312500000E+05;  1.58462E-07  ; 2.65274E-06  
   6.78000000000E+05;  2.65909E-08  ; 1.62839E-06  
   6.79687500000E+05;  1.56089E-06  ; 2.01339E-06  
   6.81375000000E+05;  1.16746E-06  ; 1.92765E-06  
   6.83062500000E+05; -3.1285E-08   ; 2.3082E-06   
   6.84750000000E+05; -2.49668E-06  ; 2.67814E-06  
   6.86437500000E+05; -7.86341E-07  ; 1.49402E-06  
   6.88125000000E+05;  1.50722E-06  ; 1.78388E-06  
   6.89812500000E+05;  1.18179E-06  ; 1.82669E-06  
   6.91500000000E+05;  8.87161E-07  ; 2.39931E-06  
   6.93187500000E+05; -1.5356E-07   ; 2.64057E-06  
   6.94875000000E+05; -9.36254E-07  ; 2.18068E-06  
   6.96562500000E+05; -5.98224E-07  ; 1.35992E-07  
   6.98250000000E+05;  8.7886E-07   ; 1.95025E-06  
   6.99937500000E+05; -7.34075E-07  ;-3.85659E-07  
   7.01625000000E+05; -1.07258E-06  ; 1.37613E-06  
   7.03312500000E+05;  6.00191E-07  ; 8.5E-08      
   7.05000000000E+05; -6.99786E-07  ; 3.62273E-06  
   7.06687500000E+05;  2.63511E-06  ; 2.78806E-07  
   7.08375000000E+05;  6.02386E-07  ;-4.62549E-07  
   7.10062500000E+05; -1.15892E-06  ; 1.32815E-06  
   7.11750000000E+05;  1.3727E-06   ; 1.55183E-06  
   7.13437500000E+05;  1.57281E-06  ;-1.0625E-07   
   7.15125000000E+05;  1.2108E-07   ; 2.2904E-06   
   7.16812500000E+05;  5.70559E-09  ; 9.76827E-07  
   7.18500000000E+05; -1.78147E-07  ; 4.07079E-07  
   7.20187500000E+05;  1.38141E-07  ; 3.62909E-06  
   7.21875000000E+05; -1.95502E-06  ; 2.84111E-06  
   7.23562500000E+05; -4.51683E-07  ; 2.18733E-07  
   7.25250000000E+05;  9.68201E-07  ; 2.67272E-06  
   7.26937500000E+05;  2.29827E-06  ; 1.3414E-06   
   7.28625000000E+05; -2.23054E-07  ; 6E-07        
   7.30312500000E+05;  2.73895E-06  ;-6.12745E-07  
   7.32000000000E+05; -3.3772E-06   ; 2.11389E-06  
   7.33687500000E+05;  2.85173E-07  ; 6.75637E-07  
   7.35375000000E+05;  5.81803E-07  ; 3.01758E-06  
   7.37062500000E+05;  3.7257E-07   ; 2.00099E-06  
   7.38750000000E+05; -6.00919E-08  ; 4.7599E-07   
   7.40437500000E+05; -2.00523E-07  ; 2.53252E-06  
   7.42125000000E+05; -1.90868E-06  ; 3.62442E-06  
   7.43812500000E+05;  7.06671E-07  ; 2.38463E-06  
   7.45500000000E+05;  5.08165E-07  ;-3.17247E-07  
   7.47187500000E+05; -8.58302E-07  ; 2.71406E-06  
   7.48875000000E+05; -1.17748E-06  ; 1.81544E-06  
   7.50562500000E+05; -8.9024E-07   ; 1.88068E-06  
   7.52250000000E+05; -2.08123E-06  ; 1.56186E-06  
   7.53937500000E+05; -1.18433E-06  ; 3.50139E-06  
   7.55625000000E+05; -2.60403E-06  ;-8.81498E-07  
   7.57312500000E+05; -2.61021E-06  ; 5.1021E-06   
   7.59000000000E+05; -8.6615E-07   ; 1.19206E-06  
   7.60687500000E+05;  6.13983E-07  ; 5.52125E-07  
   7.62375000000E+05;  1.98587E-07  ; 7.30175E-07  
   7.64062500000E+05;  1.09215E-06  ; 7.57366E-07  
   7.65750000000E+05;  4.60016E-07  ; 2.83666E-06  
   7.67437500000E+05; -1.25537E-06  ; 3.79391E-06  
   7.69125000000E+05; -2.07529E-07  ; 7.02764E-07  
   7.70812500000E+05;  1.08598E-06  ; 2.88887E-06  
   7.72500000000E+05; -1.23346E-06  ; 4.93081E-07  
   7.74187500000E+05;  1.7719E-06   ; 1.51726E-06  
   7.75875000000E+05; -1.23411E-06  ; 3.01538E-06  
   7.77562500000E+05; -9.53808E-07  ;-3.24168E-07  
   7.79250000000E+05; -2.35334E-06  ; 7.62742E-07  
   7.80937500000E+05; -4.76736E-07  ; 2.86113E-06  
   7.82625000000E+05;  9.23285E-07  ; 2.41572E-06  
   7.84312500000E+05;  9.12988E-07  ; 1.99205E-06  
   7.86000000000E+05;  9.80356E-07  ; 3.22218E-06  
   7.87687500000E+05;  2.25188E-06  ; 2.25491E-07  
   7.89375000000E+05; -8.4933E-07   ; 2.22868E-06  
   7.91062500000E+05; -5.35837E-08  ; 1.96374E-06  
