
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  3.00000000000E+05     ; 3.00000000000E+06   ; Hz                  ; 1601      ; RATIO_B2_B1   ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  none                  ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reRATIO_B2_B ; imRATIO_B2_B  
   5.44687500000E+05; -4.74776E-09  ; 8.85221E-07  
   5.46375000000E+05; -5.71143E-07  ; 4.28839E-06  
   5.48062500000E+05;  8.6577E-08   ;-8.13203E-07  
   5.49750000000E+05;  6.78894E-08  ; 3.64485E-06  
   5.51437500000E+05;  7.71687E-07  ; 2.31049E-06  
   5.53125000000E+05;  2.93899E-07  ; 2.23786E-06  
   5.54812500000E+05;  1.19896E-06  ; 4.02914E-06  
   5.56500000000E+05; -2.17098E-06  ; 1.44876E-06  
   5.58187500000E+05; -3.13976E-06  ; 1.54459E-06  
   5.59875000000E+05;  1.26942E-06  ; 1.15891E-06  
   5.61562500000E+05; -6.41296E-07  ;-9.88209E-07  
   5.63250000000E+05;  3.88794E-06  ;-1.67673E-06  
   5.64937500000E+05;  6.47906E-07  ; 4.02446E-06  
   5.66625000000E+05;  7.25381E-07  ; 4.52189E-07  
   5.68312500000E+05;  1.94377E-06  ; 3.80029E-06  
   5.70000000000E+05;  9.64446E-07  ; 1.97422E-06  
   5.71687500000E+05;  6.98553E-07  ; 1.8324E-06   
   5.73375000000E+05; -7.7289E-07   ;-4.15103E-07  
   5.75062500000E+05; -3.93087E-07  ; 1.87645E-06  
   5.76750000000E+05; -1.70837E-06  ;-2.0661E-07   
   5.78437500000E+05; -6.3929E-07   ; 1.06854E-06  
   5.80125000000E+05;  1.17963E-06  ; 2.53175E-07  
   5.81812500000E+05; -2.50963E-06  ;-9.42183E-08  
   5.83500000000E+05;  7.18749E-08  ; 1.74616E-06  
   5.85187500000E+05; -3.00248E-06  ; 8.22388E-07  
   5.86875000000E+05; -1.98564E-06  ;-1.49311E-06  
   5.88562500000E+05; -3.60068E-06  ; 4.17007E-07  
   5.90250000000E+05;  2.27174E-06  ; 1.82219E-06  
   5.91937500000E+05; -1.95335E-06  ;-6.9097E-07   
   5.93625000000E+05;  3.65338E-07  ; 1.48643E-06  
   5.95312500000E+05;  3.61153E-07  ; 2.54004E-06  
   5.97000000000E+05; -1.90951E-06  ;-2.02239E-06  
   5.98687500000E+05; -1.51549E-06  ;-2.50255E-07  
   6.00375000000E+05;  9.3187E-07   ; 9.89889E-07  
   6.02062500000E+05; -2.1687E-06   ;-9.78553E-07  
   6.03750000000E+05; -6.69709E-07  ; 1.24282E-06  
   6.05437500000E+05; -1.70732E-06  ; 1.91067E-06  
   6.07125000000E+05;  9.91964E-07  ; 2.30501E-06  
   6.08812500000E+05;  5.59621E-08  ;-1.03532E-06  
   6.10500000000E+05; -1.42289E-06  ; 3.08179E-06  
   6.12187500000E+05;  1.37263E-06  ;-5.18063E-07  
   6.13875000000E+05; -7.68372E-07  ; 5.97191E-07  
   6.15562500000E+05; -4.30423E-07  ; 3.43765E-06  
   6.17250000000E+05; -2.30507E-06  ; 1.5409E-06   
   6.18937500000E+05; -9.0005E-07   ;-2.33931E-06  
   6.20625000000E+05; -3.66013E-06  ; 3.17494E-06  
   6.22312500000E+05; -1.85168E-06  ; 2.78702E-06  
   6.24000000000E+05;  6.0836E-07   ;-1.2258E-06   
   6.25687500000E+05;  1.02682E-07  ; 2.38361E-06  
   6.27375000000E+05; -1.06717E-06  ; 1.218E-06    
   6.29062500000E+05;  4.70131E-07  ; 2.93062E-06  
   6.30750000000E+05; -2.40225E-06  ;-1.61659E-06  
   6.32437500000E+05; -1.35304E-06  ;-1.12056E-06  
   6.34125000000E+05; -1.61207E-06  ; 1.63056E-07  
   6.35812500000E+05; -2.26902E-06  ;-1.98578E-06  
   6.37500000000E+05; -1.00595E-06  ; 1.62466E-06  
   6.39187500000E+05;  8.81439E-07  ; 1.02652E-06  
   6.40875000000E+05;  1.20606E-06  ;-1.31359E-06  
   6.42562500000E+05;  1.26103E-06  ; 4.31937E-06  
   6.44250000000E+05; -6.24781E-07  ; 3.08976E-07  
   6.45937500000E+05;  6.16348E-07  ; 3.83481E-06  
   6.47625000000E+05;  1.20929E-06  ; 1.38026E-07  
   6.49312500000E+05; -2.16938E-06  ;-1.23487E-07  
   6.51000000000E+05;  6.33498E-08  ; 1.17284E-06  
   6.52687500000E+05; -1.60192E-06  ; 1.38173E-06  
   6.54375000000E+05; -5.86412E-07  ; 2.40216E-06  
   6.56062500000E+05; -5.53197E-10  ; 2.97708E-07  
   6.57750000000E+05;  1.2438E-06   ; 5.18831E-07  
   6.59437500000E+05;  1.6585E-06   ;-1.3363E-06   
   6.61125000000E+05;  5.50135E-07  ; 6.1796E-07   
   6.62812500000E+05; -1.13869E-06  ; 9.1976E-07   
   6.64500000000E+05; -2.48929E-06  ; 8.97569E-07  
   6.66187500000E+05;  7.52802E-07  ; 3.01791E-06  
   6.67875000000E+05; -8.73259E-07  ;-2.58866E-06  
   6.69562500000E+05; -1.00933E-07  ; 3.38803E-07  
   6.71250000000E+05; -1.69295E-06  ;-1.26029E-06  
   6.72937500000E+05; -1.04987E-06  ; 1.96217E-06  
   6.74625000000E+05; -1.46965E-06  ; 2.05507E-06  
   6.76312500000E+05; -2.32018E-06  ; 2.7808E-06   
   6.78000000000E+05; -4.02297E-06  ; 1.53642E-06  
   6.79687500000E+05;  2.25597E-06  ; 1.04647E-06  
   6.81375000000E+05; -3.23374E-07  ;-5.56013E-07  
   6.83062500000E+05;  2.32263E-06  ; 6.36887E-07  
   6.84750000000E+05; -7.17571E-07  ; 2.35908E-07  
   6.86437500000E+05; -9.87184E-07  ;-1.00084E-06  
   6.88125000000E+05; -9.57319E-07  ; 1.79355E-07  
   6.89812500000E+05; -1.63771E-06  ; 2.71926E-06  
   6.91500000000E+05; -2.31702E-06  ;-7.26869E-08  
   6.93187500000E+05;  1.11765E-06  ; 2.7653E-06   
   6.94875000000E+05; -2.30102E-06  ; 2.24731E-06  
   6.96562500000E+05;  1.2641E-06   ;-3.34492E-07  
   6.98250000000E+05; -8.11496E-07  ; 1.86568E-06  
   6.99937500000E+05;  2.65207E-06  ; 3.47856E-06  
   7.01625000000E+05; -1.71793E-07  ; 7.70558E-07  
   7.03312500000E+05;  6.60073E-07  ; 1.10943E-06  
   7.05000000000E+05; -4.94674E-07  ; 1.19146E-06  
   7.06687500000E+05;  1.69727E-06  ;-1.44769E-07  
   7.08375000000E+05;  2.54749E-06  ; 1.17663E-06  
   7.10062500000E+05; -3.74824E-07  ; 2.87795E-06  
   7.11750000000E+05; -5.78188E-07  ; 7.24812E-07  
   7.13437500000E+05;  1.30253E-06  ; 4.32308E-06  
   7.15125000000E+05; -7.66459E-07  ; 3.90747E-06  
   7.16812500000E+05;  1.31965E-06  ;-1.22259E-07  
   7.18500000000E+05; -1.95406E-06  ; 2.07445E-07  
   7.20187500000E+05; -3.03101E-06  ;-1.74451E-06  
   7.21875000000E+05;  1.12456E-06  ; 1.98992E-06  
   7.23562500000E+05; -2.91119E-06  ;-9.29346E-08  
   7.25250000000E+05; -2.98326E-06  ; 2.98977E-06  
   7.26937500000E+05;  1.85728E-06  ; 2.31201E-08  
   7.28625000000E+05;  4.90011E-07  ; 6.33011E-07  
   7.30312500000E+05;  4.49726E-07  ; 1.03845E-06  
   7.32000000000E+05;  3.07866E-07  ; 1.0903E-06   
   7.33687500000E+05; -1.14473E-06  ; 1.69278E-06  
   7.35375000000E+05;  1.47453E-07  ; 1.38916E-06  
   7.37062500000E+05;  3.08488E-07  ;-1.28902E-06  
   7.38750000000E+05;  1.22753E-06  ; 8.37627E-07  
   7.40437500000E+05; -1.01597E-06  ; 1.52639E-06  
   7.42125000000E+05; -9.77163E-07  ; 1.35691E-06  
   7.43812500000E+05; -2.42546E-06  ;-1.10811E-06  
   7.45500000000E+05; -1.47555E-06  ;-5.23125E-07  
   7.47187500000E+05; -1.70997E-07  ; 1.53988E-06  
   7.48875000000E+05;  2.19165E-06  ; 1.59587E-06  
   7.50562500000E+05; -1.26402E-06  ; 7.87722E-07  
   7.52250000000E+05; -5.11684E-07  ; 1.87286E-06  
   7.53937500000E+05; -3.65243E-07  ; 1.44265E-06  
   7.55625000000E+05; -8.28649E-07  ; 1.55262E-06  
   7.57312500000E+05;  2.88128E-07  ; 8.68383E-07  
   7.59000000000E+05; -1.46649E-07  ;-1.44486E-06  
   7.60687500000E+05;  2.11847E-07  ; 1.82227E-06  
   7.62375000000E+05;  1.96701E-06  ; 9.83715E-07  
   7.64062500000E+05;  1.57721E-06  ; 2.56052E-06  
   7.65750000000E+05; -1.73992E-06  ; 1.95058E-06  
   7.67437500000E+05;  1.69937E-06  ; 1.54278E-06  
   7.69125000000E+05;  1.24305E-07  ; 2.1082E-07   
   7.70812500000E+05; -4.37403E-07  ;-8.99924E-07  
   7.72500000000E+05;  1.29311E-06  ; 1.55802E-06  
   7.74187500000E+05; -2.16864E-06  ; 1.77847E-06  
   7.75875000000E+05;  4.23166E-07  ;-1.4081E-06   
   7.77562500000E+05; -8.225E-07    ;-7.96606E-07  
   7.79250000000E+05; -4.92854E-07  ; 2.96518E-06  
   7.80937500000E+05; -2.78377E-06  ; 1.92018E-06  
   7.82625000000E+05; -1.8746E-07   ;-1.32437E-06  
   7.84312500000E+05;  4.01117E-07  ;-9.75631E-07  
   7.86000000000E+05; -8.36702E-07  ; 6.12465E-07  
   7.87687500000E+05; -2.83904E-06  ; 8.25373E-07  
   7.89375000000E+05;  1.78487E-06  ; 1.53634E-06  
   7.91062500000E+05; -2.91683E-06  ; 3.27736E-06  
   7.92750000000E+05;  5.7924E-07   ; 1.06461E-06  
   7.94437500000E+05; -9.69897E-08  ; 1.16697E-06  
   7.96125000000E+05;  2.08384E-06  ; 8.08913E-07  
   7.97812500000E+05; -1.04548E-06  ; 1.95477E-06  
   7.99500000000E+05; -2.75388E-06  ; 3.2624E-06   
   8.01187500000E+05;  5.46144E-07  ; 9.67631E-07  
   8.02875000000E+05;  2.16032E-06  ; 4.30001E-07  
   8.04562500000E+05; -2.67669E-07  ;-2.48189E-07  
   8.06250000000E+05; -1.23563E-06  ; 1.79699E-06  
   8.07937500000E+05;  1.80374E-06  ; 2.46342E-06  
   8.09625000000E+05; -1.18401E-06  ; 9.03014E-07  
   8.11312500000E+05;  1.4482E-06   ; 2.91739E-06  
   8.13000000000E+05;  1.14864E-07  ; 1.36227E-06  
   8.14687500000E+05; -1.8231E-06   ; 1.41783E-06  
   8.16375000000E+05; -5.59957E-07  ;-3.71848E-07  
   8.18062500000E+05; -8.87122E-07  ; 1.14699E-07  
   8.19750000000E+05; -1.46493E-06  ; 2.71453E-06  
   8.21437500000E+05; -2.46594E-06  ;-5.72496E-07  
   8.23125000000E+05;  7.00734E-07  ; 1.42972E-06  
   8.24812500000E+05; -1.10222E-06  ;-9.69991E-08  
   8.26500000000E+05;  6.81571E-07  ; 9.622E-07    
   8.28187500000E+05; -1.28228E-07  ; 2.15407E-06  
   8.29875000000E+05; -3.08369E-07  ;-8.62017E-07  
   8.31562500000E+05; -3.85944E-06  ;-1.26848E-06  
   8.33250000000E+05;  4.9859E-07   ; 9.71509E-07  
   8.34937500000E+05; -2.05198E-06  ; 1.58567E-06  
   8.36625000000E+05; -1.4705E-07   ; 2.54116E-06  
   8.38312500000E+05;  3.33948E-07  ; 2.94014E-06  
   8.40000000000E+05;  4.35052E-07  ; 1.99671E-06  
   8.41687500000E+05;  2.33121E-07  ; 1.4826E-06   
   8.43375000000E+05; -7.12965E-07  ; 1.51785E-06  
   8.45062500000E+05; -1.0749E-07   ; 2.16955E-06  
   8.46750000000E+05;  3.61379E-07  ; 2.99453E-07  
   8.48437500000E+05;  1.43491E-06  ;-1.06075E-06  
   8.50125000000E+05;  1.24644E-06  ; 1.32549E-06  
   8.51812500000E+05;  6.38189E-07  ; 1.03101E-06  
   8.53500000000E+05;  9.34201E-07  ; 1.92984E-06  
   8.55187500000E+05; -2.23707E-06  ; 2.35286E-06  
   8.56875000000E+05;  3.14985E-07  ; 1.18798E-06  
   8.58562500000E+05; -2.5651E-06   ; 8.27549E-07  
   8.60250000000E+05;  6.652E-07    ; 3.34388E-06  
   8.61937500000E+05;  6.07481E-07  ; 4.58859E-07  
   8.63625000000E+05; -1.87028E-07  ; 1.63833E-06  
   8.65312500000E+05;  5.52491E-07  ; 1.27642E-06  
   8.67000000000E+05;  1.84657E-06  ; 2.48268E-06  
   8.68687500000E+05; -1.21238E-06  ; 1.58751E-06  
   8.70375000000E+05;  6.83558E-07  ;-9.31428E-07  
   8.72062500000E+05;  5.35831E-07  ; 2.03297E-06  
   8.73750000000E+05;  1.8531E-06   ; 4.73808E-09  
   8.75437500000E+05; -8.78239E-07  ; 1.09709E-06  
   8.77125000000E+05; -6.43732E-07  ; 3.16263E-06  
   8.78812500000E+05; -5.19881E-07  ;-3.29668E-07  
   8.80500000000E+05; -1.56606E-06  ; 2.70307E-06  
   8.82187500000E+05;  2.22725E-06  ; 1.10522E-06  
   8.83875000000E+05; -1.78493E-06  ; 7.13177E-07  
   8.85562500000E+05;  1.74719E-06  ; 3.41994E-06  
   8.87250000000E+05;  3.44277E-07  ; 1.31123E-06  
   8.88937500000E+05; -7.73654E-07  ; 1.50219E-06  
   8.90625000000E+05; -9.62337E-07  ; 6.68776E-07  
   8.92312500000E+05; -1.83586E-06  ; 2.38449E-06  
   8.94000000000E+05;  1.84022E-06  ;-1.68732E-06  
   8.95687500000E+05; -5.77222E-07  ; 2.0105E-06   
   8.97375000000E+05;  4.19786E-07  ; 9.08543E-07  
   8.99062500000E+05; -1.41089E-06  ; 7.72693E-07  
   9.00750000000E+05; -1.22154E-06  ; 1.07637E-07  
   9.02437500000E+05; -2.8199E-06   ; 4.31373E-07  
   9.04125000000E+05; -1.13713E-06  ; 8.04391E-08  
   9.05812500000E+05;  4.26516E-08  ; 3.58106E-07  
   9.07500000000E+05;  2.12462E-06  ; 3.47802E-06  
   9.09187500000E+05;  1.94511E-07  ; 1.14222E-06  
   9.10875000000E+05; -3.15075E-07  ;-1.92126E-07  
   9.12562500000E+05;  4.74525E-08  ; 1.50094E-06  
   9.14250000000E+05; -5.70013E-07  ; 2.38537E-07  
   9.15937500000E+05; -2.0942E-07   ; 1.79021E-06  
   9.17625000000E+05;  1.14351E-06  ; 4.57096E-08  
   9.19312500000E+05; -1.68795E-06  ; 6.25634E-07  
   9.21000000000E+05; -1.95733E-06  ; 1.69072E-06  
   9.22687500000E+05;  5.58129E-07  ; 9.13607E-07  
   9.24375000000E+05; -4.45754E-07  ; 4.46287E-07  
   9.26062500000E+05; -1.31144E-06  ; 1.03024E-07  
   9.27750000000E+05; -1.25611E-06  ; 2.55741E-06  
   9.29437500000E+05; -3.28707E-06  ; 2.12876E-06  
   9.31125000000E+05;  4.10825E-07  ; 2.27656E-06  
   9.32812500000E+05;  1.00938E-06  ; 2.10888E-06  
   9.34500000000E+05; -1.5521E-06   ; 9.63866E-07  
   9.36187500000E+05;  1.62068E-07  ;-9.28852E-07  
   9.37875000000E+05; -4.34682E-07  ; 2.83505E-06  
   9.39562500000E+05;  6.61104E-07  ;-1.24414E-07  
   9.41250000000E+05;  4.35047E-07  ; 2.61452E-06  
   9.42937500000E+05;  1.45021E-06  ; 1.20083E-06  
   9.44625000000E+05; -1.71968E-06  ; 4.78972E-07  
   9.46312500000E+05; -8.78602E-07  ; 2.58997E-06  
   9.48000000000E+05;  2.14227E-06  ; 3.71106E-06  
   9.49687500000E+05;  3.09601E-07  ; 2.70215E-06  
   9.51375000000E+05;  5.29177E-07  ; 1.32715E-06  
   9.53062500000E+05; -6.16774E-07  ; 3.56607E-06  
   9.54750000000E+05; -2.72599E-07  ; 2.93227E-06  
   9.56437500000E+05;  3.68505E-07  ; 2.38709E-06  
   9.58125000000E+05;  1.23971E-06  ; 1.80605E-06  
   9.59812500000E+05; -1.42586E-06  ; 1.32855E-07  
   9.61500000000E+05; -2.70534E-06  ; 2.75419E-06  
   9.63187500000E+05; -1.86276E-06  ; 3.07215E-06  
   9.64875000000E+05;  8.24991E-08  ; 2.26916E-08  
   9.66562500000E+05;  1.19477E-07  ; 1.08979E-06  
   9.68250000000E+05; -1.01847E-06  ; 1.86063E-06  
   9.69937500000E+05; -2.79864E-06  ; 1.8438E-06   
   9.71625000000E+05; -1.20486E-06  ; 6.52262E-07  
   9.73312500000E+05; -1.28242E-06  ;-2.77795E-07  
   9.75000000000E+05;  1.24992E-07  ; 5.50873E-07  
   9.76687500000E+05; -4.92353E-07  ;-6.52441E-07  
   9.78375000000E+05; -8.19696E-08  ; 2.12479E-06  
   9.80062500000E+05;  1.56879E-06  ; 1.91272E-06  
   9.81750000000E+05;  6.30139E-07  ; 2.37337E-06  
   9.83437500000E+05; -1.7365E-06   ; 2.59873E-06  
   9.85125000000E+05;  6.51928E-08  ; 5.12551E-07  
   9.86812500000E+05; -2.16503E-06  ; 1.78552E-06  
   9.88500000000E+05;  1.81739E-07  ;-4.48513E-08  
   9.90187500000E+05; -1.21383E-06  ; 1.4109E-06   
   9.91875000000E+05; -1.54703E-06  ; 3.48985E-06  
   9.93562500000E+05; -2.37918E-06  ; 2.57875E-06  
   9.95250000000E+05; -1.0092E-06   ; 2.03445E-06  
   9.96937500000E+05; -2.28383E-06  ; 3.88462E-07  
   9.98625000000E+05; -2.15004E-06  ; 1.42091E-06  
   1.00031250000E+06;  6.14525E-07  ; 6.5455E-07   
   1.00200000000E+06; -1.39502E-06  ; 2.58457E-06  
   1.00368750000E+06; -1.17297E-06  ;-4.85178E-07  
   1.00537500000E+06;  6.96489E-07  ; 2.06315E-07  
   1.00706250000E+06;  7.38842E-07  ; 1.22454E-06  
   1.00875000000E+06;  4.5177E-07   ; 3.55474E-08  
