
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  3.00000000000E+05     ; 3.00000000000E+06   ; Hz                  ; 1601      ; RATIO_B2_B1   ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  none                  ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reRATIO_B2_B ; imRATIO_B2_B  
   3.45562500000E+05;  3.08923E-07  ; 2.0327E-06   
   3.47250000000E+05;  2.60051E-06  ; 1.02112E-07  
   3.48937500000E+05; -1.22278E-06  ; 1.41102E-06  
   3.50625000000E+05; -3.20631E-06  ; 3.02335E-06  
   3.52312500000E+05;  6.91807E-08  ; 4.69497E-07  
   3.54000000000E+05;  1.54593E-06  ; 9.96868E-07  
   3.55687500000E+05; -7.02329E-07  ; 1.25899E-06  
   3.57375000000E+05;  3.76074E-07  ;-9.82112E-07  
   3.59062500000E+05;  9.17825E-07  ;-8.66382E-07  
   3.60750000000E+05; -1.41794E-06  ; 3.1328E-06   
   3.62437500000E+05;  1.51364E-06  ; 1.00518E-06  
   3.64125000000E+05; -1.08699E-06  ;-1.71253E-07  
   3.65812500000E+05; -1.21138E-06  ; 9.6852E-07   
   3.67500000000E+05; -1.25528E-06  ; 1.09402E-06  
   3.69187500000E+05; -5.85858E-08  ; 1.92617E-06  
   3.70875000000E+05;  5.15453E-07  ;-3.96868E-07  
   3.72562500000E+05;  1.50987E-06  ;-7.91202E-07  
   3.74250000000E+05; -2.27734E-06  ; 2.12689E-06  
   3.75937500000E+05;  1.31401E-06  ;-2.36358E-06  
   3.77625000000E+05; -4.00983E-06  ; 4.52764E-07  
   3.79312500000E+05; -2.00074E-07  ; 1.86829E-06  
   3.81000000000E+05; -3.78547E-07  ; 8.2842E-07   
   3.82687500000E+05; -1.05988E-06  ; 5.93313E-07  
   3.84375000000E+05;  4.31922E-07  ; 5.53829E-07  
   3.86062500000E+05; -1.96607E-07  ; 1.45694E-06  
   3.87750000000E+05;  2.2531E-06   ; 1.63398E-06  
   3.89437500000E+05; -2.16288E-06  ; 3.54968E-07  
   3.91125000000E+05;  1.05506E-06  ; 2.59996E-06  
   3.92812500000E+05; -1.76202E-06  ; 3.20204E-07  
   3.94500000000E+05;  1.55099E-06  ; 2.27823E-06  
   3.96187500000E+05;  2.52429E-06  ; 9.63354E-07  
   3.97875000000E+05;  3.58356E-07  ;-2.25453E-06  
   3.99562500000E+05;  1.43959E-06  ; 3.13972E-06  
   4.01250000000E+05;  7.88322E-07  ; 2.06093E-06  
   4.02937500000E+05; -3.52516E-07  ; 1.87104E-08  
   4.04625000000E+05; -1.61859E-06  ;-4.39922E-08  
   4.06312500000E+05; -6.4353E-07   ; 2.20856E-06  
   4.08000000000E+05; -7.16304E-07  ; 1.45794E-06  
   4.09687500000E+05;  8.58755E-07  ; 1.39161E-06  
   4.11375000000E+05;  1.48549E-06  ; 5.88653E-07  
   4.13062500000E+05; -3.22261E-06  ; 1.52911E-06  
   4.14750000000E+05; -5.53542E-07  ; 1.57724E-06  
   4.16437500000E+05;  1.39837E-06  ;-1.93733E-07  
   4.18125000000E+05; -1.1669E-06   ;-2.66054E-06  
   4.19812500000E+05; -4.11276E-06  ;-8.85975E-07  
   4.21500000000E+05;  6.08557E-07  ; 2.07383E-06  
   4.23187500000E+05;  2.00067E-06  ; 1.41969E-06  
   4.24875000000E+05; -1.33515E-07  ; 1.95629E-07  
   4.26562500000E+05; -1.09367E-06  ; 1.03997E-06  
   4.28250000000E+05; -1.02461E-07  ; 1.15716E-06  
   4.29937500000E+05;  7.07141E-07  ; 1.32423E-06  
   4.31625000000E+05;  2.89789E-08  ; 9.71756E-07  
   4.33312500000E+05;  5.2441E-07   ; 2.12567E-06  
   4.35000000000E+05;  3.07604E-07  ; 2.37416E-06  
   4.36687500000E+05; -3.79823E-07  ; 3.90992E-06  
   4.38375000000E+05;  3.09001E-07  ;-1.22829E-06  
   4.40062500000E+05;  2.87767E-06  ;-5.53991E-07  
   4.41750000000E+05; -1.71074E-06  ; 2.09458E-06  
   4.43437500000E+05; -2.28031E-06  ; 2.09232E-06  
   4.45125000000E+05;  1.50068E-06  ; 1.5155E-06   
   4.46812500000E+05; -2.67881E-06  ; 8.96719E-07  
   4.48500000000E+05; -6.51301E-07  ;-1.81115E-07  
   4.50187500000E+05;  3.97761E-07  ; 4.37934E-06  
   4.51875000000E+05; -2.06782E-06  ; 3.00824E-06  
   4.53562500000E+05; -1.88921E-06  ;-1.13031E-06  
   4.55250000000E+05; -1.95254E-06  ;-1.32033E-07  
   4.56937500000E+05;  8.75103E-07  ; 2.96577E-07  
   4.58625000000E+05; -3.86187E-07  ; 2.04285E-06  
   4.60312500000E+05; -1.8892E-06   ; 2.57397E-06  
   4.62000000000E+05; -2.07719E-06  ; 2.7167E-06   
   4.63687500000E+05; -3.10176E-06  ; 9.40645E-07  
   4.65375000000E+05; -1.01687E-06  ; 2.54191E-06  
   4.67062500000E+05;  1.41673E-06  ; 1.65994E-06  
   4.68750000000E+05;  1.62015E-06  ;-2.01215E-07  
   4.70437500000E+05; -1.27291E-06  ; 1.02373E-06  
   4.72125000000E+05; -2.21162E-06  ; 1.52577E-06  
   4.73812500000E+05; -1.34648E-06  ; 2.90014E-06  
   4.75500000000E+05;  1.87586E-07  ; 2.24316E-06  
   4.77187500000E+05;  1.00121E-06  ; 8.92163E-07  
   4.78875000000E+05; -8.97738E-07  ; 1.98212E-06  
   4.80562500000E+05;  6.16004E-07  ; 1.54206E-06  
   4.82250000000E+05; -6.94609E-07  ; 2.66665E-06  
   4.83937500000E+05; -1.31212E-06  ; 6.37717E-08  
   4.85625000000E+05; -2.12369E-06  ;-1.82982E-06  
   4.87312500000E+05; -8.038E-07    ; 1.25993E-06  
   4.89000000000E+05; -1.68104E-06  ; 9.29099E-07  
   4.90687500000E+05; -1.27003E-06  ; 6.61478E-08  
   4.92375000000E+05; -1.80389E-07  ; 1.83942E-06  
   4.94062500000E+05; -2.85419E-06  ; 8.00573E-07  
   4.95750000000E+05; -1.37098E-06  ; 2.16288E-06  
   4.97437500000E+05; -9.06422E-08  ; 2.4323E-06   
   4.99125000000E+05;  1.04673E-06  ; 6.40281E-07  
   5.00812500000E+05; -1.13093E-06  ; 2.31836E-06  
   5.02500000000E+05; -1.27541E-06  ; 1.88234E-06  
   5.04187500000E+05; -3.77227E-07  ; 3.24238E-06  
   5.05875000000E+05;  1.24285E-06  ; 2.35503E-06  
   5.07562500000E+05;  3.07719E-07  ; 2.22411E-06  
   5.09250000000E+05; -2.80052E-07  ; 2.94818E-06  
   5.10937500000E+05; -1.1662E-07   ; 1.44452E-06  
   5.12625000000E+05;  1.00378E-06  ; 4.14329E-07  
   5.14312500000E+05; -9.07367E-07  ; 2.13234E-06  
   5.16000000000E+05; -8.89842E-08  ; 9.70829E-07  
   5.17687500000E+05; -1.60443E-07  ; 5.24749E-07  
   5.19375000000E+05; -1.65138E-07  ;-1.99107E-06  
   5.21062500000E+05;  1.17597E-06  ; 1.33396E-06  
   5.22750000000E+05;  3.63791E-07  ; 2.16239E-06  
   5.24437500000E+05;  1.1736E-06   ; 1.25296E-06  
   5.26125000000E+05;  1.13966E-06  ; 2.78712E-06  
   5.27812500000E+05; -1.53834E-06  ; 3.93955E-06  
   5.29500000000E+05; -1.89939E-06  ;-4.38708E-07  
   5.31187500000E+05;  3.89933E-07  ; 2.31983E-06  
   5.32875000000E+05; -2.39945E-06  ; 1.20484E-06  
   5.34562500000E+05;  3.65196E-07  ; 1.03447E-06  
   5.36250000000E+05; -1.91936E-06  ; 2.4308E-06   
   5.37937500000E+05; -8.18199E-07  ;-1.39291E-06  
   5.39625000000E+05; -1.13277E-06  ; 1.69617E-06  
   5.41312500000E+05; -3.4643E-07   ; 1.79554E-06  
   5.43000000000E+05;  1.6498E-07   ;-2.34585E-06  
   5.44687500000E+05;  1.21514E-06  ; 5.51385E-07  
   5.46375000000E+05; -1.55069E-07  ; 1.86207E-06  
   5.48062500000E+05;  1.32281E-07  ;-5.6577E-07   
   5.49750000000E+05; -3.03183E-06  ; 9.07726E-07  
   5.51437500000E+05; -9.37973E-07  ; 1.67506E-06  
   5.53125000000E+05; -2.24328E-06  ; 1.18436E-06  
   5.54812500000E+05; -8.43351E-07  ; 2.14932E-06  
   5.56500000000E+05; -7.15735E-07  ; 1.9961E-06   
   5.58187500000E+05;  3.23231E-07  ; 1.894E-06    
   5.59875000000E+05;  1.28318E-06  ;-1.44573E-07  
   5.61562500000E+05;  2.36299E-07  ;-1.26605E-06  
   5.63250000000E+05; -1.42484E-06  ; 1.38018E-06  
   5.64937500000E+05;  1.04543E-06  ; 1.34815E-06  
   5.66625000000E+05;  6.00949E-08  ; 5.01509E-07  
   5.68312500000E+05; -9.56937E-07  ; 2.528E-06    
   5.70000000000E+05;  4.74716E-08  ; 3.40121E-07  
   5.71687500000E+05;  1.13669E-06  ; 1.78403E-06  
   5.73375000000E+05; -1.78007E-06  ; 4.7005E-07   
   5.75062500000E+05; -5.05317E-07  ; 8.58232E-07  
   5.76750000000E+05; -1.44863E-06  ; 6.80787E-07  
   5.78437500000E+05;  1.49995E-08  ; 9.12499E-07  
   5.80125000000E+05;  3.05287E-07  ; 1.65574E-06  
   5.81812500000E+05; -2.30228E-07  ; 8.7202E-07   
   5.83500000000E+05; -7.05133E-07  ; 2.04187E-06  
   5.85187500000E+05; -1.18056E-06  ; 1.67192E-06  
   5.86875000000E+05;  4.7258E-07   ; 2.22307E-06  
   5.88562500000E+05; -1.05222E-06  ; 1.9039E-06   
   5.90250000000E+05;  5.2234E-07   ; 2.91355E-07  
   5.91937500000E+05;  1.46664E-06  ; 1.31049E-06  
   5.93625000000E+05; -4.42812E-07  ; 2.19664E-06  
   5.95312500000E+05; -7.97284E-08  ; 2.99949E-06  
   5.97000000000E+05; -3.98053E-07  ; 1.19062E-06  
   5.98687500000E+05; -1.31882E-06  ; 1.25513E-06  
   6.00375000000E+05;  6.50506E-07  ; 1.08291E-06  
   6.02062500000E+05; -3.79687E-07  ; 1.41863E-06  
   6.03750000000E+05; -1.37855E-06  ; 3.28035E-06  
   6.05437500000E+05; -1.93253E-06  ; 1.00379E-06  
   6.07125000000E+05; -8.73802E-07  ; 9.92366E-07  
   6.08812500000E+05;  3.46149E-07  ;-8.13156E-07  
   6.10500000000E+05; -8.58126E-07  ; 3.56149E-06  
   6.12187500000E+05; -4.99858E-07  ; 5.36115E-08  
   6.13875000000E+05; -3.18691E-07  ; 2.87633E-06  
   6.15562500000E+05; -6.6477E-07   ; 1.02564E-06  
   6.17250000000E+05;  1.66291E-06  ; 1.35863E-06  
   6.18937500000E+05;  7.30646E-08  ; 1.04201E-06  
   6.20625000000E+05;  3.88805E-07  ; 2.73228E-06  
   6.22312500000E+05;  2.29486E-06  ; 2.84907E-06  
   6.24000000000E+05; -1.65359E-06  ; 3.65516E-06  
   6.25687500000E+05;  2.08559E-07  ; 1.14446E-06  
   6.27375000000E+05; -5.1989E-07   ; 1.8343E-06   
   6.29062500000E+05;  1.24285E-07  ; 1.9644E-06   
   6.30750000000E+05;  2.51721E-07  ; 3.25484E-06  
   6.32437500000E+05; -1.76774E-06  ; 5.20898E-07  
   6.34125000000E+05; -9.28648E-07  ; 1.28715E-06  
   6.35812500000E+05;  2.28022E-07  ; 1.77294E-06  
   6.37500000000E+05;  2.1532E-06   ; 1.41769E-06  
   6.39187500000E+05; -1.08673E-06  ; 2.89278E-06  
   6.40875000000E+05;  7.74573E-07  ;-9.58924E-08  
   6.42562500000E+05; -1.04022E-06  ; 2.60591E-06  
   6.44250000000E+05; -6.26693E-08  ; 1.22742E-06  
   6.45937500000E+05; -1.24962E-06  ; 2.88632E-06  
   6.47625000000E+05;  1.05108E-07  ; 1.03667E-06  
   6.49312500000E+05; -1.10796E-06  ; 1.34506E-06  
   6.51000000000E+05; -8.42164E-07  ; 7.75846E-07  
   6.52687500000E+05; -1.23166E-06  ; 5.72703E-07  
   6.54375000000E+05; -5.79095E-07  ; 2.26351E-06  
   6.56062500000E+05; -1.98331E-07  ; 1.52062E-06  
   6.57750000000E+05; -9.34688E-07  ;-5.68807E-07  
   6.59437500000E+05; -1.41146E-06  ; 1.19239E-06  
   6.61125000000E+05;  2.4965E-06   ; 3.44923E-06  
   6.62812500000E+05;  1.48963E-07  ; 3.64269E-06  
   6.64500000000E+05; -1.59833E-06  ;-1.22021E-07  
   6.66187500000E+05;  3.99425E-08  ;-1.81312E-08  
   6.67875000000E+05; -1.80401E-06  ; 3.12187E-06  
   6.69562500000E+05; -8.34372E-07  ;-5.10559E-07  
   6.71250000000E+05;  5.92068E-07  ; 1.14259E-07  
   6.72937500000E+05; -2.84329E-07  ; 1.2005E-06   
   6.74625000000E+05; -6.03746E-07  ; 2.41777E-06  
   6.76312500000E+05; -1.0383E-06   ; 2.85659E-06  
   6.78000000000E+05; -9.10031E-07  ; 1.4478E-06   
   6.79687500000E+05; -7.89915E-07  ; 2.16656E-06  
   6.81375000000E+05;  1.63406E-07  ; 7.64276E-07  
   6.83062500000E+05; -7.6821E-07   ; 1.84662E-06  
   6.84750000000E+05; -1.57635E-06  ; 3.16145E-06  
   6.86437500000E+05; -1.33894E-06  ; 8.47205E-07  
   6.88125000000E+05;  1.11344E-06  ; 2.58225E-06  
   6.89812500000E+05;  2.78159E-06  ; 4.34943E-07  
   6.91500000000E+05; -2.08899E-06  ; 5.01555E-07  
   6.93187500000E+05; -6.51568E-07  ; 1.51586E-06  
   6.94875000000E+05; -1.26372E-06  ; 1.88599E-06  
   6.96562500000E+05; -6.72249E-07  ; 2.92705E-06  
   6.98250000000E+05; -1.58694E-06  ; 5.5909E-08   
   6.99937500000E+05; -5.89397E-07  ; 4.12347E-06  
   7.01625000000E+05; -2.37664E-06  ; 8.17442E-07  
   7.03312500000E+05; -1.90075E-06  ; 2.45431E-06  
   7.05000000000E+05;  6.05802E-07  ; 2.34554E-06  
   7.06687500000E+05; -5.51449E-07  ; 1.86084E-06  
   7.08375000000E+05;  9.41495E-07  ; 7.73781E-07  
   7.10062500000E+05; -6.07001E-07  ; 2.09931E-06  
   7.11750000000E+05;  2.30863E-08  ; 3.05472E-06  
   7.13437500000E+05; -2.71036E-06  ; 1.90038E-06  
   7.15125000000E+05; -2.67903E-07  ; 1.2221E-06   
   7.16812500000E+05; -5.68152E-07  ; 7.63678E-07  
   7.18500000000E+05;  3.69708E-07  ; 1.22246E-06  
   7.20187500000E+05;  5.5689E-08   ; 2.62719E-06  
   7.21875000000E+05;  6.04214E-07  ; 1.13073E-06  
   7.23562500000E+05; -7.64482E-07  ; 3.76598E-06  
   7.25250000000E+05;  3.51983E-08  ; 1.41476E-06  
   7.26937500000E+05;  3.05808E-07  ; 2.04284E-06  
   7.28625000000E+05;  1.1282E-06   ; 3.27552E-06  
   7.30312500000E+05; -5.09962E-07  ; 1.95887E-06  
   7.32000000000E+05; -4.69532E-07  ; 2.96827E-06  
   7.33687500000E+05; -1.06257E-06  ; 1.43685E-06  
   7.35375000000E+05; -1.88285E-06  ; 2.67281E-06  
   7.37062500000E+05;  7.31616E-07  ; 9.1536E-07   
   7.38750000000E+05;  7.03954E-07  ; 2.65972E-06  
   7.40437500000E+05; -1.58319E-06  ; 1.08218E-06  
   7.42125000000E+05;  8.16562E-07  ; 1.72114E-07  
   7.43812500000E+05; -1.67574E-06  ; 8.58711E-09  
   7.45500000000E+05;  8.96698E-10  ; 2.10899E-06  
   7.47187500000E+05; -1.8887E-06   ; 4.64627E-06  
   7.48875000000E+05; -1.87232E-07  ; 2.96927E-06  
   7.50562500000E+05; -4.92376E-07  ; 3.30948E-06  
   7.52250000000E+05; -1.17781E-06  ; 2.27715E-06  
   7.53937500000E+05; -1.20898E-07  ; 2.17692E-06  
   7.55625000000E+05;  7.42002E-07  ; 4.24873E-08  
   7.57312500000E+05;  1.00836E-07  ; 8.15408E-07  
   7.59000000000E+05;  7.88573E-07  ; 2.13369E-06  
   7.60687500000E+05;  9.38476E-07  ; 8.88014E-07  
   7.62375000000E+05;  2.19838E-06  ;-8.65582E-07  
   7.64062500000E+05; -1.3339E-06   ; 2.597E-06    
   7.65750000000E+05;  6.76817E-07  ; 2.00778E-06  
   7.67437500000E+05; -5.5362E-07   ; 1.98965E-06  
   7.69125000000E+05;  1.72374E-07  ; 3.07609E-06  
   7.70812500000E+05; -5.76875E-07  ; 2.87188E-06  
   7.72500000000E+05;  3.949E-07    ; 3.03899E-06  
   7.74187500000E+05;  3.53485E-07  ; 1.30976E-06  
   7.75875000000E+05; -8.891E-07    ; 2.24773E-06  
   7.77562500000E+05; -1.05901E-06  ; 2.69005E-06  
   7.79250000000E+05; -8.32201E-07  ; 3.12185E-06  
   7.80937500000E+05;  1.42573E-06  ; 3.13006E-06  
   7.82625000000E+05; -1.03421E-06  ; 1.50186E-06  
   7.84312500000E+05;  1.30915E-06  ; 1.54026E-06  
   7.86000000000E+05; -9.39611E-07  ; 1.08196E-06  
   7.87687500000E+05; -6.93991E-07  ; 2.74062E-06  
   7.89375000000E+05; -6.03201E-07  ; 1.68428E-06  
   7.91062500000E+05;  6.87925E-07  ; 1.55237E-06  
   7.92750000000E+05; -6.90247E-07  ; 2.45102E-06  
   7.94437500000E+05; -1.00607E-06  ; 2.20829E-06  
   7.96125000000E+05;  2.54147E-07  ; 2.47795E-06  
   7.97812500000E+05; -6.07174E-07  ; 2.11463E-06  
   7.99500000000E+05; -2.17639E-07  ; 1.04464E-06  
   8.01187500000E+05;  5.23742E-07  ; 3.16285E-06  
   8.02875000000E+05; -9.27226E-08  ; 1.98569E-06  
   8.04562500000E+05;  6.17294E-07  ; 2.46428E-06  
   8.06250000000E+05;  6.39675E-07  ; 2.54469E-06  
   8.07937500000E+05;  1.212E-06    ; 4.51436E-07  
   8.09625000000E+05; -4.9857E-07   ;-1.0753E-06   
   8.11312500000E+05; -2.73749E-06  ; 1.51915E-06  
   8.13000000000E+05; -1.13523E-06  ; 2.60788E-06  
   8.14687500000E+05; -6.7676E-07   ; 2.99401E-06  
   8.16375000000E+05; -1.91302E-07  ; 1.22135E-06  
   8.18062500000E+05; -1.07772E-06  ; 4.0657E-07   
   8.19750000000E+05;  1.34009E-07  ; 7.93543E-07  
   8.21437500000E+05; -1.48629E-06  ; 2.08931E-06  
   8.23125000000E+05;  6.00666E-08  ; 1.63202E-06  
   8.24812500000E+05;  1.05659E-06  ; 1.07316E-06  
   8.26500000000E+05; -2.63117E-06  ; 1.96173E-06  
   8.28187500000E+05; -4.0142E-07   ; 1.95757E-06  
   8.29875000000E+05; -1.39285E-06  ; 2.01806E-06  
   8.31562500000E+05;  1.59405E-06  ; 1.83635E-06  
   8.33250000000E+05; -1.70077E-06  ; 1.55653E-06  
   8.34937500000E+05; -3.63896E-07  ; 1.54467E-06  
   8.36625000000E+05; -1.21709E-06  ; 1.33207E-06  
   8.38312500000E+05; -1.32131E-06  ; 2.54725E-07  
   8.40000000000E+05; -6.10562E-07  ; 2.15923E-06  
   8.41687500000E+05;  5.02975E-09  ; 6.77847E-07  
   8.43375000000E+05; -3.02176E-07  ; 3.25314E-06  
   8.45062500000E+05;  3.56677E-07  ; 1.85613E-06  
   8.46750000000E+05;  2.08605E-08  ; 2.87986E-07  
   8.48437500000E+05; -9.89618E-08  ; 1.54181E-06  
   8.50125000000E+05; -1.45202E-06  ; 1.32059E-06  
   8.51812500000E+05; -4.007E-08    ; 2.43797E-06  
   8.53500000000E+05; -8.095E-07    ; 2.31437E-06  
   8.55187500000E+05; -1.94494E-06  ; 3.22542E-06  
   8.56875000000E+05; -1.22961E-06  ; 2.03463E-06  
   8.58562500000E+05; -4.76296E-07  ; 8.54694E-07  
   8.60250000000E+05;  2.63944E-07  ; 3.20462E-06  
   8.61937500000E+05; -1.63473E-06  ; 2.09632E-06  
   8.63625000000E+05;  4.88753E-07  ; 1.71995E-06  
   8.65312500000E+05;  5.55508E-07  ; 1.96402E-06  
   8.67000000000E+05; -3.08822E-08  ; 1.28418E-06  
   8.68687500000E+05; -7.06208E-08  ; 2.62406E-07  
   8.70375000000E+05; -1.8624E-06   ; 5.35194E-07  
   8.72062500000E+05;  2.37702E-07  ; 1.09445E-06  
   8.73750000000E+05;  5.08969E-08  ; 3.02023E-06  
   8.75437500000E+05;  4.06931E-07  ; 2.61467E-06  
   8.77125000000E+05;  6.59701E-07  ; 2.52534E-06  
   8.78812500000E+05; -1.79393E-06  ; 3.66644E-06  
   8.80500000000E+05;  6.94042E-07  ; 2.69811E-06  
   8.82187500000E+05;  2.40565E-07  ; 2.94499E-06  
   8.83875000000E+05;  9.99289E-07  ; 1.74971E-06  
   8.85562500000E+05; -3.45588E-07  ; 3.01431E-06  
   8.87250000000E+05; -5.92857E-07  ; 2.11113E-06  
   8.88937500000E+05; -1.11985E-06  ; 1.4139E-06   
   8.90625000000E+05; -7.37076E-07  ; 2.3193E-06   
   8.92312500000E+05; -1.44226E-06  ; 2.56967E-06  
   8.94000000000E+05; -4.12554E-07  ; 3.12355E-06  
   8.95687500000E+05; -1.12303E-06  ; 3.02041E-06  
   8.97375000000E+05;  5.56215E-08  ; 1.85986E-06  
   8.99062500000E+05;  1.26385E-06  ; 2.1264E-06   
   9.00750000000E+05; -3.29254E-07  ; 2.69712E-06  
   9.02437500000E+05;  7.92452E-07  ; 1.55087E-06  
   9.04125000000E+05; -6.47229E-08  ; 1.74107E-06  
   9.05812500000E+05;  2.07378E-07  ; 1.95839E-06  
   9.07500000000E+05;  7.1728E-07   ; 1.90855E-06  
   9.09187500000E+05; -1.48145E-06  ; 1.53722E-06  
   9.10875000000E+05; -9.64266E-08  ; 2.40075E-06  
   9.12562500000E+05; -9.48536E-07  ; 1.73266E-06  
   9.14250000000E+05; -2.16357E-06  ; 1.63039E-06  
   9.15937500000E+05; -1.47847E-06  ; 3.013E-06    
   9.17625000000E+05; -6.63375E-07  ; 2.36026E-06  
   9.19312500000E+05; -1.36142E-07  ; 2.82386E-06  
   9.21000000000E+05;  6.92304E-07  ; 2.91961E-06  
   9.22687500000E+05;  5.95297E-07  ; 1.57493E-06  
   9.24375000000E+05;  3.44983E-07  ; 3.41359E-06  
   9.26062500000E+05;  5.24276E-07  ; 2.64995E-06  
   9.27750000000E+05; -4.38457E-07  ; 1.53565E-06  
   9.29437500000E+05;  1.96406E-07  ; 1.35964E-06  
   9.31125000000E+05;  9.28442E-08  ; 2.45762E-06  
   9.32812500000E+05;  2.37026E-07  ; 4.1045E-06   
   9.34500000000E+05; -2.81003E-07  ; 2.20343E-06  
   9.36187500000E+05;  1.26304E-06  ; 2.986E-06    
   9.37875000000E+05;  2.27569E-07  ; 1.65757E-06  
   9.39562500000E+05; -1.52461E-06  ; 1.58765E-06  
   9.41250000000E+05; -4.71789E-07  ; 1.4917E-06   
   9.42937500000E+05;  5.52462E-07  ; 2.55803E-06  
   9.44625000000E+05; -1.10205E-06  ; 3.27416E-06  
   9.46312500000E+05; -3.36869E-07  ; 1.4695E-06   
   9.48000000000E+05;  9.77438E-08  ; 1.33007E-06  
   9.49687500000E+05; -5.45227E-07  ; 7.61038E-07  
   9.51375000000E+05;  6.00395E-07  ; 1.08204E-06  
   9.53062500000E+05; -1.60507E-06  ; 1.86071E-06  
   9.54750000000E+05; -8.7599E-07   ; 2.04373E-06  
   9.56437500000E+05; -1.75124E-06  ; 3.40075E-06  
   9.58125000000E+05; -1.07389E-06  ; 3.00462E-06  
   9.59812500000E+05; -2.08248E-07  ; 2.33762E-06  
   9.61500000000E+05;  1.37261E-06  ; 2.62496E-06  
   9.63187500000E+05; -4.69251E-07  ; 1.09136E-06  
   9.64875000000E+05;  8.14079E-07  ; 8.83654E-07  
   9.66562500000E+05; -6.50612E-07  ; 2.91166E-06  
   9.68250000000E+05;  7.5731E-07   ; 1.23493E-06  
   9.69937500000E+05; -4.15122E-07  ; 3.29159E-06  
   9.71625000000E+05;  7.58204E-07  ; 1.92025E-06  
   9.73312500000E+05;  6.79384E-07  ; 2.30949E-06  
   9.75000000000E+05;  6.16756E-07  ; 2.72742E-06  
   9.76687500000E+05; -1.95038E-08  ; 5.59273E-07  
   9.78375000000E+05; -4.45664E-07  ; 3.12021E-06  
   9.80062500000E+05; -9.07363E-07  ; 2.43085E-06  
   9.81750000000E+05;  2.1404E-07   ; 1.96815E-06  
   9.83437500000E+05;  1.24292E-07  ; 1.48835E-06  
   9.85125000000E+05;  8.39241E-07  ; 2.59078E-06  
   9.86812500000E+05;  9.31563E-07  ; 1.91802E-06  
   9.88500000000E+05; -1.43263E-06  ; 1.33131E-06  
   9.90187500000E+05; -1.60072E-06  ; 3.61854E-06  
   9.91875000000E+05;  6.50679E-07  ; 1.72047E-06  
   9.93562500000E+05;  2.79904E-08  ; 3.68927E-06  
   9.95250000000E+05;  8.8741E-07   ; 9.59384E-07  
   9.96937500000E+05; -3.25272E-07  ; 1.21342E-06  
   9.98625000000E+05;  2.91034E-08  ; 3.27445E-06  
   1.00031250000E+06;  2.96477E-07  ; 1.69295E-06  
   1.00200000000E+06; -5.36252E-07  ; 2.84325E-06  
   1.00368750000E+06;  4.87156E-07  ; 1.07356E-06  
   1.00537500000E+06;  3.34723E-07  ; 1.71652E-06  
   1.00706250000E+06;  4.64985E-07  ; 3.09787E-06  
   1.00875000000E+06; -6.72837E-07  ; 8.02083E-07  
   1.01043750000E+06; -7.54969E-07  ; 3.37723E-06  
