# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.503740000000000E+009	-4.665559213795665E+000	2.399057949564481E+001	-1.875923889004686E+001	1.028819564119137E+002	-1.869919652852310E+001	1.028344813841702E+002	-7.818524816455313E-001	-5.770079195463190E+001	
3.503960000000000E+009	-4.698616237348334E+000	2.325295979217476E+001	-1.881351131583927E+001	1.033730052312697E+002	-1.875111823107148E+001	1.033228996861936E+002	-7.852286433900415E-001	-5.904490823372613E+001	
3.504180000000000E+009	-4.732943945359047E+000	2.250792415202523E+001	-1.886489944926698E+001	1.038151542954040E+002	-1.880521130539970E+001	1.037870132898889E+002	-7.895961276870768E-001	-6.041821930126525E+001	
3.504400000000000E+009	-4.766688684117136E+000	2.175772047878353E+001	-1.890789057961324E+001	1.042901091605401E+002	-1.884892355657801E+001	1.042437234732753E+002	-7.920370055204554E-001	-6.178679876145264E+001	
3.504620000000000E+009	-4.801332866949546E+000	2.100872685602008E+001	-1.894481286425823E+001	1.047642777374245E+002	-1.888862828768406E+001	1.047192621166095E+002	-7.954419319676976E-001	-6.315983563289753E+001	
3.504840000000000E+009	-4.836106166318240E+000	2.025986283682388E+001	-1.897554351124079E+001	1.052611769185211E+002	-1.892045754761095E+001	1.052002555929035E+002	-7.986562323284229E-001	-6.453161538252572E+001	
3.505060000000000E+009	-4.869797801497739E+000	1.952366779264839E+001	-1.899869264742587E+001	1.057818653613185E+002	-1.894504116116296E+001	1.057082509118678E+002	-8.028165901190284E-001	-6.589868014194975E+001	
3.505280000000000E+009	-4.904539232805369E+000	1.877999315500191E+001	-1.901426856039863E+001	1.063026436748143E+002	-1.896199417094242E+001	1.062163485040159E+002	-8.054324671210216E-001	-6.726714460436850E+001	
3.505500000000000E+009	-4.938031287230888E+000	1.803685851248098E+001	-1.902081959115484E+001	1.068102365326611E+002	-1.897150179020605E+001	1.067242798152838E+002	-8.085726636418589E-001	-6.864770328815627E+001	
3.505720000000000E+009	-4.973086564896337E+000	1.728575423673961E+001	-1.902136416500493E+001	1.072945911815157E+002	-1.897313742180524E+001	1.072183359388015E+002	-8.113277950440196E-001	-7.002297782327841E+001	
3.505940000000000E+009	-5.007931164770702E+000	1.654613483486006E+001	-1.901514213590875E+001	1.078000346376984E+002	-1.896734926180539E+001	1.077193700186660E+002	-8.145168313683485E-001	-7.140084273953531E+001	
3.506160000000000E+009	-5.042355596653802E+000	1.580814457026049E+001	-1.900114837398102E+001	1.083002025228008E+002	-1.895461076175874E+001	1.082077052405032E+002	-8.182294027587016E-001	-7.278015866397968E+001	
3.506380000000000E+009	-5.075806701418996E+000	1.508317916415018E+001	-1.898024186800535E+001	1.088089645238918E+002	-1.893457461000787E+001	1.086979549242614E+002	-8.222404332440374E-001	-7.415542794004917E+001	
3.506600000000000E+009	-5.109809008026386E+000	1.434410189768592E+001	-1.895105597160313E+001	1.092757885040151E+002	-1.890864216014263E+001	1.091736055836230E+002	-8.250580577478379E-001	-7.553847208193788E+001	
3.506820000000000E+009	-5.144901676083284E+000	1.359991279116404E+001	-1.891768543440164E+001	1.097241712498312E+002	-1.887457174452765E+001	1.096184811759796E+002	-8.283319244044417E-001	-7.693331217254996E+001	
3.507040000000000E+009	-5.179700265169106E+000	1.286677802237070E+001	-1.887564009627688E+001	1.101437387725004E+002	-1.883424962779820E+001	1.100495997401063E+002	-8.321956245961680E-001	-7.832518463588754E+001	
3.507260000000000E+009	-5.214507739111377E+000	1.213359444370442E+001	-1.882660041529536E+001	1.105694884566962E+002	-1.878712027193916E+001	1.104647317500238E+002	-8.350787588347020E-001	-7.970318214382135E+001	
3.507480000000000E+009	-5.248804599437642E+000	1.140255654447780E+001	-1.877277328768577E+001	1.109812056494965E+002	-1.873601563428705E+001	1.108640791372856E+002	-8.382277013569677E-001	-8.107363606643058E+001	
3.507700000000000E+009	-5.283413319596876E+000	1.067423780517776E+001	-1.871331220821491E+001	1.113546851074594E+002	-1.867718539869763E+001	1.112336939028925E+002	-8.412306683658233E-001	-8.245605480314032E+001	
3.507920000000000E+009	-5.317073267944128E+000	9.938687214702151E+000	-1.864836652471946E+001	1.116805653508816E+002	-1.861279239444047E+001	1.115667445980518E+002	-8.443304063379588E-001	-8.383939548209726E+001	
3.508140000000000E+009	-5.351734549434134E+000	9.203239943596639E+000	-1.857766084508476E+001	1.119823762480385E+002	-1.854314726922100E+001	1.118665733343252E+002	-8.480425644923677E-001	-8.522064241737820E+001	
3.508360000000000E+009	-5.386264087519803E+000	8.474508447814234E+000	-1.850320471864606E+001	1.122503708319782E+002	-1.846997400057459E+001	1.121522216763671E+002	-8.515460678842896E-001	-8.660022161903032E+001	
3.508580000000000E+009	-5.419668083743087E+000	7.758435477560227E+000	-1.842453216682428E+001	1.125184045592805E+002	-1.839140707473125E+001	1.124022267121327E+002	-8.554239074038678E-001	-8.797162441036721E+001	
3.508800000000000E+009	-5.453675855294330E+000	7.037040043629715E+000	-1.834056433706804E+001	1.127503642142809E+002	-1.830888785091008E+001	1.126193257395901E+002	-8.588873280005375E-001	-8.934859656202019E+001	
3.509020000000000E+009	-5.487939859289436E+000	6.313060108695596E+000	-1.825379897521874E+001	1.129284861054664E+002	-1.822321552099462E+001	1.128133442245977E+002	-8.620896396469598E-001	-9.073328462327973E+001	
3.509240000000000E+009	-5.522324931382095E+000	5.585272359984429E+000	-1.816199109715154E+001	1.130658788205512E+002	-1.813403423859035E+001	1.129615738744728E+002	-8.656661983989189E-001	-9.211917103592731E+001	
3.509460000000000E+009	-5.556555712502478E+000	4.862654086535785E+000	-1.806928493508464E+001	1.131691440560780E+002	-1.804182129930624E+001	1.130714728984147E+002	-8.697185756840234E-001	-9.349550659922636E+001	
3.509680000000000E+009	-5.590704980755073E+000	4.143851597715448E+000	-1.797362715271494E+001	1.132735355226922E+002	-1.794545097294181E+001	1.131656677114125E+002	-8.736745044247251E-001	-9.486084451782972E+001	
3.509900000000000E+009	-5.624162014160956E+000	3.425586070958583E+000	-1.787482069326223E+001	1.133447495166387E+002	-1.784800933485429E+001	1.132172698304033E+002	-8.779622313386783E-001	-9.622385649563297E+001	
3.510120000000000E+009	-5.657661914328059E+000	2.705081979628904E+000	-1.777466965253998E+001	1.133564582413403E+002	-1.774819718129407E+001	1.132437478040250E+002	-8.822894436337533E-001	-9.759497314115711E+001	
3.510340000000000E+009	-5.691740867995507E+000	1.980747614838504E+000	-1.767204798341428E+001	1.133287820276160E+002	-1.764650337908490E+001	1.132302515585285E+002	-8.869064649302675E-001	-9.896038455293012E+001	
3.510560000000000E+009	-5.724517371547474E+000	1.267108589631836E+000	-1.756750686547088E+001	1.132670382539704E+002	-1.754310366808079E+001	1.131795169898219E+002	-8.907189643367014E-001	-1.003237691593451E+002	
3.510780000000000E+009	-5.758273692654368E+000	5.486820803150400E-001	-1.746243636358133E+001	1.132030245682482E+002	-1.743895356008801E+001	1.130998022268115E+002	-8.956170761813862E-001	-1.016783013448942E+002	
3.511000000000000E+009	-5.790353189543323E+000	-1.532593266466050E-001	-1.735650033626554E+001	1.131060058298371E+002	-1.733199749121357E+001	1.129915043519745E+002	-9.005211130843158E-001	-1.030310310915183E+002	
3.511220000000000E+009	-5.823390688391066E+000	-8.620204683174476E-001	-1.724921803493975E+001	1.129710963932846E+002	-1.722532417892987E+001	1.128564944156084E+002	-9.054808271338494E-001	-1.043940930360271E+002	
3.511440000000000E+009	-5.855907463216061E+000	-1.581171336367257E+000	-1.714105907055551E+001	1.127855505166069E+002	-1.711809780463575E+001	1.126796875392449E+002	-9.109542094491623E-001	-1.057655009714385E+002	
3.511660000000000E+009	-5.888665954900962E+000	-2.293234959033014E+000	-1.703310512404995E+001	1.125729551060001E+002	-1.700990893308605E+001	1.124786429775278E+002	-9.167431060122564E-001	-1.071248055636837E+002	
3.511880000000000E+009	-5.921365616805202E+000	-3.007227558826762E+000	-1.692521484657262E+001	1.123318547600614E+002	-1.690283402508436E+001	1.122498078195339E+002	-9.225930220804803E-001	-1.084779093479188E+002	
3.512100000000000E+009	-5.953783510918781E+000	-3.711358182875816E+000	-1.681705679030693E+001	1.120965341255650E+002	-1.679422627901704E+001	1.119940847475878E+002	-9.289806886593043E-001	-1.098181102281914E+002	
3.512320000000000E+009	-5.985965407843949E+000	-4.416621918425858E+000	-1.670880492858549E+001	1.118194890233233E+002	-1.668641767911135E+001	1.117120071459151E+002	-9.355451991379378E-001	-1.111623678522348E+002	
3.512540000000000E+009	-6.018249035039418E+000	-5.125269703588320E+000	-1.660056118512657E+001	1.115042922764767E+002	-1.657838652160216E+001	1.114053473704751E+002	-9.425079715717817E-001	-1.125059667622012E+002	
3.512760000000000E+009	-6.050458445148295E+000	-5.840487218162634E+000	-1.649219041322755E+001	1.111589585498481E+002	-1.647084933350168E+001	1.110593100039565E+002	-9.492525080385141E-001	-1.138524541958724E+002	
3.512980000000000E+009	-6.081394672856530E+000	-6.546371599881482E+000	-1.638461075926602E+001	1.107825868965239E+002	-1.636383797965414E+001	1.106961132033531E+002	-9.562408611003508E-001	-1.151967643907424E+002	
3.513200000000000E+009	-6.112984991893700E+000	-7.250979998008788E+000	-1.627887896820370E+001	1.104167644069140E+002	-1.625734062826406E+001	1.103063254976985E+002	-9.636048993171898E-001	-1.165201181810959E+002	
3.513420000000000E+009	-6.143813666551678E+000	-7.946004406943625E+000	-1.617285855340574E+001	1.100099476765180E+002	-1.615188911890775E+001	1.099097154448499E+002	-9.713211761047114E-001	-1.178519681762650E+002	
3.513640000000000E+009	-6.174880596953703E+000	-8.649810037535671E+000	-1.606681819798515E+001	1.095829596552030E+002	-1.604686087993239E+001	1.094780326874469E+002	-9.790072931368848E-001	-1.191966993299984E+002	
3.513860000000000E+009	-6.205359691002324E+000	-9.355490128692571E+000	-1.596269586394762E+001	1.091207162903583E+002	-1.594155598103927E+001	1.090270773264314E+002	-9.871481169041149E-001	-1.205418036582678E+002	
3.514080000000000E+009	-6.236225608732731E+000	-1.006119763126258E+001	-1.585867305780760E+001	1.086216905175178E+002	-1.583974448679284E+001	1.085441185091160E+002	-9.958810191342381E-001	-1.218866278521151E+002	
3.514300000000000E+009	-6.266333762890761E+000	-1.076502205529248E+001	-1.575643813582215E+001	1.081373470423776E+002	-1.573633789386741E+001	1.080458368586586E+002	-1.004369442378861E+000	-1.232040337649713E+002	
3.514520000000000E+009	-6.297366241302824E+000	-1.146165027527560E+001	-1.565521724257568E+001	1.076392148283101E+002	-1.563463953984746E+001	1.075364163565593E+002	-1.013987433486653E+000	-1.245270885462562E+002	
3.514740000000000E+009	-6.327573768333459E+000	-1.216109926186672E+001	-1.555513556158445E+001	1.071153354571798E+002	-1.553539668797076E+001	1.070157678799140E+002	-1.023206988021624E+000	-1.258461764235979E+002	
3.514960000000000E+009	-6.357322492178601E+000	-1.286710154431371E+001	-1.545502000561250E+001	1.065595600518579E+002	-1.543671020264853E+001	1.064640001456212E+002	-1.032632872016775E+000	-1.271794377365493E+002	
3.515180000000000E+009	-6.386275900040516E+000	-1.356626688078419E+001	-1.535777746432456E+001	1.059757904646844E+002	-1.533809132828720E+001	1.058919822243561E+002	-1.042331564312820E+000	-1.285102835851139E+002	
3.515400000000000E+009	-6.415214149155687E+000	-1.426511912488093E+001	-1.525944940985496E+001	1.053915846584101E+002	-1.524140147876738E+001	1.053059059822246E+002	-1.051574982129504E+000	-1.298225259396813E+002	
3.515620000000000E+009	-6.444282755111091E+000	-1.496087796677479E+001	-1.516421818044830E+001	1.048158869757034E+002	-1.514582659338462E+001	1.047055186775951E+002	-1.062311615049662E+000	-1.311294790392365E+002	
3.515840000000000E+009	-6.473597956048905E+000	-1.564958970062973E+001	-1.506951520123248E+001	1.042012353485110E+002	-1.505117639963832E+001	1.041041381179269E+002	-1.072422325006329E+000	-1.324582224951863E+002	
3.516060000000000E+009	-6.501656837636941E+000	-1.634954610138307E+001	-1.497636472805427E+001	1.035760364806957E+002	-1.495808877015162E+001	1.034724828673835E+002	-1.082525452892004E+000	-1.337781383145510E+002	
3.516280000000000E+009	-6.529999268087952E+000	-1.704278994318446E+001	-1.488357572965209E+001	1.029198059852894E+002	-1.486565993226164E+001	1.028319309982733E+002	-1.092692486829166E+000	-1.351105283762430E+002	
3.516500000000000E+009	-6.558329813761984E+000	-1.774236904107412E+001	-1.479282873306373E+001	1.022547557511711E+002	-1.477569242271457E+001	1.021691184563600E+002	-1.103894737381054E+000	-1.364344711245512E+002	
3.516720000000000E+009	-6.587102252420363E+000	-1.843352001323959E+001	-1.470327671158456E+001	1.015997548264685E+002	-1.468668499654088E+001	1.015080643570346E+002	-1.115041255861864E+000	-1.377350956400327E+002	
3.516940000000000E+009	-6.614572183370107E+000	-1.912400956726891E+001	-1.461521414645196E+001	1.009328408466021E+002	-1.459878345356143E+001	1.008311870706175E+002	-1.126381779189810E+000	-1.390465419537275E+002	
3.517160000000000E+009	-6.642162472204581E+000	-1.981210469068364E+001	-1.452762900234741E+001	1.002405441611829E+002	-1.451256359690698E+001	1.001453884018732E+002	-1.137878947368174E+000	-1.403645755589165E+002	
3.517380000000000E+009	-6.669194934941481E+000	-2.051207457704876E+001	-1.444207323825152E+001	9.953262584929991E+001	-1.442690636076737E+001	9.944083676685280E+001	-1.148929000199241E+000	-1.416755979856145E+002	
3.517600000000000E+009	-6.695448635203579E+000	-2.120847435251823E+001	-1.435818187086658E+001	9.881107770869014E+001	-1.434283474284986E+001	9.872572389308706E+001	-1.160266479822835E+000	-1.429835339517191E+002	
3.517820000000000E+009	-6.721563414900765E+000	-2.189332593808726E+001	-1.427512984377362E+001	9.809154759406746E+001	-1.426049216827028E+001	9.799632949939689E+001	-1.172637407956447E+000	-1.442860558465042E+002	
3.518040000000000E+009	-6.747626204126711E+000	-2.257465870974989E+001	-1.419318858317548E+001	9.736533947959492E+001	-1.417817001770503E+001	9.727417234135027E+001	-1.184370843823361E+000	-1.455923953995754E+002	
3.518260000000000E+009	-6.773597176224214E+000	-2.326424034004651E+001	-1.411289983718479E+001	9.661516226581482E+001	-1.409774006650714E+001	9.653206094490633E+001	-1.196424289969292E+000	-1.469070228689208E+002	
3.518480000000000E+009	-6.799618066913429E+000	-2.395186116755238E+001	-1.403329913051070E+001	9.586248239659338E+001	-1.401932881346636E+001	9.577981388245206E+001	-1.207692662977252E+000	-1.482211001748336E+002	
3.518700000000000E+009	-6.825175112568421E+000	-2.464604982579522E+001	-1.395555860843650E+001	9.509253379232713E+001	-1.394192466068650E+001	9.502168690184904E+001	-1.219650004315424E+000	-1.495305764715475E+002	
3.518920000000000E+009	-6.850449651526981E+000	-2.532764480256614E+001	-1.387885711468490E+001	9.431814011934901E+001	-1.386591456405183E+001	9.425584391503723E+001	-1.231558508017783E+000	-1.508391498920462E+002	
3.519140000000000E+009	-6.875723968168612E+000	-2.602145867311587E+001	-1.380425547669902E+001	9.355337980021429E+001	-1.379130572340080E+001	9.347583191476888E+001	-1.244170122163718E+000	-1.521350427319740E+002	
3.519360000000000E+009	-6.900450363365546E+000	-2.669895557053061E+001	-1.373003059150769E+001	9.277770530916628E+001	-1.371743108638815E+001	9.269803956844157E+001	-1.256509677467196E+000	-1.534365743823394E+002	
3.519580000000000E+009	-6.924392779070082E+000	-2.738503299886857E+001	-1.365739804612403E+001	9.197638073892317E+001	-1.364496750772897E+001	9.191479711548440E+001	-1.268576752858633E+000	-1.547435217898634E+002	
3.519800000000000E+009	-6.948814517020178E+000	-2.807817626244528E+001	-1.358610231053095E+001	9.118076490051169E+001	-1.357320633509523E+001	9.112144324509910E+001	-1.280415344803477E+000	-1.560430861551635E+002	
3.520020000000000E+009	-6.972467218875596E+000	-2.876707513278353E+001	-1.351532577818419E+001	9.036105253651617E+001	-1.350371289264052E+001	9.031354455939213E+001	-1.292702656602827E+000	-1.573447117158292E+002	
3.520240000000000E+009	-6.996127873764963E+000	-2.945087810366282E+001	-1.344689644412061E+001	8.955290754607182E+001	-1.343477072698709E+001	8.950739389025030E+001	-1.305415965599852E+000	-1.586340549063293E+002	
3.520460000000000E+009	-7.019284130479446E+000	-3.012848776240178E+001	-1.337924998382192E+001	8.874549924408885E+001	-1.336708919589089E+001	8.869545740153012E+001	-1.317832803358711E+000	-1.599305917991286E+002	
3.520680000000000E+009	-7.042555443238601E+000	-3.081199620183647E+001	-1.331343763375545E+001	8.792381855125088E+001	-1.330141051118183E+001	8.788671703323789E+001	-1.329711394876362E+000	-1.612321737034911E+002	
3.520900000000000E+009	-7.065319081408489E+000	-3.149731589940268E+001	-1.324686946878420E+001	8.708689835960354E+001	-1.323641113910803E+001	8.705869569714373E+001	-1.340991502019677E+000	-1.625363990996641E+002	
3.521120000000000E+009	-7.087831016812175E+000	-3.218050827121526E+001	-1.318283278465106E+001	8.624195777176882E+001	-1.317135705454947E+001	8.622567863371837E+001	-1.351941074700501E+000	-1.638387751758467E+002	
3.521340000000000E+009	-7.110076257132180E+000	-3.286483472840550E+001	-1.312067650967821E+001	8.540158693983632E+001	-1.310777892483966E+001	8.539262021142511E+001	-1.364069796679198E+000	-1.651334762608414E+002	
3.521560000000000E+009	-7.132822748506321E+000	-3.354298424207450E+001	-1.305883875687841E+001	8.457342446979870E+001	-1.304584749589574E+001	8.456400280914755E+001	-1.375697633615845E+000	-1.664198885422134E+002	
3.521780000000000E+009	-7.155185879767513E+000	-3.422388645763353E+001	-1.299837701817791E+001	8.373549404135696E+001	-1.298650984326312E+001	8.372180900771086E+001	-1.386875010158430E+000	-1.677035719682964E+002	
3.522000000000000E+009	-7.176471929162472E+000	-3.491829673423071E+001	-1.293829599051009E+001	8.287966775678974E+001	-1.292598318732794E+001	8.287199322182894E+001	-1.397644055232074E+000	-1.689989179306976E+002	
3.522220000000000E+009	-7.197368633114470E+000	-3.560222039230879E+001	-1.288038465585774E+001	8.201120951903975E+001	-1.286729366984538E+001	8.201814329955018E+001	-1.408364978072994E+000	-1.702845147743248E+002	
3.522440000000000E+009	-7.218545438476985E+000	-3.628608122889918E+001	-1.282329554296182E+001	8.115567438318998E+001	-1.280969775995856E+001	8.116749144645897E+001	-1.419601615806389E+000	-1.715622361239104E+002	
3.522660000000000E+009	-7.238679343486455E+000	-3.696651729197625E+001	-1.276713134871274E+001	8.030587107951106E+001	-1.275279538419564E+001	8.030713817405679E+001	-1.430234999102004E+000	-1.728386305479041E+002	
3.522880000000000E+009	-7.259792019561587E+000	-3.764323393217559E+001	-1.271160569073779E+001	7.944644055715968E+001	-1.269703802981240E+001	7.945394553364592E+001	-1.440360672623728E+000	-1.741164753964161E+002	
3.523100000000000E+009	-7.279887481409403E+000	-3.832611188690940E+001	-1.265750236111066E+001	7.857670589671857E+001	-1.264258372528663E+001	7.859336449132663E+001	-1.449633328412375E+000	-1.754019197371802E+002	
3.523320000000000E+009	-7.300361383949426E+000	-3.901082432073275E+001	-1.260462076319050E+001	7.769854967515836E+001	-1.258845833120934E+001	7.773135940868217E+001	-1.458574096160380E+000	-1.766805654382112E+002	
3.523540000000000E+009	-7.320089002539593E+000	-3.969546994353876E+001	-1.255233082061963E+001	7.681835476462074E+001	-1.253519930067785E+001	7.685454305398879E+001	-1.467644452291697E+000	-1.779560085579889E+002	
3.523760000000000E+009	-7.340111728451209E+000	-4.037716400352674E+001	-1.250073683728643E+001	7.594245278689202E+001	-1.248342018688337E+001	7.598329916250221E+001	-1.476379994612251E+000	-1.792251377202682E+002	
3.523980000000000E+009	-7.360163886246319E+000	-4.105602213987104E+001	-1.245112358745499E+001	7.508561569661124E+001	-1.243260567597001E+001	7.511956163975930E+001	-1.485472914403653E+000	1.795142559838155E+002	
3.524200000000000E+009	-7.379673518343306E+000	-4.173979919632749E+001	-1.240232067841471E+001	7.419400926970178E+001	-1.238333857138395E+001	7.424109420792719E+001	-1.494800466505450E+000	1.782559980665320E+002	
3.524420000000000E+009	-7.397880878564553E+000	-4.242636899363431E+001	-1.235420674223429E+001	7.330659556905901E+001	-1.233423409620688E+001	7.336653197391787E+001	-1.502776896170551E+000	1.769958071466619E+002	
3.524640000000000E+009	-7.416931305382843E+000	-4.310993951355597E+001	-1.230727764650355E+001	7.240707963769587E+001	-1.228542411282663E+001	7.248186280129418E+001	-1.511000130810547E+000	1.757432059964773E+002	
3.524860000000000E+009	-7.435220506537516E+000	-4.379383768698749E+001	-1.226053556395013E+001	7.152724441693222E+001	-1.223865350759445E+001	7.159750848180887E+001	-1.518265077025903E+000	1.744989425130758E+002	
3.525080000000000E+009	-7.453476002792745E+000	-4.447264149284798E+001	-1.221531190513414E+001	7.064774125331816E+001	-1.219147844027366E+001	7.072127634008992E+001	-1.525278695696177E+000	1.732513241412889E+002	
3.525300000000000E+009	-7.471695568127157E+000	-4.515468861849811E+001	-1.217020773542391E+001	6.976072779706550E+001	-1.214612676393613E+001	6.983582133102111E+001	-1.532587719091100E+000	1.720065380477101E+002	
3.525520000000000E+009	-7.489722575291639E+000	-4.583542157178112E+001	-1.212584154144989E+001	6.886592789545887E+001	-1.210182251236996E+001	6.894760061937001E+001	-1.539004502509120E+000	1.707640652926192E+002	
3.525740000000000E+009	-7.507630377405440E+000	-4.652557650369225E+001	-1.208275756046815E+001	6.796767059183334E+001	-1.205751582457466E+001	6.805625935272373E+001	-1.544908552713626E+000	1.695266081602756E+002	
3.525960000000000E+009	-7.525216882734530E+000	-4.720635768390243E+001	-1.204071098951714E+001	6.707337684494804E+001	-1.201389783478629E+001	6.716518978375807E+001	-1.550766994598206E+000	1.682906768981453E+002	
3.526180000000000E+009	-7.543047440155591E+000	-4.788600304819601E+001	-1.199972299079978E+001	6.618883584295686E+001	-1.197160785518934E+001	6.627907964042055E+001	-1.556634595517812E+000	1.670742611495102E+002	
3.526400000000000E+009	-7.560545808626649E+000	-4.856768522855354E+001	-1.195826802310547E+001	6.530368419387115E+001	-1.192987082383429E+001	6.538646378142309E+001	-1.562664807190179E+000	1.658500185525534E+002	
3.526620000000000E+009	-7.577774701669052E+000	-4.925333961245399E+001	-1.191865906960434E+001	6.440553564236637E+001	-1.188881873583095E+001	6.450005071255464E+001	-1.568250139199349E+000	1.646372948284582E+002	
3.526840000000000E+009	-7.594294146704924E+000	-4.993886201644395E+001	-1.187911620525557E+001	6.350431397075484E+001	-1.184886712591604E+001	6.360117197195257E+001	-1.573801861634137E+000	1.634209509001293E+002	
3.527060000000000E+009	-7.610439914872702E+000	-5.062159286651571E+001	-1.184101654675573E+001	6.259475834032278E+001	-1.180977358741125E+001	6.270311053539104E+001	-1.578255719862611E+000	1.622211809900896E+002	
3.527280000000000E+009	-7.626462076711295E+000	-5.130415813008889E+001	-1.180331913253602E+001	6.170376719134617E+001	-1.177028907744796E+001	6.180326746125842E+001	-1.583136928787215E+000	1.610247169262832E+002	
3.527500000000000E+009	-7.643176590631025E+000	-5.198302634119786E+001	-1.176618688961210E+001	6.081952435212410E+001	-1.173329357598188E+001	6.091901291894352E+001	-1.587056935495143E+000	1.598388722975409E+002	
3.527720000000000E+009	-7.659776927874630E+000	-5.266074858419949E+001	-1.173013742257968E+001	5.992768511062200E+001	-1.169521832185902E+001	6.002246905203504E+001	-1.591024849958394E+000	1.586433131775787E+002	
3.527940000000000E+009	-7.675466681164813E+000	-5.334743895005539E+001	-1.169419141072600E+001	5.901760305018932E+001	-1.165821138254774E+001	5.912688700537485E+001	-1.595304269142318E+000	1.574451772488966E+002	
3.528160000000000E+009	-7.690685229810979E+000	-5.403241189265876E+001	-1.165919301821404E+001	5.811648002385711E+001	-1.162215918940137E+001	5.822050454702506E+001	-1.598752446608081E+000	1.562652647726974E+002	
3.528380000000000E+009	-7.707024106346983E+000	-5.471568507290370E+001	-1.162443428288769E+001	5.721540168704638E+001	-1.158698660620636E+001	5.732446464514938E+001	-1.601544841276597E+000	1.550928774461417E+002	
