# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.628040000000000E+009	-9.268933618646216E+000	-3.665226443285973E+001	-3.899330719243762E+000	-4.014492188490451E+001	-3.843731339272677E+000	-4.035922190489672E+001	-1.017846530093571E+001	-5.554633178646111E+001	
3.628260000000000E+009	-9.256527749903714E+000	-3.755166384714167E+001	-3.881571022513627E+000	-4.137495772044078E+001	-3.826652792187637E+000	-4.159942672180727E+001	-1.027540794266527E+001	-5.815171461063608E+001	
3.628480000000000E+009	-9.244171045552058E+000	-3.845465144263191E+001	-3.864152611913786E+000	-4.261052878410811E+001	-3.809974563909914E+000	-4.284407073859751E+001	-1.037109415972453E+001	-6.080141327367132E+001	
3.628700000000000E+009	-9.231881585035891E+000	-3.936179173158770E+001	-3.846979880590675E+000	-4.384716324823769E+001	-3.793725346945751E+000	-4.408980558935379E+001	-1.046473556645517E+001	-6.350089770764792E+001	
3.628920000000000E+009	-9.219663826618906E+000	-4.027371129175555E+001	-3.830347680464557E+000	-4.508840763435135E+001	-3.777951945540223E+000	-4.533773425954836E+001	-1.055631265129311E+001	-6.624748270165402E+001	
3.629140000000000E+009	-9.207520231904505E+000	-4.119045482583065E+001	-3.813988718817638E+000	-4.633420843156966E+001	-3.762538594842235E+000	-4.658921440102029E+001	-1.064498433876435E+001	-6.904158490383389E+001	
3.629360000000000E+009	-9.195419818475122E+000	-4.211056890985399E+001	-3.798065483606112E+000	-4.757882080735230E+001	-3.747477505828702E+000	-4.784238015241810E+001	-1.073082573631223E+001	-7.188174150076740E+001	
3.629580000000000E+009	-9.183578031089988E+000	-4.303436839386043E+001	-3.782475743270610E+000	-4.882645800500170E+001	-3.733064621196748E+000	-4.909765832726804E+001	-1.081342484874733E+001	-7.476810620771747E+001	
3.629800000000000E+009	-9.171824829816085E+000	-4.396331862673183E+001	-3.767377755874374E+000	-5.007770684917078E+001	-3.718986267138534E+000	-5.035503661345223E+001	-1.089196594314894E+001	-7.770397026471962E+001	
3.630020000000000E+009	-9.160340658806360E+000	-4.489624904254733E+001	-3.752719580084929E+000	-5.133056142592506E+001	-3.705589148197498E+000	-5.161437571806408E+001	-1.096647349722902E+001	-8.068423757585499E+001	
3.630240000000000E+009	-9.148980037402792E+000	-4.583352003649322E+001	-3.738419092045203E+000	-5.258827462127209E+001	-3.692472999148667E+000	-5.287694736670883E+001	-1.103575720589864E+001	-8.371103179717771E+001	
3.630460000000000E+009	-9.137780839472473E+000	-4.677564547163280E+001	-3.724606942099112E+000	-5.384699517190106E+001	-3.679919009234784E+000	-5.414015335674389E+001	-1.109998843147387E+001	-8.678078604681461E+001	
3.630680000000000E+009	-9.126987871249243E+000	-4.771956427291982E+001	-3.711417036908857E+000	-5.510676560057763E+001	-3.667955753850587E+000	-5.540534309609525E+001	-1.115888108298096E+001	-8.989172326969920E+001	
3.630900000000000E+009	-9.116546598283600E+000	-4.866848315339392E+001	-3.698652305817089E+000	-5.636982850572140E+001	-3.656482450529898E+000	-5.667165422890032E+001	-1.121198431601849E+001	-9.304463204735470E+001	
3.631120000000000E+009	-9.106405333498561E+000	-4.962207599628195E+001	-3.686383766832367E+000	-5.763362784735593E+001	-3.645616354531327E+000	-5.794043882615803E+001	-1.125772458055063E+001	-9.623674983806215E+001	
3.631340000000000E+009	-9.096524754556773E+000	-5.057920838608887E+001	-3.674564092465162E+000	-5.890018024327805E+001	-3.635297462008525E+000	-5.920975867772145E+001	-1.129691395201586E+001	-9.946264700850813E+001	
3.631560000000000E+009	-9.087066011329640E+000	-5.153986912910558E+001	-3.663421244502918E+000	-6.017038536961329E+001	-3.625434421738272E+000	-6.048082483371807E+001	-1.132872279601036E+001	-1.027215965432368E+002	
3.631780000000000E+009	-9.077801079592543E+000	-5.250426150016421E+001	-3.652765638059904E+000	-6.143958463496283E+001	-3.616171975227552E+000	-6.175321767832354E+001	-1.135273101550705E+001	-1.060085304827381E+002	
3.632000000000000E+009	-9.068978519986363E+000	-5.347326793868113E+001	-3.642775456131894E+000	-6.271044875178358E+001	-3.607359290263957E+000	-6.302684840408864E+001	-1.136907076981636E+001	-1.093228898099273E+002	
3.632220000000000E+009	-9.060605019136736E+000	-5.444532994043308E+001	-3.633368356344328E+000	-6.398367940625631E+001	-3.599340976753920E+000	-6.430166790557354E+001	-1.137688697952764E+001	-1.126584968836441E+002	
3.632440000000000E+009	-9.052633738049352E+000	-5.542171501705038E+001	-3.624467595590288E+000	-6.525788581889611E+001	-3.591841302041968E+000	-6.557723950527945E+001	-1.137565562763592E+001	-1.160124773399902E+002	
3.632660000000000E+009	-9.045020713242444E+000	-5.640069100000738E+001	-3.616327879684837E+000	-6.653684212175716E+001	-3.584795088768975E+000	-6.685415037955818E+001	-1.136576656389707E+001	-1.193802392672052E+002	
3.632880000000000E+009	-9.038070537699396E+000	-5.738360816729987E+001	-3.608627139678870E+000	-6.781228524138474E+001	-3.578509918272265E+000	-6.813089710123376E+001	-1.134704433570416E+001	-1.227570825978005E+002	
3.633100000000000E+009	-9.031634972071755E+000	-5.837033200224467E+001	-3.601656713807814E+000	-6.909058813693719E+001	-3.572823251501168E+000	-6.940838523145783E+001	-1.131983268526548E+001	-1.261386453598465E+002	
3.633320000000000E+009	-9.025440086165265E+000	-5.935953657287949E+001	-3.595313804663363E+000	-7.036935471319569E+001	-3.567706927639261E+000	-7.068598541019873E+001	-1.128391418803085E+001	-1.295195691044060E+002	
3.633540000000000E+009	-9.019927137891470E+000	-6.035230239075288E+001	-3.589689405556380E+000	-7.164834226862271E+001	-3.563201549293621E+000	-7.196573088336774E+001	-1.123872738947841E+001	-1.328929576728510E+002	
3.633760000000000E+009	-9.014854124765657E+000	-6.134853315018025E+001	-3.584672924481869E+000	-7.293078380584917E+001	-3.559304573330698E+000	-7.324412885430937E+001	-1.118520751605444E+001	-1.362575755045353E+002	
3.633980000000000E+009	-9.010312033300940E+000	-6.234797091380812E+001	-3.580337621959945E+000	-7.421287593462492E+001	-3.556125589598894E+000	-7.452394000555222E+001	-1.112351892716057E+001	-1.396078535347914E+002	
3.634200000000000E+009	-9.006345022193726E+000	-6.335059808730470E+001	-3.576701969965072E+000	-7.549242633598772E+001	-3.553454564396441E+000	-7.580277254660727E+001	-1.105375495390852E+001	-1.429402306866093E+002	
3.634420000000000E+009	-9.002934290639583E+000	-6.435595699928021E+001	-3.573784931692725E+000	-7.677504830555635E+001	-3.551506992685375E+000	-7.708185110883349E+001	-1.097621983807217E+001	-1.462535251449943E+002	
3.634640000000000E+009	-9.000184010969974E+000	-6.536452600579982E+001	-3.571496210627268E+000	-7.805491389600668E+001	-3.550187500211459E+000	-7.836193563243606E+001	-1.089174679270336E+001	-1.495387567162388E+002	
3.634860000000000E+009	-8.997934732657248E+000	-6.637506737771879E+001	-3.569898540640682E+000	-7.933718582345929E+001	-3.549427585824771E+000	-7.964164178229639E+001	-1.080058707089502E+001	-1.527952795162081E+002	
3.635080000000000E+009	-8.996515786062586E+000	-6.738993108909368E+001	-3.569021878944326E+000	-8.062027546012710E+001	-3.549321617632607E+000	-8.091997240082249E+001	-1.070282263968780E+001	-1.560211044516814E+002	
3.635300000000000E+009	-8.995591215252814E+000	-6.840615957391326E+001	-3.568911972617483E+000	-8.190018803658921E+001	-3.549955370341751E+000	-8.219862946715513E+001	-1.059965102816862E+001	-1.592108470415328E+002	
3.635520000000000E+009	-8.995184894508306E+000	-6.942443598115916E+001	-3.569387767120235E+000	-8.318072992481515E+001	-3.551142572155353E+000	-8.347598060926200E+001	-1.049030475548906E+001	-1.623650053871578E+002	
3.635740000000000E+009	-8.995679972364233E+000	-7.044570158332815E+001	-3.570639876509694E+000	-8.445906200605185E+001	-3.553048142530342E+000	-8.475269904808675E+001	-1.037629265349620E+001	-1.654836616542720E+002	
3.635960000000000E+009	-8.996569885881526E+000	-7.147009714734332E+001	-3.572573395641063E+000	-8.573820549349102E+001	-3.555526399621638E+000	-8.602970107870451E+001	-1.025787461579031E+001	-1.685632251013571E+002	
3.636180000000000E+009	-8.998347655384524E+000	-7.249633619781864E+001	-3.575113296775053E+000	-8.701861506529690E+001	-3.558772798158585E+000	-8.730517563137572E+001	-1.013559913456543E+001	-1.716017919670812E+002	
3.636400000000000E+009	-9.000792391049984E+000	-7.352545904019493E+001	-3.578477077431278E+000	-8.829480918067519E+001	-3.562562919527612E+000	-8.857978924346028E+001	-1.000982231129941E+001	-1.746017305257330E+002	
3.636620000000000E+009	-9.003927100023175E+000	-7.455615846249182E+001	-3.582581327220610E+000	-8.957044291506011E+001	-3.567140509407140E+000	-8.985277649291277E+001	-9.881211213309333E+000	-1.775594501263052E+002	
3.636840000000000E+009	-9.007833107701041E+000	-7.558848604009978E+001	-3.587132646737673E+000	-9.084412085962669E+001	-3.572293259062017E+000	-9.112417058163473E+001	-9.750034739657126E+000	1.795255101546526E+002	
