# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.680720000000000E+009	-1.822146916390247E+001	8.112274602826588E+001	-4.879646427669769E+000	-1.161227696623247E+002	-4.936794098926876E+000	-1.161362032064041E+002	-5.466445264816800E+000	-9.600566810519575E+001	
3.680760000000000E+009	-1.823138226800318E+001	8.093705608162799E+001	-4.879501831927360E+000	-1.162997039080357E+002	-4.935786391291244E+000	-1.163107846165019E+002	-5.465006951105289E+000	-9.633039193962989E+001	
3.680800000000000E+009	-1.823977184174633E+001	8.074362557998322E+001	-4.878239772113960E+000	-1.164719838544368E+002	-4.935232891505233E+000	-1.164871790649908E+002	-5.464301894655781E+000	-9.665489221801400E+001	
3.680840000000000E+009	-1.824746274642103E+001	8.054880386695733E+001	-4.878492251403990E+000	-1.166421243230012E+002	-4.934730896373359E+000	-1.166621680390648E+002	-5.463363973326183E+000	-9.698240630171819E+001	
3.680880000000000E+009	-1.825569639593446E+001	8.034950417227979E+001	-4.877396323152688E+000	-1.168175740079112E+002	-4.934340229125620E+000	-1.168382059036198E+002	-5.462203827996779E+000	-9.731111216649752E+001	
3.680920000000000E+009	-1.826478924968335E+001	8.016340392500979E+001	-4.877037654814012E+000	-1.169990512478989E+002	-4.933674061759465E+000	-1.170141030593738E+002	-5.460285351889133E+000	-9.763565484686113E+001	
3.680960000000000E+009	-1.827387675688375E+001	7.996088308271345E+001	-4.876265200181061E+000	-1.171814444593038E+002	-4.932749837500364E+000	-1.171921689118646E+002	-5.459417640784138E+000	-9.796185064194911E+001	
3.681000000000000E+009	-1.828167170298690E+001	7.976146332116115E+001	-4.876712719272712E+000	-1.173572530149443E+002	-4.932088483986363E+000	-1.173649126783828E+002	-5.458617924389599E+000	-9.828831771979100E+001	
3.681040000000000E+009	-1.828876456346942E+001	7.956366237028000E+001	-4.876082541944642E+000	-1.175272230825365E+002	-4.931453550886435E+000	-1.175383814800616E+002	-5.458095869837077E+000	-9.861411504513607E+001	
3.681080000000000E+009	-1.829632869256664E+001	7.937050150228073E+001	-4.875783884240546E+000	-1.177009156492735E+002	-4.931477255872362E+000	-1.177138639968470E+002	-5.456698394021268E+000	-9.893954854711224E+001	
3.681120000000000E+009	-1.830487555982439E+001	7.916871504177898E+001	-4.875611677122630E+000	-1.178780402399748E+002	-4.930309764705140E+000	-1.178894730561614E+002	-5.455694461599157E+000	-9.926299761870808E+001	
3.681160000000000E+009	-1.831356184205297E+001	7.897129672847537E+001	-4.874925952830401E+000	-1.180595679009214E+002	-4.930055117151778E+000	-1.180637820215236E+002	-5.453822782184048E+000	-9.959046788193481E+001	
3.681200000000000E+009	-1.832231501831135E+001	7.877894853351354E+001	-4.874617313029548E+000	-1.182422205830225E+002	-4.929548597662257E+000	-1.182410511884909E+002	-5.452675998407200E+000	-9.991548890222359E+001	
3.681240000000000E+009	-1.832922258455560E+001	7.857790509009168E+001	-4.873821442203088E+000	-1.184118374739496E+002	-4.929054770341801E+000	-1.184174276544472E+002	-5.451532089598008E+000	-1.002407636689234E+002	
3.681280000000000E+009	-1.833855722163379E+001	7.838009524691952E+001	-4.873622545468311E+000	-1.185844948327493E+002	-4.928654266880478E+000	-1.185946401308687E+002	-5.450211395524172E+000	-1.005697328300051E+002	
3.681320000000000E+009	-1.834595629243938E+001	7.817981893226499E+001	-4.873189732333144E+000	-1.187573767761694E+002	-4.927923693750237E+000	-1.187688579735831E+002	-5.448845881292390E+000	-1.008927960897040E+002	
3.681360000000000E+009	-1.835391458812945E+001	7.798295905288238E+001	-4.872996904731529E+000	-1.189412643615743E+002	-4.927466440002072E+000	-1.189413787914369E+002	-5.447587151894374E+000	-1.012234324129459E+002	
3.681400000000000E+009	-1.836111923842901E+001	7.778906065542283E+001	-4.872657022527323E+000	-1.191208129434967E+002	-4.926364654866439E+000	-1.191164848878896E+002	-5.446221733443764E+000	-1.015473455286936E+002	
3.681440000000000E+009	-1.836955963567728E+001	7.759232091810358E+001	-4.873101634564833E+000	-1.192976669319792E+002	-4.926197087605502E+000	-1.192892500890000E+002	-5.445263055011048E+000	-1.018722729553046E+002	
3.681480000000000E+009	-1.837756700941932E+001	7.738348354898497E+001	-4.873004211046483E+000	-1.194686764094174E+002	-4.925597302729160E+000	-1.194661990292236E+002	-5.444366145819319E+000	-1.021990577002684E+002	
3.681520000000000E+009	-1.838488269797051E+001	7.718994427333186E+001	-4.872463292224487E+000	-1.196392600042496E+002	-4.925481095855409E+000	-1.196442261188663E+002	-5.442334731615952E+000	-1.025264908604842E+002	
3.681560000000000E+009	-1.839295935364245E+001	7.698834904865394E+001	-4.872260210375300E+000	-1.198203136431474E+002	-4.925004448860306E+000	-1.198165548674139E+002	-5.441029828728306E+000	-1.028504809924601E+002	
3.681600000000000E+009	-1.840038239753719E+001	7.679791810063421E+001	-4.871806311249238E+000	-1.200038898605337E+002	-4.924541548651287E+000	-1.199915361273126E+002	-5.439271021135987E+000	-1.031735914915864E+002	
3.681640000000000E+009	-1.840788696363626E+001	7.659318399905612E+001	-4.871607644850751E+000	-1.201805701968277E+002	-4.924030602814010E+000	-1.201699448307441E+002	-5.438133381802766E+000	-1.035024788484006E+002	
3.681680000000000E+009	-1.841635285412592E+001	7.638710549843842E+001	-4.870768088558753E+000	-1.203513812375447E+002	-4.923182520543881E+000	-1.203449020765956E+002	-5.436694943207217E+000	-1.038273664302883E+002	
3.681720000000000E+009	-1.842356180743572E+001	7.619693801994714E+001	-4.870599339499375E+000	-1.205273135191029E+002	-4.923118873045405E+000	-1.205222069025144E+002	-5.435284148586534E+000	-1.041511938803099E+002	
3.681760000000000E+009	-1.843184475338770E+001	7.599434178105553E+001	-4.870444627540076E+000	-1.207055405903009E+002	-4.922841850353247E+000	-1.206990675000383E+002	-5.433933353843226E+000	-1.044783727211159E+002	
3.681800000000000E+009	-1.843967338546762E+001	7.579203861340210E+001	-4.870177927489639E+000	-1.208877625039749E+002	-4.922270469657898E+000	-1.208747193666019E+002	-5.432424343220106E+000	-1.048039515046988E+002	
3.681840000000000E+009	-1.844648370374833E+001	7.559754052980364E+001	-4.870380176180746E+000	-1.210682692506071E+002	-4.921372480447390E+000	-1.210454115065167E+002	-5.430868151075020E+000	-1.051322829667762E+002	
3.681880000000000E+009	-1.845431224862576E+001	7.540143510598415E+001	-4.870281941324241E+000	-1.212412559293144E+002	-4.921215555820488E+000	-1.212194532400350E+002	-5.429301533999751E+000	-1.054550665187658E+002	
3.681920000000000E+009	-1.846261537861940E+001	7.519349404542092E+001	-4.870441450921759E+000	-1.214104487092644E+002	-4.921271264994255E+000	-1.213991427335915E+002	-5.427657738904035E+000	-1.057817801304236E+002	
3.681960000000000E+009	-1.846888587633355E+001	7.499867464814290E+001	-4.870454217829652E+000	-1.215872280429468E+002	-4.920975935011124E+000	-1.215715291419328E+002	-5.426015907178550E+000	-1.061064721749142E+002	
3.682000000000000E+009	-1.847697586763997E+001	7.479751497520778E+001	-4.870010001711948E+000	-1.217702322051120E+002	-4.920713734199980E+000	-1.217464281502507E+002	-5.424620477385878E+000	-1.064322316665237E+002	
3.682040000000000E+009	-1.848464330149512E+001	7.460596878206799E+001	-4.869967895930699E+000	-1.219508806730288E+002	-4.920183781802467E+000	-1.219239077180998E+002	-5.423417258101752E+000	-1.067580489687748E+002	
3.682080000000000E+009	-1.849192300473029E+001	7.439983955350893E+001	-4.869611427804147E+000	-1.221223617258054E+002	-4.919512949067596E+000	-1.220963135169596E+002	-5.421179650474146E+000	-1.070811953768619E+002	
3.682120000000000E+009	-1.850009189326679E+001	7.419949592719138E+001	-4.869564504346271E+000	-1.222965814587385E+002	-4.919502460493276E+000	-1.222743877560418E+002	-5.419821263711565E+000	-1.074058181289235E+002	
3.682160000000000E+009	-1.850775241041023E+001	7.400361173725764E+001	-4.869409973356087E+000	-1.224713815569024E+002	-4.919343894578659E+000	-1.224487859728385E+002	-5.418083515448747E+000	-1.077331635988675E+002	
3.682200000000000E+009	-1.851530907798114E+001	7.379446646501296E+001	-4.869766446159679E+000	-1.226489131233557E+002	-4.918605229815927E+000	-1.226294459739392E+002	-5.416405100430620E+000	-1.080608407739742E+002	
3.682240000000000E+009	-1.852129195445863E+001	7.360380016059423E+001	-4.869074226443956E+000	-1.228305724446407E+002	-4.918645432236866E+000	-1.228024251101755E+002	-5.414393067714377E+000	-1.083824060133379E+002	
3.682280000000000E+009	-1.852890787464123E+001	7.339955893652007E+001	-4.869173319603179E+000	-1.230100060486514E+002	-4.918524751663498E+000	-1.229778156616526E+002	-5.412317298764096E+000	-1.087061703377322E+002	
3.682320000000000E+009	-1.853640376079730E+001	7.319569636413577E+001	-4.869585141865710E+000	-1.231785314954595E+002	-4.918006223384142E+000	-1.231549762848375E+002	-5.411386786145155E+000	-1.090322960583113E+002	
3.682360000000000E+009	-1.854461090435678E+001	7.299426231700116E+001	-4.869337210355054E+000	-1.233520606150218E+002	-4.918090216783241E+000	-1.233316319614469E+002	-5.409460325598065E+000	-1.093562227638670E+002	
3.682400000000000E+009	-1.855049598824485E+001	7.279183558433392E+001	-4.869399172669906E+000	-1.235328174822570E+002	-4.917796638443819E+000	-1.235047608568616E+002	-5.407813822065134E+000	-1.096815731886338E+002	
3.682440000000000E+009	-1.855918611321757E+001	7.259315090835227E+001	-4.869367658429071E+000	-1.237111817102937E+002	-4.917628128336746E+000	-1.236822375032585E+002	-5.406128792695074E+000	-1.100069980291818E+002	
3.682480000000000E+009	-1.856547536567407E+001	7.239302071017995E+001	-4.868981233628880E+000	-1.238946634381352E+002	-4.917077245308749E+000	-1.238579220951549E+002	-5.404029643356464E+000	-1.103302478163186E+002	
3.682520000000000E+009	-1.857324780761628E+001	7.219254494533688E+001	-4.869293187691413E+000	-1.240656474349855E+002	-4.917282445453313E+000	-1.240315804238835E+002	-5.402149772054264E+000	-1.106570568210526E+002	
3.682560000000000E+009	-1.857968065550598E+001	7.198668672877558E+001	-4.868905490939699E+000	-1.242359435042516E+002	-4.917357882147276E+000	-1.242090473290869E+002	-5.400532857736162E+000	-1.109795618139382E+002	
3.682600000000000E+009	-1.858638844867103E+001	7.178257683274225E+001	-4.868998877741460E+000	-1.244128868324947E+002	-4.916619495633097E+000	-1.243835715852797E+002	-5.398253725567774E+000	-1.113053586145898E+002	
3.682640000000000E+009	-1.859373223496153E+001	7.158715023195187E+001	-4.869002713204566E+000	-1.245920144420113E+002	-4.916915021089254E+000	-1.245605243524311E+002	-5.396177790780061E+000	-1.116303763897120E+002	
3.682680000000000E+009	-1.860105268850330E+001	7.138141574089022E+001	-4.868846725133338E+000	-1.247713908280912E+002	-4.916656190439217E+000	-1.247362567925456E+002	-5.394363235663933E+000	-1.119552362101963E+002	
3.682720000000000E+009	-1.860816714519739E+001	7.117618763492985E+001	-4.869089047790728E+000	-1.249454597214820E+002	-4.916076422533627E+000	-1.249162190539334E+002	-5.392980363924493E+000	-1.122770769014305E+002	
3.682760000000000E+009	-1.861527014274399E+001	7.097755655931391E+001	-4.869390731019720E+000	-1.251218260425641E+002	-4.915847658397619E+000	-1.250905237582480E+002	-5.391162929558991E+000	-1.126030648902037E+002	
3.682800000000000E+009	-1.862177650958737E+001	7.077150947813115E+001	-4.869868741036595E+000	-1.252925314826844E+002	-4.915972358570391E+000	-1.252664583045349E+002	-5.388890152343561E+000	-1.129250118518578E+002	
3.682840000000000E+009	-1.862905214391649E+001	7.057504642134053E+001	-4.870366179846086E+000	-1.254760789851545E+002	-4.915894753649821E+000	-1.254419822580287E+002	-5.387232303738681E+000	-1.132530141204907E+002	
3.682880000000000E+009	-1.863667426893853E+001	7.037665895943557E+001	-4.870295871377780E+000	-1.256545676058689E+002	-4.915619941344989E+000	-1.256162740614264E+002	-5.385113214205334E+000	-1.135791844477397E+002	
3.682920000000000E+009	-1.864329234753764E+001	7.016731925783910E+001	-4.870057354997282E+000	-1.258296484649025E+002	-4.915642874325860E+000	-1.257905645817063E+002	-5.383067401111184E+000	-1.139017407678565E+002	
3.682960000000000E+009	-1.865022573403676E+001	6.996321076906447E+001	-4.870337929583960E+000	-1.260002770239620E+002	-4.915774412299014E+000	-1.259676167172301E+002	-5.381201533994939E+000	-1.142230226190706E+002	
3.683000000000000E+009	-1.865698902679705E+001	6.976008700228967E+001	-4.870793310037657E+000	-1.261776295518447E+002	-4.915406374373875E+000	-1.261465640236264E+002	-5.378916470041628E+000	-1.145451372655545E+002	
3.683040000000000E+009	-1.866423736622632E+001	6.955459478781971E+001	-4.870301576298024E+000	-1.263554031990530E+002	-4.915774309570757E+000	-1.263175721912172E+002	-5.376631857464457E+000	-1.148749481717411E+002	
3.683080000000000E+009	-1.867055864977066E+001	6.935517556752986E+001	-4.870436203411132E+000	-1.265374922121223E+002	-4.915415195021485E+000	-1.264945687545718E+002	-5.374423806221492E+000	-1.151952272662143E+002	
3.683120000000000E+009	-1.867799786948180E+001	6.915324831989129E+001	-4.871163947757402E+000	-1.267166610304405E+002	-4.915477125774159E+000	-1.266726032063439E+002	-5.372266566455185E+000	-1.155179840480267E+002	
3.683160000000000E+009	-1.868476605535353E+001	6.895262083343700E+001	-4.871327011868119E+000	-1.268838163073328E+002	-4.915731489974801E+000	-1.268480059818430E+002	-5.370609671497824E+000	-1.158429589674770E+002	
3.683200000000000E+009	-1.869147682994556E+001	6.874598712381699E+001	-4.872004541020376E+000	-1.270565462197538E+002	-4.915428384500791E+000	-1.270217081656391E+002	-5.368271727106446E+000	-1.161611928762703E+002	
3.683240000000000E+009	-1.869761154046072E+001	6.854011189730964E+001	-4.871844010547424E+000	-1.272362817483505E+002	-4.915570368533418E+000	-1.271967484792083E+002	-5.366340541264356E+000	-1.164853879418423E+002	
3.683280000000000E+009	-1.870457501967599E+001	6.834130820367767E+001	-4.872107060183417E+000	-1.274175681166942E+002	-4.915540673616870E+000	-1.273706779786283E+002	-5.364379450404372E+000	-1.168080504920692E+002	
3.683320000000000E+009	-1.871166138330749E+001	6.813312944626510E+001	-4.872069300218772E+000	-1.275950017402594E+002	-4.915405688380401E+000	-1.275481669481495E+002	-5.361615379571362E+000	-1.171360159337594E+002	
3.683360000000000E+009	-1.871812831099262E+001	6.793079936385588E+001	-4.872273569323671E+000	-1.277683338268743E+002	-4.915458708753522E+000	-1.277228286114758E+002	-5.359548423177631E+000	-1.174588171244059E+002	
3.683400000000000E+009	-1.872492032962395E+001	6.772209425989612E+001	-4.872961987447968E+000	-1.279421353108170E+002	-4.915438225624905E+000	-1.279021046385669E+002	-5.357855629708774E+000	-1.177810854270962E+002	
3.683440000000000E+009	-1.873115618458192E+001	6.752163225551728E+001	-4.873253402518853E+000	-1.281189924812868E+002	-4.916004353791299E+000	-1.280781906961601E+002	-5.355657743519808E+000	-1.181023350230873E+002	
3.683480000000000E+009	-1.873794992266649E+001	6.730536129299298E+001	-4.873302022113503E+000	-1.282993502660555E+002	-4.915979666694670E+000	-1.282514680984440E+002	-5.352960057112754E+000	-1.184255735917269E+002	
3.683520000000000E+009	-1.874409373605810E+001	6.711180854020843E+001	-4.873882255347721E+000	-1.284776216764645E+002	-4.915783072198235E+000	-1.284250037404552E+002	-5.350774573362060E+000	-1.187514693009981E+002	
3.683560000000000E+009	-1.875044853984856E+001	6.691263085730340E+001	-4.873846089966563E+000	-1.286569464666285E+002	-4.916318365156983E+000	-1.286010256960293E+002	-5.348502886283094E+000	-1.190736202744076E+002	
3.683600000000000E+009	-1.875759171180154E+001	6.669821060257932E+001	-4.874244734877979E+000	-1.288239455750745E+002	-4.916263588406764E+000	-1.287779935974006E+002	-5.346262996601876E+000	-1.193911645668970E+002	
3.683640000000000E+009	-1.876297741981075E+001	6.649342204372900E+001	-4.874675726181998E+000	-1.289964391187190E+002	-4.916297136266935E+000	-1.289556655661430E+002	-5.344403335412035E+000	-1.197129211958752E+002	
3.683680000000000E+009	-1.876965489102498E+001	6.628122063980470E+001	-4.875135267721167E+000	-1.291740457350764E+002	-4.916243345332070E+000	-1.291349024551579E+002	-5.341640344780582E+000	-1.200376726812863E+002	
3.683720000000000E+009	-1.877549143436681E+001	6.608060173967490E+001	-4.875490043258417E+000	-1.293553671157371E+002	-4.916313690972212E+000	-1.293094268389762E+002	-5.339330144530591E+000	-1.203577269020919E+002	
3.683760000000000E+009	-1.878266251541486E+001	6.587892769111556E+001	-4.875818428187087E+000	-1.295292806800711E+002	-4.916694290410985E+000	-1.294814472691751E+002	-5.336982710561951E+000	-1.206783143846182E+002	
3.683800000000000E+009	-1.878843643039814E+001	6.566781392683147E+001	-4.876126933274105E+000	-1.297036558198966E+002	-4.916697491354118E+000	-1.296595844935529E+002	-5.334625457117891E+000	-1.210010831391361E+002	
3.683840000000000E+009	-1.879509631604362E+001	6.546479964826828E+001	-4.876822194391621E+000	-1.298770003458792E+002	-4.916979641160920E+000	-1.298372497411441E+002	-5.332372454237679E+000	-1.213229020129804E+002	
3.683880000000000E+009	-1.880099882180916E+001	6.525526269929293E+001	-4.876989875775863E+000	-1.300548363524230E+002	-4.916860254121585E+000	-1.300118010712008E+002	-5.330001120870213E+000	-1.216446474223595E+002	
3.683920000000000E+009	-1.880723187055649E+001	6.504857388179939E+001	-4.877672802668324E+000	-1.302321100771728E+002	-4.917189988755877E+000	-1.301884826521913E+002	-5.327307865200898E+000	-1.219686595444241E+002	
3.683960000000000E+009	-1.881271378493592E+001	6.485207724412888E+001	-4.877675733250008E+000	-1.304130691402330E+002	-4.917422428254782E+000	-1.303600605870157E+002	-5.324600063831253E+000	-1.222897125838456E+002	
3.684000000000000E+009	-1.881979218959055E+001	6.463992554878166E+001	-4.878769965707462E+000	-1.305908071969271E+002	-4.917319283551075E+000	-1.305362396534669E+002	-5.322735083859067E+000	-1.226099352553980E+002	
3.684040000000000E+009	-1.882667593656502E+001	6.443290608421908E+001	-4.878684902962549E+000	-1.307579723365204E+002	-4.917342377921846E+000	-1.307140757481345E+002	-5.319826141895545E+000	-1.229270712531768E+002	
3.684080000000000E+009	-1.883161745485966E+001	6.422537885514494E+001	-4.879496975776675E+000	-1.309357409642907E+002	-4.917232250710840E+000	-1.308887276486132E+002	-5.317275338001778E+000	-1.232497106746599E+002	
3.684120000000000E+009	-1.883793376034917E+001	6.401478834334358E+001	-4.879618771595182E+000	-1.311113997705283E+002	-4.917572511787802E+000	-1.310642516446220E+002	-5.314954635495331E+000	-1.235722091077563E+002	
3.684160000000000E+009	-1.884553063074697E+001	6.381352276562816E+001	-4.880125604093320E+000	-1.312906819435835E+002	-4.918217454632819E+000	-1.312370687920860E+002	-5.312537073076584E+000	-1.238930590641040E+002	
3.684200000000000E+009	-1.885058490073735E+001	6.361209490687575E+001	-4.880654868753555E+000	-1.314690229159949E+002	-4.918650800977252E+000	-1.314127164110213E+002	-5.309862509528324E+000	-1.242134961314702E+002	
3.684240000000000E+009	-1.885676653271256E+001	6.340033595103009E+001	-4.881239564474176E+000	-1.316374008215716E+002	-4.918213321000851E+000	-1.315909509963859E+002	-5.307660868869262E+000	-1.245367040348246E+002	
3.684280000000000E+009	-1.886254179283938E+001	6.319434916890454E+001	-4.881765103606409E+000	-1.318115918677747E+002	-4.918761485149123E+000	-1.317665262669519E+002	-5.304722446674763E+000	-1.248547177874305E+002	
3.684320000000000E+009	-1.886913135931582E+001	6.298489232420999E+001	-4.882232220187269E+000	-1.319875320150206E+002	-4.919261855159562E+000	-1.319437377024400E+002	-5.302336505011063E+000	-1.251789941810256E+002	
3.684360000000000E+009	-1.887446303319433E+001	6.277626551334238E+001	-4.883064339851277E+000	-1.321711147326033E+002	-4.919445123407969E+000	-1.321178036400214E+002	-5.299533602928413E+000	-1.254960434466442E+002	
3.684400000000000E+009	-1.888045979494848E+001	6.257334475050293E+001	-4.883095733086986E+000	-1.323511812724789E+002	-4.920185658146769E+000	-1.322908521604986E+002	-5.296286344393903E+000	-1.258140152719881E+002	
3.684440000000000E+009	-1.888576670224171E+001	6.236035714382912E+001	-4.883594905846727E+000	-1.325230022356120E+002	-4.920026712856237E+000	-1.324633611697439E+002	-5.294363176210295E+000	-1.261341786370764E+002	
3.684480000000000E+009	-1.889255238812413E+001	6.214940353044255E+001	-4.884991596798005E+000	-1.326935750439388E+002	-4.920583627043972E+000	-1.326437972071442E+002	-5.291909830608002E+000	-1.264505517237880E+002	
3.684520000000000E+009	-1.889735532485416E+001	6.194152159258098E+001	-4.885443996990413E+000	-1.328692959177064E+002	-4.920802515735576E+000	-1.328186903079923E+002	-5.288860098107692E+000	-1.267684287325193E+002	
3.684560000000000E+009	-1.890399648206368E+001	6.173254864713375E+001	-4.885808571643210E+000	-1.330496295496194E+002	-4.921238455518512E+000	-1.329947608392697E+002	-5.286027646148137E+000	-1.270916024370519E+002	
3.684600000000000E+009	-1.891041100121054E+001	6.152746447167029E+001	-4.886563554425086E+000	-1.332295868107941E+002	-4.921379826390615E+000	-1.331699405561901E+002	-5.283781175225518E+000	-1.274091324183255E+002	
3.684640000000000E+009	-1.891657880312783E+001	6.132204122677255E+001	-4.886692766117312E+000	-1.334030598531548E+002	-4.922058713364086E+000	-1.333410191100281E+002	-5.281065576776253E+000	-1.277279182261206E+002	
3.684680000000000E+009	-1.892163739747805E+001	6.110617186454904E+001	-4.887725180474606E+000	-1.335714225498357E+002	-4.921965861650963E+000	-1.335166715424110E+002	-5.278802746997311E+000	-1.280463128128627E+002	
3.684720000000000E+009	-1.892642746602230E+001	6.089930627474396E+001	-4.887841451915696E+000	-1.337475294466989E+002	-4.922196068066578E+000	-1.336920554189755E+002	-5.275617830805353E+000	-1.283657146473871E+002	
3.684760000000000E+009	-1.893303079461585E+001	6.069350860051264E+001	-4.888764554173087E+000	-1.339222528759957E+002	-4.922519111913532E+000	-1.338669027524778E+002	-5.272852846031144E+000	-1.286841091025704E+002	
3.684800000000000E+009	-1.893828093342720E+001	6.047979305735615E+001	-4.889061197932520E+000	-1.341005201513988E+002	-4.922862315621908E+000	-1.340459901671682E+002	-5.270128523240377E+000	-1.290044430645529E+002	
3.684840000000000E+009	-1.894320395710304E+001	6.027129383969210E+001	-4.889671616853539E+000	-1.342801217652321E+002	-4.923776060219122E+000	-1.342215023514660E+002	-5.267404444683792E+000	-1.293213491790688E+002	
3.684880000000000E+009	-1.894895691559089E+001	6.006322982478993E+001	-4.889945073512361E+000	-1.344488604974450E+002	-4.924076014061637E+000	-1.343938769090659E+002	-5.264310606278669E+000	-1.296378341291334E+002	
3.684920000000000E+009	-1.895331709027754E+001	5.986061208702328E+001	-4.891011902079762E+000	-1.346213168923147E+002	-4.924057063113443E+000	-1.345697411322904E+002	-5.261110269577256E+000	-1.299577487250528E+002	
3.684960000000000E+009	-1.895972278955035E+001	5.964072467094251E+001	-4.892216306015296E+000	-1.347934590544997E+002	-4.924751949925809E+000	-1.347459947084010E+002	-5.258327192747158E+000	-1.302723049874256E+002	
3.685000000000000E+009	-1.896555130363523E+001	5.943354747115701E+001	-4.892512350043752E+000	-1.349796962249695E+002	-4.925052969974659E+000	-1.349193272565295E+002	-5.255366789344102E+000	-1.305922520774008E+002	
3.685040000000000E+009	-1.897133869755273E+001	5.922303955276842E+001	-4.892736066815438E+000	-1.351588589577937E+002	-4.925742735191667E+000	-1.350941015593899E+002	-5.252297889016607E+000	-1.309096282718063E+002	
3.685080000000000E+009	-1.897567687496180E+001	5.900840315810990E+001	-4.892897695216920E+000	-1.353314787501012E+002	-4.925568527363890E+000	-1.352687606661207E+002	-5.250290509361052E+000	-1.312287092960369E+002	
