# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.504400000000000E+009	-4.959025009126107E+000	1.818028559832638E+001	-5.361007088846734E+000	-1.217841048339547E+002	-5.197312739096768E+000	-1.183035367627922E+002	-1.000523693871848E+001	8.383891641090150E+001	
3.504620000000000E+009	-4.996122990854398E+000	1.747117875069977E+001	-5.345240461706287E+000	-1.227938323876361E+002	-5.177830781368078E+000	-1.193335613735764E+002	-9.960664809992368E+000	8.270709392718950E+001	
3.504840000000000E+009	-5.034107631996360E+000	1.675221646466424E+001	-5.329686024704794E+000	-1.238048708439695E+002	-5.156725696033783E+000	-1.203623399800366E+002	-9.917219498244739E+000	8.157134728722728E+001	
3.505060000000000E+009	-5.071472648640010E+000	1.603316849864588E+001	-5.314340421522729E+000	-1.248102696172254E+002	-5.135501810968446E+000	-1.213838419460512E+002	-9.875259927352687E+000	8.043627034740167E+001	
3.505280000000000E+009	-5.108485076965708E+000	1.531220373314957E+001	-5.299264146805614E+000	-1.258204413376667E+002	-5.114114228298265E+000	-1.224022847065448E+002	-9.834590377783814E+000	7.929516159985208E+001	
3.505500000000000E+009	-5.146056057860537E+000	1.460255358815753E+001	-5.284321265871150E+000	-1.268277506393910E+002	-5.093818188340984E+000	-1.234284398966818E+002	-9.795627978617658E+000	7.814552579366603E+001	
3.505720000000000E+009	-5.182959986900642E+000	1.389099227378068E+001	-5.269461292187684E+000	-1.278357164086098E+002	-5.073399908408320E+000	-1.244475090337093E+002	-9.757656784178558E+000	7.699058048061690E+001	
3.505940000000000E+009	-5.220371217659337E+000	1.317748499249102E+001	-5.255127159865583E+000	-1.288430846253166E+002	-5.052778504472315E+000	-1.254699693866990E+002	-9.721170508525246E+000	7.583047696159430E+001	
3.506160000000000E+009	-5.257198325124082E+000	1.247612466153559E+001	-5.240673697055638E+000	-1.298482087174202E+002	-5.033358941824643E+000	-1.264924287813889E+002	-9.685965270702587E+000	7.466795888387800E+001	
3.506380000000000E+009	-5.293976525440708E+000	1.177737603221619E+001	-5.226500830570107E+000	-1.308535398531178E+002	-5.013990431522964E+000	-1.275143792562538E+002	-9.651975462886352E+000	7.349779430420053E+001	
3.506600000000000E+009	-5.330827871670794E+000	1.107289239571935E+001	-5.212493382912236E+000	-1.318593305336350E+002	-4.994097848859911E+000	-1.285340499337142E+002	-9.619272158001239E+000	7.232346143247902E+001	
3.506820000000000E+009	-5.366939159546699E+000	1.036379611272171E+001	-5.198785569575591E+000	-1.328632575729421E+002	-4.973766243303973E+000	-1.295470315117418E+002	-9.587707971607184E+000	7.114404540329245E+001	
3.507040000000000E+009	-5.403329898428114E+000	9.665486052141269E+000	-5.185090098418671E+000	-1.338695599886968E+002	-4.954454864396775E+000	-1.305685176074291E+002	-9.557330965406669E+000	6.995486700657955E+001	
3.507260000000000E+009	-5.440618578670010E+000	8.973097676060949E+000	-5.171778300430419E+000	-1.348714509679576E+002	-4.935528386236417E+000	-1.315949406362384E+002	-9.528296442171532E+000	6.876272785288079E+001	
3.507480000000000E+009	-5.475998049409919E+000	8.286921916097221E+000	-5.158428931771941E+000	-1.358706562184307E+002	-4.917446189823362E+000	-1.326140696856301E+002	-9.500399570090227E+000	6.756705811558825E+001	
3.507700000000000E+009	-5.520405474594850E+000	7.802423262779399E+000	-5.144448589040128E+000	-1.368590221809318E+002	-4.919209890605985E+000	-1.337521827045596E+002	-9.476928134502821E+000	6.635570004024480E+001	
3.507920000000000E+009	-5.557422207106030E+000	7.113690585718730E+000	-5.131467757750315E+000	-1.378610258874411E+002	-4.900180921479650E+000	-1.347749386723498E+002	-9.450920172205629E+000	6.514590128972824E+001	
3.508140000000000E+009	-5.593088347203463E+000	6.427791315536872E+000	-5.118669468512654E+000	-1.388616060813195E+002	-4.881798430182664E+000	-1.357922209599199E+002	-9.426078680301490E+000	6.393044108053574E+001	
3.508360000000000E+009	-5.628124999113891E+000	5.740563790402450E+000	-5.105978852267640E+000	-1.398651120126572E+002	-4.863444204188371E+000	-1.368078202914939E+002	-9.402456679973836E+000	6.271021084483613E+001	
3.508580000000000E+009	-5.662823211178665E+000	5.056401953445177E+000	-5.093334267335301E+000	-1.408623279975300E+002	-4.845045683882916E+000	-1.378231503256593E+002	-9.379729531466802E+000	6.148701248460054E+001	
3.508800000000000E+009	-5.696564965967690E+000	4.374384214746019E+000	-5.080870834255729E+000	-1.418631098537515E+002	-4.827020096870895E+000	-1.388327277305951E+002	-9.358178717331930E+000	6.025614154243570E+001	
3.509020000000000E+009	-5.730740158774826E+000	3.693651044296333E+000	-5.068570645114511E+000	-1.428610604236313E+002	-4.809070060174540E+000	-1.398493085249890E+002	-9.337305116214495E+000	5.901762818074602E+001	
3.509240000000000E+009	-5.764484866276327E+000	3.017479300800023E+000	-5.056375206467603E+000	-1.438600792688609E+002	-4.791720559407279E+000	-1.408632982250824E+002	-9.317379224616296E+000	5.777542919073692E+001	
3.509460000000000E+009	-5.797372626886535E+000	2.340044909220410E+000	-5.044309256959872E+000	-1.448590046781074E+002	-4.774395849800207E+000	-1.418760099730262E+002	-9.298668246840064E+000	5.652592797809797E+001	
3.509680000000000E+009	-5.829143896803429E+000	1.666438585875597E+000	-5.032318525130396E+000	-1.458557834801297E+002	-4.757472428489892E+000	-1.428843018697677E+002	-9.280856217141505E+000	5.527208473174984E+001	
3.509900000000000E+009	-5.857451766722898E+000	1.025790877514819E+000	-5.019971675657652E+000	-1.468514301987137E+002	-4.744683593224848E+000	-1.438833369159034E+002	-9.264489659109442E+000	5.401720902080629E+001	
3.510120000000000E+009	-5.890918161872396E+000	4.212805409325586E-001	-5.007798532058741E+000	-1.478443644425068E+002	-4.734377728400055E+000	-1.449190080592286E+002	-9.249552027235106E+000	5.275197702336500E+001	
3.510340000000000E+009	-5.928874556919648E+000	-2.001071198813916E-001	-4.996078835689020E+000	-1.488347623928804E+002	-4.721364093850216E+000	-1.459713438881412E+002	-9.235374944619784E+000	5.147798291782947E+001	
3.510560000000000E+009	-5.962418012814590E+000	-8.741785655326357E-001	-4.984689693801299E+000	-1.498294866085869E+002	-4.703272997973734E+000	-1.469915489292799E+002	-9.220958867631090E+000	5.019490885580834E+001	
3.510780000000000E+009	-5.996118880329558E+000	-1.552244633555906E+000	-4.973502807995577E+000	-1.508254335280812E+002	-4.685022692863893E+000	-1.480125648804895E+002	-9.207522035078217E+000	4.891034671032563E+001	
3.511000000000000E+009	-6.027599759354932E+000	-2.230723236444418E+000	-4.962296964930215E+000	-1.518182875948019E+002	-4.667021389170159E+000	-1.490242762623561E+002	-9.195205446501356E+000	4.761947163843096E+001	
3.511220000000000E+009	-6.059732070993130E+000	-2.904883451146578E+000	-4.951037556185475E+000	-1.528119749887809E+002	-4.649111150424283E+000	-1.500420789810192E+002	-9.183627615545086E+000	4.632057827064624E+001	
3.511440000000000E+009	-6.090996659309102E+000	-3.587529588504337E+000	-4.940234416031344E+000	-1.538028706553988E+002	-4.630918757781139E+000	-1.510568074358491E+002	-9.172428218079006E+000	4.501664657678013E+001	
3.511660000000000E+009	-6.121509809119810E+000	-4.263756347086615E+000	-4.929333978660211E+000	-1.547972950909943E+002	-4.613353543074627E+000	-1.520704204930141E+002	-9.162566917692772E+000	4.370588360129774E+001	
3.511880000000000E+009	-6.151906112748793E+000	-4.934405955084279E+000	-4.918420610855626E+000	-1.557898612284847E+002	-4.596531319026866E+000	-1.530880160647050E+002	-9.153452647900245E+000	4.238877602074323E+001	
3.512100000000000E+009	-6.181312899509952E+000	-5.608253892788586E+000	-4.907720347602025E+000	-1.567793584378801E+002	-4.579577880501861E+000	-1.541005404784789E+002	-9.145429807140705E+000	4.106658458817462E+001	
3.512320000000000E+009	-6.210492409222399E+000	-6.278425308219523E+000	-4.897151680366463E+000	-1.577681219152447E+002	-4.562591299928263E+000	-1.551141939234983E+002	-9.137931050536118E+000	3.973884042007757E+001	
3.512540000000000E+009	-6.239547761371692E+000	-6.947822953274954E+000	-4.886459997642842E+000	-1.587580660227353E+002	-4.545982839253357E+000	-1.561304819086411E+002	-9.131222261301096E+000	3.840225650331887E+001	
3.512760000000000E+009	-6.268442330099812E+000	-7.618228047525168E+000	-4.876096938841209E+000	-1.597467923290191E+002	-4.529775145413893E+000	-1.571468583302529E+002	-9.125412590219035E+000	3.706054928796146E+001	
3.512980000000000E+009	-6.296653256797687E+000	-8.293676082570510E+000	-4.865557102509485E+000	-1.607393950255209E+002	-4.512942807765104E+000	-1.581624477547047E+002	-9.120132215851895E+000	3.571090784073031E+001	
3.513200000000000E+009	-6.324860502225090E+000	-8.962373581344933E+000	-4.855252919712768E+000	-1.617233165301724E+002	-4.496806387927544E+000	-1.591808014397540E+002	-9.115989125668595E+000	3.435564679809837E+001	
3.513420000000000E+009	-6.352459938678085E+000	-9.637517681167951E+000	-4.844956460768940E+000	-1.627106592525668E+002	-4.480273983925880E+000	-1.601950051498903E+002	-9.112783155529881E+000	3.299320900726113E+001	
3.513640000000000E+009	-6.379545806845377E+000	-1.030351019690894E+001	-4.834809206386448E+000	-1.636999208546554E+002	-4.464647122536056E+000	-1.612110468429834E+002	-9.110211619661527E+000	3.162729811898409E+001	
3.513860000000000E+009	-6.406136740418774E+000	-1.097090030576988E+001	-4.824622127804665E+000	-1.646840869169688E+002	-4.449195842842234E+000	-1.622244886343766E+002	-9.108359153682137E+000	3.025408110044665E+001	
3.514080000000000E+009	-6.432725423989533E+000	-1.164344177053517E+001	-4.814611164252420E+000	-1.656706211880186E+002	-4.433335584682639E+000	-1.632407925341874E+002	-9.107523377625618E+000	2.887345354031803E+001	
3.514300000000000E+009	-6.458544504529665E+000	-1.231690901592953E+001	-4.804539554493090E+000	-1.666571137000961E+002	-4.417582424592485E+000	-1.642566451186619E+002	-9.107212349320440E+000	2.748752492843295E+001	
3.514520000000000E+009	-6.483747695129277E+000	-1.299274004679352E+001	-4.794593516521863E+000	-1.676396687739270E+002	-4.401523901584805E+000	-1.652696980042506E+002	-9.107880265468783E+000	2.609458065557107E+001	
3.514740000000000E+009	-6.509220166540261E+000	-1.366062284976466E+001	-4.784578896373203E+000	-1.686232448538511E+002	-4.386179676772961E+000	-1.662855053138661E+002	-9.109584748726499E+000	2.469583631548400E+001	
3.514960000000000E+009	-6.534717195317788E+000	-1.433251957327348E+001	-4.774781145766510E+000	-1.696073075945932E+002	-4.371006762256449E+000	-1.673040703853788E+002	-9.112070926747796E+000	2.329143922890310E+001	
3.515180000000000E+009	-6.558981951244239E+000	-1.499979014863104E+001	-4.764843000967663E+000	-1.705912384626134E+002	-4.355907176591526E+000	-1.683187312239806E+002	-9.115239717930278E+000	2.187687151596536E+001	
3.515400000000000E+009	-6.583492109971565E+000	-1.566614457483539E+001	-4.754939917411874E+000	-1.715752237940022E+002	-4.341298971155171E+000	-1.693358962288512E+002	-9.119529209241337E+000	2.045758073458580E+001	
3.515620000000000E+009	-6.607010397419542E+000	-1.633802221452704E+001	-4.745000467811303E+000	-1.725547260025653E+002	-4.326271675341355E+000	-1.703507954657103E+002	-9.124259840705358E+000	1.903102738982414E+001	
3.515840000000000E+009	-6.630242776126333E+000	-1.700709196997450E+001	-4.735090527916911E+000	-1.735379458905713E+002	-4.311303127777384E+000	-1.713641205881397E+002	-9.129905553372739E+000	1.759878181437272E+001	
3.516060000000000E+009	-6.652008638136833E+000	-1.767919991122595E+001	-4.725283671885704E+000	-1.745185471250438E+002	-4.296281224818674E+000	-1.723753991233245E+002	-9.136574837940781E+000	1.615824692700546E+001	
3.516280000000000E+009	-6.673257794185602E+000	-1.837456419070488E+001	-4.715810972610329E+000	-1.755015979744746E+002	-4.279508733065776E+000	-1.733852262515579E+002	-9.143770320560718E+000	1.470755046337795E+001	
3.516500000000000E+009	-6.695899910860682E+000	-1.904742293725870E+001	-4.705891877123923E+000	-1.764844532960066E+002	-4.264760243277564E+000	-1.744030760593477E+002	-9.152069862726764E+000	1.325045357079293E+001	
3.516720000000000E+009	-6.717487644200355E+000	-1.971821941782937E+001	-4.696316543763313E+000	-1.774643786022147E+002	-4.250285651095908E+000	-1.754183790863611E+002	-9.161532267359450E+000	1.178843679758040E+001	
3.516940000000000E+009	-6.738884570430155E+000	-2.038457236242293E+001	-4.686606594382050E+000	-1.784426963164150E+002	-4.236156916001884E+000	-1.764322447799636E+002	-9.171398160370703E+000	1.031968803544238E+001	
3.517160000000000E+009	-6.759250638258938E+000	-2.105311750530758E+001	-4.676717516218339E+000	-1.794233250810762E+002	-4.221664958659783E+000	-1.774456610784713E+002	-9.182214078721765E+000	8.837551467175231E+000	
3.517380000000000E+009	-6.779471957914492E+000	-2.172288399104239E+001	-4.667044251352971E+000	1.795966225439603E+002	-4.207330132916570E+000	-1.784606359443455E+002	-9.194130776950861E+000	7.349143462546647E+000	
3.517600000000000E+009	-6.799223916822951E+000	-2.239381878594003E+001	-4.657116749532117E+000	1.786150215592512E+002	-4.193084574885011E+000	-1.794744478075952E+002	-9.206507085999876E+000	5.850232517425954E+000	
3.517820000000000E+009	-6.818203152479882E+000	-2.306553231232509E+001	-4.647465638595261E+000	1.776347385033891E+002	-4.178580558949087E+000	1.795114654558713E+002	-9.219965261598384E+000	4.343467158272955E+000	
3.518040000000000E+009	-6.836479562508092E+000	-2.373662940843970E+001	-4.637762794938102E+000	1.766565945890505E+002	-4.164220767873947E+000	1.784986566366064E+002	-9.234443152962230E+000	2.828798967094060E+000	
3.518260000000000E+009	-6.854505455018535E+000	-2.440558151326558E+001	-4.628007466858435E+000	1.756759734186009E+002	-4.149880846606961E+000	1.774853363309733E+002	-9.250096441021944E+000	1.303007512626437E+000	
3.518480000000000E+009	-6.871961583392074E+000	-2.507634535543865E+001	-4.618266320008736E+000	1.746962351529428E+002	-4.135598936491913E+000	1.764714119883348E+002	-9.266485541778033E+000	-2.322699410990808E-001	
3.518700000000000E+009	-6.888853826448345E+000	-2.574809374411460E+001	-4.608742556055078E+000	1.737159958040568E+002	-4.121255873071647E+000	1.754583828347240E+002	-9.284003138849688E+000	-1.780245718434442E+000	
3.518920000000000E+009	-6.904697481046988E+000	-2.641778732412896E+001	-4.599079280739329E+000	1.727330631763302E+002	-4.107040230519460E+000	1.744455962487257E+002	-9.302323745759821E+000	-3.336253540617363E+000	
3.519140000000000E+009	-6.920339761701799E+000	-2.709151062971834E+001	-4.589448838092794E+000	1.717534056084432E+002	-4.092595543814110E+000	1.734312744118154E+002	-9.321527839057755E+000	-4.903850709761464E+000	
3.519360000000000E+009	-6.935592937585082E+000	-2.776588989869342E+001	-4.579753740188196E+000	1.707744115496298E+002	-4.077931606365342E+000	1.724182480511260E+002	-9.341196477163493E+000	-6.479992919045317E+000	
3.519580000000000E+009	-6.950099010213525E+000	-2.843928740374403E+001	-4.570095988010428E+000	1.697927219697370E+002	-4.063469943734352E+000	1.714031665539204E+002	-9.362229436276571E+000	-8.071173880132433E+000	
3.519800000000000E+009	-6.963312847368854E+000	-2.911641719127973E+001	-4.560476253347971E+000	1.688105141867003E+002	-4.048743922511109E+000	1.703899187636627E+002	-9.384085577339908E+000	-9.674057738456311E+000	
3.520020000000000E+009	-6.977710527086710E+000	-2.979984518626002E+001	-4.550712699421490E+000	1.678271867658248E+002	-4.034101145783967E+000	1.693704876983621E+002	-9.406925996084183E+000	-1.129006207199755E+001	
3.520240000000000E+009	-6.990474190978459E+000	-3.047387419227766E+001	-4.541103116680126E+000	1.668462466414435E+002	-4.019673249352132E+000	1.683536645857928E+002	-9.430465849956493E+000	-1.291774308444280E+001	
3.520460000000000E+009	-7.002365745595293E+000	-3.112650404812974E+001	-4.531229639125185E+000	1.658631233521842E+002	-4.006674108382684E+000	1.673369642108506E+002	-9.454679151148328E+000	-1.455486557488987E+001	
3.520680000000000E+009	-7.015684872674897E+000	-3.179569881324100E+001	-4.521535363516379E+000	1.648796215687986E+002	-3.992548461173373E+000	1.663118543499710E+002	-9.480296153212862E+000	-1.620828492936750E+001	
3.520900000000000E+009	-7.026982337861308E+000	-3.248065663337334E+001	-4.512046391397324E+000	1.638960215135213E+002	-3.977501223272669E+000	1.652900390874153E+002	-9.506298984254496E+000	-1.787793279417640E+001	
3.521120000000000E+009	-7.037976724022222E+000	-3.317013643400908E+001	-4.502638501231616E+000	1.629118652935191E+002	-3.962242666382088E+000	1.642668376261569E+002	-9.533220165204982E+000	-1.956538075394374E+001	
3.521340000000000E+009	-7.047724712783007E+000	-3.385161754384677E+001	-4.493097825052928E+000	1.619235664530806E+002	-3.947468481762694E+000	1.632418128069880E+002	-9.560587823164120E+000	-2.126196594767199E+001	
3.521560000000000E+009	-7.058156085017439E+000	-3.453448072956424E+001	-4.483623491680278E+000	1.609389138988343E+002	-3.932881307919447E+000	1.622122879756768E+002	-9.588903310124849E+000	-2.297117418226807E+001	
3.521780000000000E+009	-7.067048932607342E+000	-3.522444242054850E+001	-4.474254662262299E+000	1.599535025080334E+002	-3.917775577819029E+000	1.611849493487958E+002	-9.617724051466361E+000	-2.469795725512003E+001	
3.522000000000000E+009	-7.075638087768179E+000	-3.592150736358679E+001	-4.464995095268208E+000	1.589660044898056E+002	-3.902362660876130E+000	1.601537199972956E+002	-9.647273747727656E+000	-2.644254086143449E+001	
3.522220000000000E+009	-7.083254378758804E+000	-3.662126623350839E+001	-4.455704463226378E+000	1.579784903981301E+002	-3.886902142561330E+000	1.591211865941730E+002	-9.676889039460656E+000	-2.820434065586018E+001	
3.522440000000000E+009	-7.090695261293424E+000	-3.732201305983116E+001	-4.446589740036254E+000	1.569872338162820E+002	-3.871741393191724E+000	1.580851568792288E+002	-9.707796338260467E+000	-2.997997544424175E+001	
3.522660000000000E+009	-7.095825814310732E+000	-3.802730062283217E+001	-4.437686664919006E+000	1.559988547580944E+002	-3.856307259405572E+000	1.570516738508912E+002	-9.738844921258808E+000	-3.177280530893765E+001	
3.522880000000000E+009	-7.099967127529911E+000	-3.875453232660261E+001	-4.428907781232124E+000	1.550089320209947E+002	-3.839283249080446E+000	1.560167776053041E+002	-9.770252350282750E+000	-3.358200724023526E+001	
3.523100000000000E+009	-7.088128225521878E+000	-3.967159300139836E+001	-4.422309041038635E+000	1.540184156845748E+002	-3.808170930720622E+000	1.550153364657027E+002	-9.801323664238687E+000	-3.543039060849870E+001	
3.523320000000000E+009	-7.094739135142200E+000	-4.045291135383479E+001	-4.414107213807839E+000	1.530319624557247E+002	-3.788291373863478E+000	1.539595514654909E+002	-9.834060445469104E+000	-3.728258775688790E+001	
3.523540000000000E+009	-7.099986430762966E+000	-4.117094054743300E+001	-4.405379559325054E+000	1.520366326653402E+002	-3.773390441292578E+000	1.529080159905853E+002	-9.866619582051129E+000	-3.914621497439368E+001	
3.523760000000000E+009	-7.105140921628448E+000	-4.188336279076578E+001	-4.396524139309970E+000	1.510454969132420E+002	-3.759020096010818E+000	1.518522508576844E+002	-9.899139720091155E+000	-4.102402417419987E+001	
3.523980000000000E+009	-7.108975468244963E+000	-4.260861721230615E+001	-4.387919713059060E+000	1.500531978725418E+002	-3.744099121084110E+000	1.507954278538570E+002	-9.931815527116466E+000	-4.292276248320125E+001	
3.524200000000000E+009	-7.112884459414492E+000	-4.334512028269367E+001	-4.379641371580704E+000	1.490591955026001E+002	-3.728970229504045E+000	1.497356300772131E+002	-9.964743099648505E+000	-4.483990574526282E+001	
3.524420000000000E+009	-7.116118843374947E+000	-4.409106234783221E+001	-4.371468686734533E+000	1.480646576189064E+002	-3.713777206442175E+000	1.486704518853693E+002	-9.997531177150135E+000	-4.677958183440672E+001	
3.524640000000000E+009	-7.120220677989805E+000	-4.482157500097065E+001	-4.363330088541389E+000	1.470679719825681E+002	-3.700258872685438E+000	1.476010440715751E+002	-1.003033131237864E+001	-4.873491072547412E+001	
3.524860000000000E+009	-7.123546548730802E+000	-4.556317643482891E+001	-4.355249424578478E+000	1.460710513654310E+002	-3.686625896231937E+000	1.465272395062635E+002	-1.006265554886351E+001	-5.070729503108580E+001	
3.525080000000000E+009	-7.127810968799053E+000	-4.631771921557653E+001	-4.347289594156075E+000	1.450762967246721E+002	-3.672753582367389E+000	1.454464874629953E+002	-1.009473885073273E+001	-5.270163356111591E+001	
3.525300000000000E+009	-7.131140442980937E+000	-4.705544383641330E+001	-4.339405146026524E+000	1.440785278027857E+002	-3.660621802764338E+000	1.443691749819566E+002	-1.012587725691613E+001	-5.471474505328595E+001	
3.525520000000000E+009	-7.131270582485214E+000	-4.778945863299870E+001	-4.331703373785405E+000	1.430762064720316E+002	-3.649270509963827E+000	1.432958864695936E+002	-1.015626422534651E+001	-5.674826327387050E+001	
3.525740000000000E+009	-7.133528894272488E+000	-4.856429329125613E+001	-4.324510725282036E+000	1.420788255893059E+002	-3.635933036373944E+000	1.422094259121259E+002	-1.018614432724067E+001	-5.880218443499303E+001	
3.525960000000000E+009	-7.136768315097605E+000	-4.936409094625610E+001	-4.317377741801758E+000	1.410810999878422E+002	-3.622070806156803E+000	1.411138279993723E+002	-1.021536864043296E+001	-6.087755877582983E+001	
3.526180000000000E+009	-7.137000330140707E+000	-5.013584210176872E+001	-4.310368567913410E+000	1.400813614649015E+002	-3.610435265075629E+000	1.400274466182497E+002	-1.024311396761286E+001	-6.296914141218080E+001	
3.526400000000000E+009	-7.142018368968047E+000	-5.088035719516743E+001	-4.302978664077463E+000	1.390809793445380E+002	-3.602273647401236E+000	1.389280045102855E+002	-1.026957507743767E+001	-6.507596267535897E+001	
3.526620000000000E+009	-7.145822603082328E+000	-5.162788514536619E+001	-4.296068502023961E+000	1.380773007413646E+002	-3.594339459567395E+000	1.378311023569579E+002	-1.029462278662438E+001	-6.720584635232564E+001	
3.526840000000000E+009	-7.153115165871744E+000	-5.233662335384593E+001	-4.288985565050913E+000	1.370714650924124E+002	-3.590763814134369E+000	1.367274306877210E+002	-1.031791478219766E+001	-6.935033117313822E+001	
3.527060000000000E+009	-7.156121110752151E+000	-5.311602553319741E+001	-4.282496488875067E+000	1.360686144414506E+002	-3.582731235673194E+000	1.356231319789627E+002	-1.033961206228988E+001	-7.151589396591479E+001	
3.527280000000000E+009	-7.159717474245113E+000	-5.390031565255605E+001	-4.276274724275499E+000	1.350644077161259E+002	-3.575213319399885E+000	1.345162976942866E+002	-1.035880586281605E+001	-7.370142738546917E+001	
3.527500000000000E+009	-7.161635728021365E+000	-5.470254457222791E+001	-4.270294651057085E+000	1.340612255534921E+002	-3.567312241420010E+000	1.334099917626994E+002	-1.037651186406824E+001	-7.590600324673797E+001	
3.527720000000000E+009	-7.164824857883011E+000	-5.549342847868098E+001	-4.264427622174445E+000	1.330555761681339E+002	-3.561365601047057E+000	1.323008457479197E+002	-1.039177672667879E+001	-7.812524969306563E+001	
3.527940000000000E+009	-7.168183892989069E+000	-5.628428513988506E+001	-4.258799259171090E+000	1.320496243958014E+002	-3.556469187251069E+000	1.311917112859142E+002	-1.040435152405397E+001	-8.035815020754329E+001	
3.528160000000000E+009	-7.171503948530745E+000	-5.708302578420797E+001	-4.253227720600894E+000	1.310420854697041E+002	-3.551934914015949E+000	1.300805449764290E+002	-1.041415705346749E+001	-8.260372865621410E+001	
