# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.505720000000000E+009	-5.448438904526577E+000	1.647692488020660E+001	-5.019443504824467E+000	-1.274977462611522E+002	-4.969395191199001E+000	-1.273384129387528E+002	-1.074676148348680E+001	7.798256748421882E+001	
3.505940000000000E+009	-5.489450757581220E+000	1.580343845593659E+001	-5.004010981872423E+000	-1.285173109809691E+002	-4.954095924107064E+000	-1.283588217077295E+002	-1.072146995931190E+001	7.688716301610916E+001	
3.506160000000000E+009	-5.529781911072265E+000	1.513654471521208E+001	-4.989039524777344E+000	-1.295125482246711E+002	-4.938663483610633E+000	-1.293818875737830E+002	-1.069792334475063E+001	7.581824977420150E+001	
3.506380000000000E+009	-5.569856196007777E+000	1.447285297290307E+001	-4.973819379055099E+000	-1.305263401811676E+002	-4.922721842814665E+000	-1.303896072807968E+002	-1.067458945329164E+001	7.469277309299055E+001	
3.506600000000000E+009	-5.610416157178605E+000	1.379814693967454E+001	-4.959231333028500E+000	-1.315448497190108E+002	-4.908618198965362E+000	-1.314136590304939E+002	-1.065467243407453E+001	7.354883811298220E+001	
3.506820000000000E+009	-5.650599607555453E+000	1.313153278398250E+001	-4.944782697482427E+000	-1.325623615154437E+002	-4.893633010069821E+000	-1.324311632206343E+002	-1.063582459467786E+001	7.240245545057246E+001	
3.507040000000000E+009	-5.690677592507607E+000	1.246378306107946E+001	-4.929945387914143E+000	-1.335948693022953E+002	-4.879411029646737E+000	-1.334533591532119E+002	-1.061693227821064E+001	7.124575225824385E+001	
3.507260000000000E+009	-5.730324374495156E+000	1.180762087141797E+001	-4.915625474081274E+000	-1.346048661249766E+002	-4.865163014797295E+000	-1.344676462845436E+002	-1.060049324118325E+001	7.007910966135835E+001	
3.507480000000000E+009	-5.769319187155468E+000	1.114702192360846E+001	-4.901792709756374E+000	-1.355994151439839E+002	-4.851430081894385E+000	-1.354846762115798E+002	-1.058476255773317E+001	6.891394635456993E+001	
3.507700000000000E+009	-5.809172561717848E+000	1.048570101241114E+001	-4.888376578305544E+000	-1.366086562205230E+002	-4.837756502898337E+000	-1.365046641098590E+002	-1.056964964921436E+001	6.772332738790777E+001	
3.507920000000000E+009	-5.847119398960561E+000	9.829282094846649E+000	-4.874628551467407E+000	-1.376313634207935E+002	-4.824184729358212E+000	-1.375169188302882E+002	-1.055586701456745E+001	6.650980100476832E+001	
3.508140000000000E+009	-5.886185715871545E+000	9.164711992151910E+000	-4.860757295150970E+000	-1.386596736337963E+002	-4.810737574547344E+000	-1.385446622079571E+002	-1.054196769856536E+001	6.529159538404069E+001	
3.508360000000000E+009	-5.924686658523341E+000	8.507726757687426E+000	-4.847568511915602E+000	-1.396736282086299E+002	-4.797144772143644E+000	-1.395647444593634E+002	-1.053183444510168E+001	6.407869394578647E+001	
3.508580000000000E+009	-5.961890485937080E+000	7.869426024747368E+000	-4.834214222713310E+000	-1.406700968766309E+002	-4.783840979828440E+000	-1.405736888000726E+002	-1.052187848425486E+001	6.286809713608378E+001	
3.508800000000000E+009	-5.998663363224012E+000	7.229840289661827E+000	-4.821203923206121E+000	-1.416739231631001E+002	-4.770290287730099E+000	-1.415856847633945E+002	-1.051065657722225E+001	6.161666410194771E+001	
3.509020000000000E+009	-6.036339178966986E+000	6.575490254510290E+000	-4.808745288489446E+000	-1.427019218524430E+002	-4.757780152651069E+000	-1.425975887769486E+002	-1.049900210751873E+001	6.032603512761347E+001	
3.509240000000000E+009	-6.073508434340273E+000	5.928143935292059E+000	-4.795575032023231E+000	-1.437165034045547E+002	-4.745323680991763E+000	-1.436181050599096E+002	-1.049145392405079E+001	5.906040866036032E+001	
3.509460000000000E+009	-6.110280069979978E+000	5.282328119961808E+000	-4.782748845590050E+000	-1.447400252412420E+002	-4.733022088869483E+000	-1.446398760000985E+002	-1.048186640590114E+001	5.777089366454434E+001	
3.509680000000000E+009	-6.146370694083801E+000	4.639168000195229E+000	-4.770502425297067E+000	-1.457329436811286E+002	-4.720558992652512E+000	-1.456503876638897E+002	-1.047506771934646E+001	5.649624160518954E+001	
3.509900000000000E+009	-6.181760407305359E+000	4.005663996650659E+000	-4.758687951260345E+000	-1.467281721533358E+002	-4.708983573029458E+000	-1.466538606547035E+002	-1.046806506682286E+001	5.520570580956902E+001	
3.510120000000000E+009	-6.217033889262471E+000	3.364714765767071E+000	-4.746230014365493E+000	-1.477439065753594E+002	-4.697283770792547E+000	-1.476657573810054E+002	-1.046000433806487E+001	5.388244235457236E+001	
3.510340000000000E+009	-6.252129856986726E+000	2.719703815077472E+000	-4.734579736158707E+000	-1.487572570497372E+002	-4.685510151114647E+000	-1.486826507363888E+002	-1.045252840941508E+001	5.256445819078635E+001	
3.510560000000000E+009	-6.287018694592891E+000	2.084365104656044E+000	-4.722261763702321E+000	-1.497817739087494E+002	-4.674049584742442E+000	-1.496991987830438E+002	-1.044542961408641E+001	5.122280908696916E+001	
3.510780000000000E+009	-6.321465370846799E+000	1.448750159870925E+000	-4.711029107539385E+000	-1.507862596884204E+002	-4.662085822752620E+000	-1.507114167730048E+002	-1.044072162861450E+001	4.988316052270848E+001	
3.511000000000000E+009	-6.354591802802026E+000	8.249150465947513E-001	-4.699215535891990E+000	-1.517763128925104E+002	-4.650575711908141E+000	-1.517206549134988E+002	-1.043682621453452E+001	4.855058242584293E+001	
3.511220000000000E+009	-6.388479830107581E+000	1.924823775750475E-001	-4.688348917593669E+000	-1.527918873658046E+002	-4.639540626280956E+000	-1.527302910497396E+002	-1.043129777932020E+001	4.717515888809079E+001	
3.511440000000000E+009	-6.421233258949787E+000	-4.373146184236516E-001	-4.676836203806855E+000	-1.537989912788506E+002	-4.628386761925215E+000	-1.537389887774560E+002	-1.042462633406719E+001	4.580079927158283E+001	
3.511660000000000E+009	-6.454445101191541E+000	-1.064813667811224E+000	-4.665857682905581E+000	-1.548120158426262E+002	-4.617867411471429E+000	-1.547504485069694E+002	-1.041959012986356E+001	4.441976057221809E+001	
3.511880000000000E+009	-6.486438465346307E+000	-1.699824147845359E+000	-4.654258402621055E+000	-1.558392336591612E+002	-4.606926603835962E+000	-1.557666615093067E+002	-1.041321507532373E+001	4.302135931310031E+001	
3.512100000000000E+009	-6.517844867432634E+000	-2.315811191112029E+000	-4.643626147459441E+000	-1.568216890481560E+002	-4.596419761757561E+000	-1.567754941587748E+002	-1.041061317768177E+001	4.164345864222507E+001	
3.512320000000000E+009	-6.548380372815030E+000	-2.933062346139587E+000	-4.633566132696616E+000	-1.578230186142114E+002	-4.585908219162569E+000	-1.577718399128121E+002	-1.040573051525694E+001	4.024768176460434E+001	
3.512540000000000E+009	-6.579328336463585E+000	-3.564663162391533E+000	-4.623204502078303E+000	-1.588348255291168E+002	-4.575547725699920E+000	-1.587838009441978E+002	-1.039948727607220E+001	3.884291394534841E+001	
3.512760000000000E+009	-6.610013722018541E+000	-4.193105371373122E+000	-4.612137225271905E+000	-1.598501384157402E+002	-4.565176159565169E+000	-1.597927996168709E+002	-1.039519257475943E+001	3.742207494738587E+001	
3.512980000000000E+009	-6.639347945238210E+000	-4.813147693205927E+000	-4.601661363594040E+000	-1.608591191396577E+002	-4.554813537497606E+000	-1.607996573931174E+002	-1.039136879953689E+001	3.599959439010667E+001	
3.513200000000000E+009	-6.668092822836152E+000	-5.429261631049690E+000	-4.590585996158629E+000	-1.618564281948658E+002	-4.544589995702468E+000	-1.618068287839921E+002	-1.038763695618157E+001	3.457032421326950E+001	
3.513420000000000E+009	-6.696539089650769E+000	-6.044104082040420E+000	-4.580876670494977E+000	-1.628578685730456E+002	-4.534633499341836E+000	-1.628096640995962E+002	-1.038421729032332E+001	3.313137447591920E+001	
3.513640000000000E+009	-6.725366632301832E+000	-6.666784381507894E+000	-4.570649120539796E+000	-1.638582552451941E+002	-4.525119981508142E+000	-1.638113764789088E+002	-1.038064080966846E+001	3.169181054971101E+001	
3.513860000000000E+009	-6.752547268094427E+000	-7.286217734400188E+000	-4.560454423692293E+000	-1.648747280308873E+002	-4.515308910859982E+000	-1.648184239121662E+002	-1.037540178870118E+001	3.023172706372201E+001	
3.514080000000000E+009	-6.780146512211107E+000	-7.912325089222640E+000	-4.550205582050671E+000	-1.658874903255629E+002	-4.505669597120074E+000	-1.658344159295624E+002	-1.037237012071119E+001	2.877783017940189E+001	
3.514300000000000E+009	-6.807222684533962E+000	-8.524498063784501E+000	-4.540538527857192E+000	-1.668918206576196E+002	-4.496654812636325E+000	-1.668369779485698E+002	-1.036984032156129E+001	2.731768267951463E+001	
3.514520000000000E+009	-6.834020255384524E+000	-9.143784658619261E+000	-4.531356715109427E+000	-1.678795201528955E+002	-4.486631514853285E+000	-1.678391689407538E+002	-1.036795107971978E+001	2.586639304519171E+001	
3.514740000000000E+009	-6.859751819436306E+000	-9.752853753012365E+000	-4.522151818111933E+000	-1.688851244059443E+002	-4.477934990500170E+000	-1.688337658842442E+002	-1.036627404632332E+001	2.440408524120802E+001	
3.514960000000000E+009	-6.885590178864971E+000	-1.038258789761692E+001	-4.512416867428322E+000	-1.698867368413452E+002	-4.468554410036322E+000	-1.698380100486766E+002	-1.036334434059671E+001	2.293647962658794E+001	
3.515180000000000E+009	-6.909606556483305E+000	-1.099681708024107E+001	-4.503216892053418E+000	-1.709024761519788E+002	-4.459418335716465E+000	-1.708425539456263E+002	-1.036243897654239E+001	2.145754348409681E+001	
3.515400000000000E+009	-6.933213846160343E+000	-1.161180278937430E+001	-4.493097770286148E+000	-1.719088842310085E+002	-4.449804234830388E+000	-1.718512163665332E+002	-1.036031335727644E+001	1.997439988079592E+001	
3.515620000000000E+009	-6.956776695941957E+000	-1.222126441723733E+001	-4.483782168345063E+000	-1.728957459717472E+002	-4.440987885676670E+000	-1.728473768111811E+002	-1.036039203219805E+001	1.848802416007719E+001	
3.515840000000000E+009	-6.980239147091257E+000	-1.283137778565807E+001	-4.474701165125255E+000	-1.738880497879611E+002	-4.431702725712999E+000	-1.738408714075748E+002	-1.036019554744843E+001	1.700403497724999E+001	
3.516060000000000E+009	-7.002557766347095E+000	-1.345051877233722E+001	-4.465852388690975E+000	-1.748959125588196E+002	-4.422420448072466E+000	-1.748497707798515E+002	-1.036167230987312E+001	1.549608647028048E+001	
3.516280000000000E+009	-7.024768481392195E+000	-1.406527814405751E+001	-4.456485508367654E+000	-1.759047459235653E+002	-4.413371341377024E+000	-1.758501475459348E+002	-1.036201698045964E+001	1.399006268390354E+001	
3.516500000000000E+009	-7.046309388660056E+000	-1.468680265554711E+001	-4.447596883552022E+000	-1.769091023596816E+002	-4.404745551005602E+000	-1.768581801930387E+002	-1.036396960985170E+001	1.248147827772227E+001	
3.516720000000000E+009	-7.067801379713074E+000	-1.529381333318680E+001	-4.438863280263980E+000	-1.779067993920293E+002	-4.395942831093043E+000	-1.778547515824990E+002	-1.036733655445232E+001	1.097192805950935E+001	
3.516940000000000E+009	-7.088964318993949E+000	-1.590423383090660E+001	-4.430124367587489E+000	-1.789010215590591E+002	-4.387772205570431E+000	-1.788517336709921E+002	-1.037088292013134E+001	9.460931162443281E+000	
3.517160000000000E+009	-7.108466445396225E+000	-1.651624213796368E+001	-4.421289082968226E+000	-1.798951669129065E+002	-4.378523644365524E+000	-1.798472689380074E+002	-1.037516360603094E+001	7.941787121177759E+000	
3.517380000000000E+009	-7.127478824369640E+000	-1.714194427914945E+001	-4.412532817525248E+000	1.790985985360341E+002	-4.369728375008219E+000	1.791474138857205E+002	-1.038089464414454E+001	6.408524929884682E+000	
3.517600000000000E+009	-7.146084714236714E+000	-1.776122945234682E+001	-4.403633987022155E+000	1.780860074810215E+002	-4.360972080033178E+000	1.781419647587429E+002	-1.038793386874523E+001	4.870523864101107E+000	
3.517820000000000E+009	-7.163671850457289E+000	-1.836712953871845E+001	-4.395329904746147E+000	1.770901796622160E+002	-4.351902062025518E+000	1.771399077192101E+002	-1.039379442695536E+001	3.335814928779573E+000	
3.518040000000000E+009	-7.180672956555037E+000	-1.897476132366329E+001	-4.386960128749013E+000	1.761062408874610E+002	-4.343157875207721E+000	1.761446005171226E+002	-1.040043725186085E+001	1.790696907432632E+000	
3.518260000000000E+009	-7.197965669034232E+000	-1.959377414397792E+001	-4.378697492355234E+000	1.750999304936936E+002	-4.334426974003484E+000	1.751440273117289E+002	-1.040923641704452E+001	2.272932437228267E-001	
3.518480000000000E+009	-7.214688909089944E+000	-2.020876805505552E+001	-4.370038206618640E+000	1.740955751820357E+002	-4.326117611647205E+000	1.741427591522636E+002	-1.042074035671084E+001	-1.354056699445285E+000	
3.518700000000000E+009	-7.230438169789792E+000	-2.082977236954773E+001	-4.362402643771467E+000	1.730889654552968E+002	-4.317906967822530E+000	1.731384347060452E+002	-1.043228345777961E+001	-2.925280072829829E+000	
3.518920000000000E+009	-7.246220411917151E+000	-2.144241737823897E+001	-4.354518511793239E+000	1.720893123509610E+002	-4.309210101998105E+000	1.721371439834074E+002	-1.044437028152774E+001	-4.507607576865279E+000	
3.519140000000000E+009	-7.261560096228989E+000	-2.206513266956281E+001	-4.345671156504865E+000	1.710985196775887E+002	-4.301606235086674E+000	1.711313639815854E+002	-1.045804258338389E+001	-6.093276866008203E+000	
3.519360000000000E+009	-7.275457495619137E+000	-2.267580410088996E+001	-4.337741374574529E+000	1.701071039550290E+002	-4.293049615187723E+000	1.701341954549586E+002	-1.047256358182644E+001	-7.703028311409583E+000	
3.519580000000000E+009	-7.288794123043693E+000	-2.329789894928015E+001	-4.329426583926550E+000	1.691000829531831E+002	-4.284871145992179E+000	1.691336268840469E+002	-1.049017260504775E+001	-9.325170663311029E+000	
3.519800000000000E+009	-7.302191445793310E+000	-2.392437989241210E+001	-4.322470352192131E+000	1.680971544548057E+002	-4.276429178654921E+000	1.681306449928124E+002	-1.050906871097927E+001	-1.095329646305174E+001	
3.520020000000000E+009	-7.314691542317223E+000	-2.454879658940331E+001	-4.314041096176866E+000	1.670834518107883E+002	-4.268236641994676E+000	1.671270016684666E+002	-1.052729714302003E+001	-1.259435201323002E+001	
3.520240000000000E+009	-7.326592120623801E+000	-2.516731229190088E+001	-4.306441149457870E+000	1.660909583776898E+002	-4.260152285804241E+000	1.661246140492542E+002	-1.054651910471954E+001	-1.422271794684076E+001	
3.520460000000000E+009	-7.338047037647913E+000	-2.578756953985912E+001	-4.298703132525516E+000	1.650997289701559E+002	-4.251895034942372E+000	1.651217129628880E+002	-1.056615375617875E+001	-1.588093717985155E+001	
3.520680000000000E+009	-7.348591627500428E+000	-2.641085935152691E+001	-4.291436820636263E+000	1.640999176814857E+002	-4.244516363323562E+000	1.641221922422281E+002	-1.058879982356724E+001	-1.756710730308947E+001	
3.520900000000000E+009	-7.359428945045409E+000	-2.703953415687657E+001	-4.283582192964371E+000	1.630903117021182E+002	-4.236565485697434E+000	1.631165121379466E+002	-1.061107155189319E+001	-1.927593507415917E+001	
3.521120000000000E+009	-7.369429161244349E+000	-2.766754605567862E+001	-4.276767034071476E+000	1.620781493960423E+002	-4.228694770267969E+000	1.621068572694016E+002	-1.063544889854364E+001	-2.100139534608144E+001	
3.521340000000000E+009	-7.378548763293566E+000	-2.829942168239935E+001	-4.269121954463172E+000	1.610818834499804E+002	-4.221160331702894E+000	1.611007312856340E+002	-1.066108032520655E+001	-2.271342653919695E+001	
3.521560000000000E+009	-7.388130546945891E+000	-2.892927571371307E+001	-4.262437658462338E+000	1.600851057461646E+002	-4.213653978509944E+000	1.600976916025944E+002	-1.068746896648355E+001	-2.446228069753275E+001	
3.521780000000000E+009	-7.396620093735273E+000	-2.955737463901363E+001	-4.255060248840336E+000	1.590940641221727E+002	-4.207080390646687E+000	1.590944714612084E+002	-1.071334186964755E+001	-2.621776710683931E+001	
3.522000000000000E+009	-7.404744002620666E+000	-3.019757069823346E+001	-4.247859199453595E+000	1.580835062196378E+002	-4.199894758248947E+000	1.580845606289066E+002	-1.074184125092618E+001	-2.801670233535154E+001	
3.522220000000000E+009	-7.412149036563945E+000	-3.083683814606787E+001	-4.241130074868546E+000	1.570670632819867E+002	-4.192824567126189E+000	1.570733631152442E+002	-1.076971083092231E+001	-2.981544186762015E+001	
3.522440000000000E+009	-7.418395939066874E+000	-3.147944458757316E+001	-4.234246863205103E+000	1.560612062283951E+002	-4.185186675577423E+000	1.560606877854692E+002	-1.079919173096907E+001	-3.163007152402735E+001	
3.522660000000000E+009	-7.424095319258138E+000	-3.211477587804443E+001	-4.227944466190174E+000	1.550672100164349E+002	-4.178092012395672E+000	1.550526358993770E+002	-1.083053706291924E+001	-3.345592740960190E+001	
3.522880000000000E+009	-7.430836218423306E+000	-3.275542081670427E+001	-4.221118431751093E+000	1.540710573092284E+002	-4.171743731871040E+000	1.540480274316844E+002	-1.085960909993022E+001	-3.531601216568924E+001	
3.523100000000000E+009	-7.436201725446097E+000	-3.339993456514886E+001	-4.215118099780709E+000	1.530586891509298E+002	-4.165544634623134E+000	1.530405624472308E+002	-1.088931922649350E+001	-3.721509927545571E+001	
3.523320000000000E+009	-7.441281848166864E+000	-3.405149270858568E+001	-4.209250462214170E+000	1.520460998620397E+002	-4.158652558276689E+000	1.520264588237066E+002	-1.092085331654719E+001	-3.911795179456196E+001	
3.523540000000000E+009	-7.446683470818864E+000	-3.469913143440503E+001	-4.203216065492597E+000	1.510285541422480E+002	-4.153053563938985E+000	1.510094717565807E+002	-1.095170303205487E+001	-4.106523350551764E+001	
3.523760000000000E+009	-7.451845313475627E+000	-3.535450505100373E+001	-4.197272405295033E+000	1.500339708064550E+002	-4.147546235866564E+000	1.499939800565011E+002	-1.098270723182655E+001	-4.300660712620575E+001	
3.523980000000000E+009	-7.455819746128414E+000	-3.600055380675844E+001	-4.191199038477985E+000	1.490383358058360E+002	-4.141634443485319E+000	1.489897715108329E+002	-1.101177569890044E+001	-4.499324985229312E+001	
3.524200000000000E+009	-7.459608660073156E+000	-3.666135059191062E+001	-4.185944283819714E+000	1.480189927981815E+002	-4.136452152467379E+000	1.479752539457438E+002	-1.104059813672741E+001	-4.699055874209032E+001	
3.524420000000000E+009	-7.461783507177714E+000	-3.732844920716738E+001	-4.180446735807951E+000	1.470103111170991E+002	-4.131128831295234E+000	1.469588777184191E+002	-1.106930499979109E+001	-4.901568399474111E+001	
3.524640000000000E+009	-7.465021597928241E+000	-3.798932634813900E+001	-4.175314992472759E+000	1.459820260554043E+002	-4.125348790321280E+000	1.459455732447118E+002	-1.109768512087011E+001	-5.107608970664505E+001	
3.524860000000000E+009	-7.467059785383541E+000	-3.865210473375920E+001	-4.170394819696345E+000	1.449819209440318E+002	-4.120258787145935E+000	1.449262643325876E+002	-1.112654481883328E+001	-5.313873347289324E+001	
3.525080000000000E+009	-7.469413356165074E+000	-3.931577223016436E+001	-4.165940275981922E+000	1.439801777444594E+002	-4.115424983745791E+000	1.439148731268757E+002	-1.115509959716088E+001	-5.523960867470452E+001	
3.525300000000000E+009	-7.471108309387359E+000	-3.998569036723859E+001	-4.161130689317578E+000	1.429728103000212E+002	-4.111398544963015E+000	1.428998371619064E+002	-1.117731435703546E+001	-5.736297132922037E+001	
3.525520000000000E+009	-7.472542511173774E+000	-4.065589497039511E+001	-4.156236409628312E+000	1.419583487977725E+002	-4.107264197547830E+000	1.418827150362342E+002	-1.119882730249000E+001	-5.952744108654800E+001	
3.525740000000000E+009	-7.474014750774061E+000	-4.133590462516622E+001	-4.153002739953860E+000	1.409325919118284E+002	-4.103370585019641E+000	1.408626455044864E+002	-1.122197105239281E+001	-6.171480825719659E+001	
3.525960000000000E+009	-7.475706636476902E+000	-4.201222467032974E+001	-4.149468413979697E+000	1.399203236473269E+002	-4.100171925625046E+000	1.398408720722794E+002	-1.124111524432571E+001	-6.391446846459025E+001	
3.526180000000000E+009	-7.476595160813570E+000	-4.269024599626913E+001	-4.145576845247941E+000	1.389125678868350E+002	-4.096593216357177E+000	1.388292666917913E+002	-1.125635034802725E+001	-6.613835235096350E+001	
3.526400000000000E+009	-7.477709847558782E+000	-4.337282841835295E+001	-4.141962982337872E+000	1.379158023906678E+002	-4.093441963514965E+000	1.378115328205402E+002	-1.126851941590287E+001	-6.838113462231499E+001	
3.526620000000000E+009	-7.478510091219037E+000	-4.406455022099475E+001	-4.137918641809669E+000	1.368882795293888E+002	-4.090639989818691E+000	1.367977723486156E+002	-1.127726338844649E+001	-7.064580438914734E+001	
3.526840000000000E+009	-7.478521022026108E+000	-4.475436591794999E+001	-4.135176043521381E+000	1.358746792486068E+002	-4.088525813629892E+000	1.357786003909301E+002	-1.128544913090370E+001	-7.293250802735641E+001	
3.527060000000000E+009	-7.478076436060189E+000	-4.544576957156099E+001	-4.132460455570777E+000	1.348437369943771E+002	-4.085683591179126E+000	1.347541029813659E+002	-1.129038856215294E+001	-7.524746048886740E+001	
3.527280000000000E+009	-7.477674419918502E+000	-4.614196320818462E+001	-4.130168773067773E+000	1.338336907749615E+002	-4.083579323248055E+000	1.337278437746930E+002	-1.129215254493782E+001	-7.757223246976601E+001	
3.527500000000000E+009	-7.477528016872714E+000	-4.683048614896278E+001	-4.128087252338344E+000	1.328335380276535E+002	-4.082354579701299E+000	1.327239533391653E+002	-1.128880165331051E+001	-7.993466436837581E+001	
3.527720000000000E+009	-7.478126629223268E+000	-4.753190249022968E+001	-4.126139873325821E+000	1.318249529181202E+002	-4.080811170694227E+000	1.317037710339190E+002	-1.128159533617983E+001	-8.229742206413152E+001	
3.527940000000000E+009	-7.477432569367443E+000	-4.823973816926157E+001	-4.124489267236790E+000	1.307965890467929E+002	-4.080095210068017E+000	1.306821709468905E+002	-1.127023571259991E+001	-8.466662051984420E+001	
3.528160000000000E+009	-7.476454312612682E+000	-4.893963190833589E+001	-4.123150912889743E+000	1.297760568990869E+002	-4.078922596346291E+000	1.296645294942015E+002	-1.125516167902281E+001	-8.706501503352425E+001	
